amplicon	ERR0000001	ERR0000002	ERR0000003	total
ERR2:360490.719588	0	1	0	1
ERR2:360520.697170	0	1	0	1
ERR2:360530.602027	0	1	0	1
ERR2:360550.643718	0	1	0	1
ERR2:360560.634035	0	1	0	1
ERR2:360570.717934	0	1	0	1
ERR2:360580.617861	0	1	0	1
ERR2:36060.626821	0	1	0	1
ERR2:360650.741017	0	1	0	1
ERR2:360660.719661	0	1	0	1
ERR2:360680.617768	0	1	0	1
ERR2:360690.701462	0	1	0	1
ERR2:360700.707626	0	1	0	1
ERR2:360710.721310	0	1	0	1
ERR2:360740.717432	0	1	0	1
ERR2:360790.729338	0	1	0	1
ERR2:36080.704163	0	1	0	1
ERR2:360810.728686	0	1	0	1
ERR2:360840.611167	0	1	0	1
ERR2:360850.657006	0	1	0	1
ERR2:360880.647636	0	1	0	1
ERR2:360970.633474	0	1	0	1
ERR2:360980.708559	0	1	0	1
ERR2:36100.656010	0	1	0	1
ERR2:361020.712112	0	1	0	1
ERR2:361040.717754	0	1	0	1
ERR2:361050.679140	0	1	0	1
ERR2:36110.685588	0	1	0	1
ERR2:361160.711183	0	1	0	1
ERR2:36120.630431	0	1	0	1
ERR2:361230.692137	0	1	0	1
ERR2:361290.734906	0	1	0	1
ERR2:361310.710212	0	1	0	1
ERR2:361330.609217	0	1	0	1
ERR2:361340.620789	0	1	0	1
ERR2:361350.712328	0	1	0	1
ERR2:361430.722069	0	1	0	1
ERR2:361480.709859	0	1	0	1
ERR2:361540.689912	0	1	0	1
ERR2:361600.705727	0	1	0	1
ERR2:36160.705840	0	1	0	1
ERR2:361610.646515	0	1	0	1
ERR2:361680.639142	0	1	0	1
ERR2:361710.706196	0	1	0	1
ERR2:361720.678101	0	1	0	1
ERR2:361730.728507	0	1	0	1
ERR2:361810.626828	0	1	0	1
ERR2:361830.715037	0	1	0	1
ERR2:361850.649101	0	1	0	1
ERR2:361870.727838	0	1	0	1
ERR2:361880.735926	0	1	0	1
ERR2:361890.701352	0	1	0	1
ERR2:361900.708544	0	1	0	1
ERR2:36190.655701	0	1	0	1
ERR2:361930.706769	0	1	0	1
ERR2:361950.675162	0	1	0	1
ERR2:361980.709066	0	1	0	1
ERR2:362000.642267	0	1	0	1
ERR2:36200.738245	0	1	0	1
ERR2:362030.640662	0	1	0	1
ERR2:362070.711220	0	1	0	1
ERR2:36210.739701	0	1	0	1
ERR2:362120.664691	0	1	0	1
ERR2:362160.717083	0	1	0	1
ERR2:362170.695792	0	1	0	1
ERR2:362180.711705	0	1	0	1
ERR2:362190.717801	0	1	0	1
ERR2:362210.730893	0	1	0	1
ERR2:362260.736661	0	1	0	1
ERR2:362280.664495	0	1	0	1
ERR2:362340.690898	0	1	0	1
ERR2:362370.700177	0	1	0	1
ERR2:362390.723731	0	1	0	1
ERR2:362410.690245	0	1	0	1
ERR2:362480.711362	0	1	0	1
ERR2:362500.629797	0	1	0	1
ERR2:36250.735966	0	1	0	1
ERR2:36260.663687	0	1	0	1
ERR2:362610.727440	0	1	0	1
ERR2:362620.611072	0	1	0	1
ERR2:362630.630037	0	1	0	1
ERR2:362650.616637	0	1	0	1
ERR2:362670.624865	0	1	0	1
ERR2:362680.613151	0	1	0	1
ERR2:362700.654601	0	1	0	1
ERR2:36270.727499	0	1	0	1
ERR2:362710.686657	0	1	0	1
ERR2:362730.641898	0	1	0	1
ERR2:362750.727648	0	1	0	1
ERR2:362770.702440	0	1	0	1
ERR2:362780.682782	0	1	0	1
ERR2:362800.733484	0	1	0	1
ERR2:362820.691854	0	1	0	1
ERR2:362830.700697	0	1	0	1
ERR2:362850.622765	0	1	0	1
ERR2:362870.717185	0	1	0	1
ERR2:362960.624756	0	1	0	1
ERR2:363030.700171	0	1	0	1
ERR2:363060.728077	0	1	0	1
ERR2:363120.726703	0	1	0	1
ERR2:363170.680185	0	1	0	1
ERR2:363180.653128	0	1	0	1
ERR2:36320.602870	0	1	0	1
ERR2:363320.718092	0	1	0	1
ERR2:363330.705440	0	1	0	1
ERR2:363390.666632	0	1	0	1
ERR2:36340.702101	0	1	0	1
ERR2:363430.685725	0	1	0	1
ERR2:363440.600764	0	1	0	1
ERR2:363520.740909	0	1	0	1
ERR2:363530.622042	0	1	0	1
ERR2:363580.736420	0	1	0	1
ERR2:363590.699547	0	1	0	1
ERR2:363690.663685	0	1	0	1
ERR2:363770.735708	0	1	0	1
ERR2:363790.611736	0	1	0	1
ERR2:36380.733027	0	1	0	1
ERR2:363860.671009	0	1	0	1
ERR2:363890.730620	0	1	0	1
ERR2:363910.687664	0	1	0	1
ERR2:363970.701393	0	1	0	1
ERR2:363990.706841	0	1	0	1
ERR2:364010.716386	0	1	0	1
ERR2:364020.726320	0	1	0	1
ERR2:364030.725278	0	1	0	1
ERR2:364040.689409	0	1	0	1
ERR2:364050.675089	0	1	0	1
ERR2:364070.605641	0	1	0	1
ERR2:364130.684023	0	1	0	1
ERR2:364160.603293	0	1	0	1
ERR2:364190.638972	0	1	0	1
ERR2:364200.619165	0	1	0	1
ERR2:364230.711164	0	1	0	1
ERR2:364260.719338	0	1	0	1
ERR2:364270.680365	0	1	0	1
ERR2:364320.698868	0	1	0	1
ERR2:364340.613626	0	1	0	1
ERR2:364350.706814	0	1	0	1
ERR2:364380.613273	0	1	0	1
ERR2:364420.618880	0	1	0	1
ERR2:364440.727663	0	1	0	1
ERR2:364450.713376	0	1	0	1
ERR2:364460.678722	0	1	0	1
ERR2:364520.724333	0	1	0	1
ERR2:364550.704441	0	1	0	1
ERR2:364630.685647	0	1	0	1
ERR2:364690.722106	0	1	0	1
ERR2:364700.685594	0	1	0	1
ERR2:364760.730746	0	1	0	1
ERR2:364770.725522	0	1	0	1
ERR2:364800.715406	0	1	0	1
ERR2:36480.719254	0	1	0	1
ERR2:364900.600535	0	1	0	1
ERR2:364940.730612	0	1	0	1
ERR2:364960.630106	0	1	0	1
ERR2:36500.608727	0	1	0	1
ERR2:365030.633431	0	1	0	1
ERR2:365040.729009	0	1	0	1
ERR2:365080.708885	0	1	0	1
ERR2:365110.720956	0	1	0	1
ERR2:365150.660664	0	1	0	1
ERR2:365160.709526	0	1	0	1
ERR2:36520.609667	0	1	0	1
ERR2:365220.610251	0	1	0	1
ERR2:365280.616224	0	1	0	1
ERR2:365310.720524	0	1	0	1
ERR2:365330.651002	0	1	0	1
ERR2:365390.726414	0	1	0	1
ERR2:365400.739397	0	1	0	1
ERR2:36540.731156	0	1	0	1
ERR2:365410.636478	0	1	0	1
ERR2:365460.726957	0	1	0	1
ERR2:365470.610081	0	1	0	1
ERR2:365500.686516	0	1	0	1
ERR2:365520.731972	0	1	0	1
ERR2:365550.685417	0	1	0	1
ERR2:365580.692816	0	1	0	1
ERR2:365590.631105	0	1	0	1
ERR2:365650.715349	0	1	0	1
ERR2:365670.739640	0	1	0	1
ERR2:365740.667151	0	1	0	1
ERR2:365770.641595	0	1	0	1
ERR2:365800.639117	0	1	0	1
ERR2:365870.669331	0	1	0	1
ERR2:365890.736487	0	1	0	1
ERR2:365900.736571	0	1	0	1
ERR2:36590.634883	0	1	0	1
ERR2:365920.720498	0	1	0	1
ERR2:366010.691543	0	1	0	1
ERR2:366050.726389	0	1	0	1
ERR2:36610.725630	0	1	0	1
ERR2:366130.673688	0	1	0	1
ERR2:366150.700370	0	1	0	1
ERR2:366200.690009	0	1	0	1
ERR2:36620.612855	0	1	0	1
ERR2:366260.716005	0	1	0	1
ERR2:366270.714433	0	1	0	1
ERR2:366280.727101	0	1	0	1
ERR2:366300.723063	0	1	0	1
ERR2:36630.625367	0	1	0	1
ERR2:366310.707633	0	1	0	1
ERR2:366360.722447	0	1	0	1
ERR2:366380.729042	0	1	0	1
ERR2:366390.694277	0	1	0	1
ERR2:366430.670414	0	1	0	1
ERR2:366450.683221	0	1	0	1
ERR2:366460.713512	0	1	0	1
ERR2:366490.718285	0	1	0	1
ERR2:366500.609936	0	1	0	1
ERR2:366530.650054	0	1	0	1
ERR2:366680.714477	0	1	0	1
ERR2:366730.686889	0	1	0	1
ERR2:366770.687883	0	1	0	1
ERR2:366780.727480	0	1	0	1
ERR2:366850.706117	0	1	0	1
ERR2:366860.606369	0	1	0	1
ERR2:366890.606477	0	1	0	1
ERR2:366910.681471	0	1	0	1
ERR2:366940.621287	0	1	0	1
ERR2:366960.728301	0	1	0	1
ERR2:366970.614271	0	1	0	1
ERR2:366980.638397	0	1	0	1
ERR2:366990.604362	0	1	0	1
ERR2:367000.604785	0	1	0	1
ERR2:36700.614215	0	1	0	1
ERR2:367030.679100	0	1	0	1
ERR2:367070.729726	0	1	0	1
ERR2:367110.729890	0	1	0	1
ERR2:367160.656458	0	1	0	1
ERR2:367170.621603	0	1	0	1
ERR2:367180.627423	0	1	0	1
ERR2:367200.737213	0	1	0	1
ERR2:36720.702673	0	1	0	1
ERR2:367220.649536	0	1	0	1
ERR2:367260.620658	0	1	0	1
ERR2:367280.696475	0	1	0	1
ERR2:367300.631562	0	1	0	1
ERR2:367350.613074	0	1	0	1
ERR2:367360.711743	0	1	0	1
ERR2:367380.627003	0	1	0	1
ERR2:36740.710994	0	1	0	1
ERR2:367410.616644	0	1	0	1
ERR2:367480.716234	0	1	0	1
ERR2:367490.724760	0	1	0	1
ERR2:36750.673824	0	1	0	1
ERR2:367520.713528	0	1	0	1
ERR2:367530.627773	0	1	0	1
ERR2:367580.711342	0	1	0	1
ERR2:367590.719051	0	1	0	1
ERR2:367620.624328	0	1	0	1
ERR2:367760.690570	0	1	0	1
ERR2:367790.727013	0	1	0	1
ERR2:367800.736215	0	1	0	1
ERR2:367900.720733	0	1	0	1
ERR2:36790.667334	0	1	0	1
ERR2:367920.709689	0	1	0	1
ERR2:367950.740832	0	1	0	1
ERR2:367990.620353	0	1	0	1
ERR2:3680.660657	0	1	0	1
ERR2:368010.606778	0	1	0	1
ERR2:368110.739313	0	1	0	1
ERR2:368210.626282	0	1	0	1
ERR2:368240.622325	0	1	0	1
ERR2:368250.703773	0	1	0	1
ERR2:368340.713812	0	1	0	1
ERR2:368360.634285	0	1	0	1
ERR2:36840.687497	0	1	0	1
ERR2:368410.720443	0	1	0	1
ERR2:368440.727997	0	1	0	1
ERR2:368450.604803	0	1	0	1
ERR2:368490.705357	0	1	0	1
ERR2:368500.721883	0	1	0	1
ERR2:368560.737558	0	1	0	1
ERR2:368630.674451	0	1	0	1
ERR2:368640.707110	0	1	0	1
ERR2:368670.686624	0	1	0	1
ERR2:368690.695865	0	1	0	1
ERR2:368710.694572	0	1	0	1
ERR2:368740.728961	0	1	0	1
ERR2:368760.613025	0	1	0	1
ERR2:368810.686042	0	1	0	1
ERR2:368830.621952	0	1	0	1
ERR2:368900.708825	0	1	0	1
ERR2:36890.666454	0	1	0	1
ERR2:368950.711863	0	1	0	1
ERR2:368960.613941	0	1	0	1
ERR2:368970.711675	0	1	0	1
ERR2:368980.626398	0	1	0	1
ERR2:3690.620560	0	1	0	1
ERR2:369070.633685	0	1	0	1
ERR2:369090.721883	0	1	0	1
ERR2:369100.682451	0	1	0	1
ERR2:36910.730945	0	1	0	1
ERR2:369120.711814	0	1	0	1
ERR2:369170.713072	0	1	0	1
ERR2:369190.634858	0	1	0	1
ERR2:36920.721386	0	1	0	1
ERR2:369250.615206	0	1	0	1
ERR2:369300.711345	0	1	0	1
ERR2:36930.732644	0	1	0	1
ERR2:369320.729375	0	1	0	1
ERR2:369340.637967	0	1	0	1
ERR2:369350.665528	0	1	0	1
ERR2:369360.643197	0	1	0	1
ERR2:369370.712256	0	1	0	1
ERR2:369400.727656	0	1	0	1
ERR2:369420.606954	0	1	0	1
ERR2:369440.708356	0	1	0	1
ERR2:369460.736049	0	1	0	1
ERR2:369490.706893	0	1	0	1
ERR2:369510.710841	0	1	0	1
ERR2:369520.661336	0	1	0	1
ERR2:369540.695945	0	1	0	1
ERR2:369590.718891	0	1	0	1
ERR2:36960.722192	0	1	0	1
ERR2:369610.607399	0	1	0	1
ERR2:369630.732013	0	1	0	1
ERR2:369680.711840	0	1	0	1
ERR2:369700.602617	0	1	0	1
ERR2:369720.649043	0	1	0	1
ERR2:369760.724774	0	1	0	1
ERR2:369770.644541	0	1	0	1
ERR2:369790.680603	0	1	0	1
ERR2:369830.714923	0	1	0	1
ERR2:369850.728855	0	1	0	1
ERR2:369980.621044	0	1	0	1
ERR2:370000.632851	0	1	0	1
ERR2:37000.711634	0	1	0	1
ERR2:370030.719952	0	1	0	1
ERR2:370080.670461	0	1	0	1
ERR2:370130.734798	0	1	0	1
ERR2:370160.682102	0	1	0	1
ERR2:370240.698436	0	1	0	1
ERR2:370270.684182	0	1	0	1
ERR2:370280.689798	0	1	0	1
ERR2:370300.731401	0	1	0	1
ERR2:370320.725150	0	1	0	1
ERR2:370340.721543	0	1	0	1
ERR2:370410.720257	0	1	0	1
ERR2:370420.691940	0	1	0	1
ERR2:370450.705368	0	1	0	1
ERR2:370460.603044	0	1	0	1
ERR2:370480.723513	0	1	0	1
ERR2:370490.744623	0	1	0	1
ERR2:370510.736574	0	1	0	1
ERR2:370580.687046	0	1	0	1
ERR2:370600.675390	0	1	0	1
ERR2:370690.740446	0	1	0	1
ERR2:370710.707289	0	1	0	1
ERR2:370730.636223	0	1	0	1
ERR2:370740.730572	0	1	0	1
ERR2:370760.646034	0	1	0	1
ERR2:370830.607118	0	1	0	1
ERR2:370870.733249	0	1	0	1
ERR2:370880.716645	0	1	0	1
ERR2:370900.684750	0	1	0	1
ERR2:37090.720134	0	1	0	1
ERR2:370930.692146	0	1	0	1
ERR2:370940.611323	0	1	0	1
ERR2:370960.668259	0	1	0	1
ERR2:370980.709564	0	1	0	1
ERR2:371020.716121	0	1	0	1
ERR2:371040.712053	0	1	0	1
ERR2:371060.684648	0	1	0	1
ERR2:371110.726783	0	1	0	1
ERR2:371120.612473	0	1	0	1
ERR2:371170.700684	0	1	0	1
ERR2:37120.726325	0	1	0	1
ERR2:371220.703004	0	1	0	1
ERR2:371270.705882	0	1	0	1
ERR2:371300.736139	0	1	0	1
ERR2:371330.736406	0	1	0	1
ERR2:371340.642213	0	1	0	1
ERR2:371370.732614	0	1	0	1
ERR2:371400.646501	0	1	0	1
ERR2:37140.728156	0	1	0	1
ERR2:371460.614314	0	1	0	1
ERR2:371480.649643	0	1	0	1
ERR2:371500.702480	0	1	0	1
ERR2:37150.733583	0	1	0	1
ERR2:371530.711820	0	1	0	1
ERR2:371540.615061	0	1	0	1
ERR2:371560.717372	0	1	0	1
ERR2:371590.683748	0	1	0	1
ERR2:371620.686570	0	1	0	1
ERR2:371630.609885	0	1	0	1
ERR2:371660.665293	0	1	0	1
ERR2:371680.684537	0	1	0	1
ERR2:371710.694380	0	1	0	1
ERR2:371790.624134	0	1	0	1
ERR2:371820.700399	0	1	0	1
ERR2:371870.744587	0	1	0	1
ERR2:371880.653931	0	1	0	1
ERR2:371950.726441	0	1	0	1
ERR2:371970.706386	0	1	0	1
ERR2:371980.631219	0	1	0	1
ERR2:371990.659491	0	1	0	1
ERR2:372000.719118	0	1	0	1
ERR2:37200.751449	0	1	0	1
ERR2:372010.606193	0	1	0	1
ERR2:372020.694072	0	1	0	1
ERR2:372070.644943	0	1	0	1
ERR2:372080.603820	0	1	0	1
ERR2:372100.630718	0	1	0	1
ERR2:37210.719459	0	1	0	1
ERR2:372180.612306	0	1	0	1
ERR2:372190.682134	0	1	0	1
ERR2:372210.687047	0	1	0	1
ERR2:372230.695236	0	1	0	1
ERR2:372340.713404	0	1	0	1
ERR2:372360.710338	0	1	0	1
ERR2:372380.698339	0	1	0	1
ERR2:372440.647408	0	1	0	1
ERR2:372470.625416	0	1	0	1
ERR2:372500.701185	0	1	0	1
ERR2:372570.725931	0	1	0	1
ERR2:372610.735407	0	1	0	1
ERR2:372660.603814	0	1	0	1
ERR2:372760.680338	0	1	0	1
ERR2:372780.716440	0	1	0	1
ERR2:372800.728857	0	1	0	1
ERR2:37280.669405	0	1	0	1
ERR2:372850.692346	0	1	0	1
ERR2:372880.626023	0	1	0	1
ERR2:372900.698490	0	1	0	1
ERR2:372910.636648	0	1	0	1
ERR2:372940.649714	0	1	0	1
ERR2:372970.628899	0	1	0	1
ERR2:373040.660371	0	1	0	1
ERR2:373080.655465	0	1	0	1
ERR2:37310.705508	0	1	0	1
ERR2:373120.627749	0	1	0	1
ERR2:373130.700587	0	1	0	1
ERR2:373150.680504	0	1	0	1
ERR2:373170.602232	0	1	0	1
ERR2:373220.636131	0	1	0	1
ERR2:373230.614267	0	1	0	1
ERR2:373240.676821	0	1	0	1
ERR2:373280.733786	0	1	0	1
ERR2:373320.733560	0	1	0	1
ERR2:373380.735385	0	1	0	1
ERR2:373390.736051	0	1	0	1
ERR2:373410.638816	0	1	0	1
ERR2:373420.721969	0	1	0	1
ERR2:373470.613208	0	1	0	1
ERR2:373490.730190	0	1	0	1
ERR2:373520.667572	0	1	0	1
ERR2:373590.709710	0	1	0	1
ERR2:373630.604445	0	1	0	1
ERR2:373680.627570	0	1	0	1
ERR2:37370.629028	0	1	0	1
ERR2:373720.734639	0	1	0	1
ERR2:373730.664546	0	1	0	1
ERR2:373750.736274	0	1	0	1
ERR2:373760.711832	0	1	0	1
ERR2:373770.619882	0	1	0	1
ERR2:373800.729074	0	1	0	1
ERR2:37380.723559	0	1	0	1
ERR2:373910.720282	0	1	0	1
ERR2:373930.690157	0	1	0	1
ERR2:373970.671501	0	1	0	1
ERR2:373980.670803	0	1	0	1
ERR2:37400.719384	0	1	0	1
ERR2:374090.634566	0	1	0	1
ERR2:37410.612533	0	1	0	1
ERR2:374110.669795	0	1	0	1
ERR2:374160.717653	0	1	0	1
ERR2:374180.721041	0	1	0	1
ERR2:374190.696019	0	1	0	1
ERR2:374200.675052	0	1	0	1
ERR2:374210.709149	0	1	0	1
ERR2:374220.615049	0	1	0	1
ERR2:374230.647575	0	1	0	1
ERR2:374240.683160	0	1	0	1
ERR2:374250.712224	0	1	0	1
ERR2:374270.663032	0	1	0	1
ERR2:374280.652363	0	1	0	1
ERR2:374320.675255	0	1	0	1
ERR2:374330.646373	0	1	0	1
ERR2:374340.661474	0	1	0	1
ERR2:374370.718230	0	1	0	1
ERR2:37440.684733	0	1	0	1
ERR2:374410.648038	0	1	0	1
ERR2:374460.654798	0	1	0	1
ERR2:374480.680539	0	1	0	1
ERR2:374540.601300	0	1	0	1
ERR2:374550.610923	0	1	0	1
ERR2:374600.663294	0	1	0	1
ERR2:374760.639307	0	1	0	1
ERR2:374810.610713	0	1	0	1
ERR2:374830.613782	0	1	0	1
ERR2:374850.717708	0	1	0	1
ERR2:374920.601336	0	1	0	1
ERR2:375000.729758	0	1	0	1
ERR2:375100.720857	0	1	0	1
ERR2:37520.705066	0	1	0	1
ERR2:375220.650690	0	1	0	1
ERR2:375230.605116	0	1	0	1
ERR2:375290.691212	0	1	0	1
ERR2:37530.736734	0	1	0	1
ERR2:375340.726936	0	1	0	1
ERR2:37540.718676	0	1	0	1
ERR2:375410.662447	0	1	0	1
ERR2:375420.616954	0	1	0	1
ERR2:375440.698527	0	1	0	1
ERR2:37550.738610	0	1	0	1
ERR2:375540.704140	0	1	0	1
ERR2:375550.637173	0	1	0	1
ERR2:375630.620688	0	1	0	1
ERR2:375650.623788	0	1	0	1
ERR2:375700.645414	0	1	0	1
ERR2:375740.696219	0	1	0	1
ERR2:37580.728559	0	1	0	1
ERR2:375850.626021	0	1	0	1
ERR2:375920.696487	0	1	0	1
ERR2:375930.702852	0	1	0	1
ERR2:375940.704834	0	1	0	1
ERR2:375980.639668	0	1	0	1
ERR2:376000.693426	0	1	0	1
ERR2:376130.605875	0	1	0	1
ERR2:376210.649566	0	1	0	1
ERR2:376220.664373	0	1	0	1
ERR2:376340.661662	0	1	0	1
ERR2:37650.724928	0	1	0	1
ERR2:376640.727695	0	1	0	1
ERR2:376680.647106	0	1	0	1
ERR2:376780.688975	0	1	0	1
ERR2:376790.622266	0	1	0	1
ERR2:37680.694270	0	1	0	1
ERR2:376890.720458	0	1	0	1
ERR2:376910.602736	0	1	0	1
ERR2:376980.718825	0	1	0	1
ERR2:377050.632594	0	1	0	1
ERR2:377060.639800	0	1	0	1
ERR2:37710.700509	0	1	0	1
ERR2:377160.701362	0	1	0	1
ERR2:377180.660929	0	1	0	1
ERR2:377200.660200	0	1	0	1
ERR2:377240.719443	0	1	0	1
ERR2:377280.616443	0	1	0	1
ERR2:377360.729559	0	1	0	1
ERR2:377400.634127	0	1	0	1
ERR2:37740.718419	0	1	0	1
ERR2:377480.653679	0	1	0	1
ERR2:377490.719620	0	1	0	1
ERR2:377520.624374	0	1	0	1
ERR2:377530.645124	0	1	0	1
ERR2:377540.607830	0	1	0	1
ERR2:377550.650484	0	1	0	1
ERR2:37770.715784	0	1	0	1
ERR2:377870.621136	0	1	0	1
ERR2:377910.704511	0	1	0	1
ERR2:377940.682950	0	1	0	1
ERR2:377960.681550	0	1	0	1
ERR2:377990.712900	0	1	0	1
ERR2:3780.631158	0	1	0	1
ERR2:378020.610005	0	1	0	1
ERR2:378090.641673	0	1	0	1
ERR2:378100.718950	0	1	0	1
ERR2:37810.728476	0	1	0	1
ERR2:378160.721932	0	1	0	1
ERR2:378180.720603	0	1	0	1
ERR2:37820.710297	0	1	0	1
ERR2:378260.648373	0	1	0	1
ERR2:378330.706711	0	1	0	1
ERR2:378420.657270	0	1	0	1
ERR2:378450.664188	0	1	0	1
ERR2:378470.695992	0	1	0	1
ERR2:378500.719129	0	1	0	1
ERR2:378510.611365	0	1	0	1
ERR2:378560.656034	0	1	0	1
ERR2:37860.665674	0	1	0	1
ERR2:378650.726349	0	1	0	1
ERR2:378710.673738	0	1	0	1
ERR2:378750.727263	0	1	0	1
ERR2:378780.740556	0	1	0	1
ERR2:378800.686978	0	1	0	1
ERR2:378860.676048	0	1	0	1
ERR2:378870.724314	0	1	0	1
ERR2:378910.646740	0	1	0	1
ERR2:378950.721340	0	1	0	1
ERR2:378960.716975	0	1	0	1
ERR2:378980.635383	0	1	0	1
ERR2:379000.709449	0	1	0	1
ERR2:379060.662576	0	1	0	1
ERR2:379070.730949	0	1	0	1
ERR2:379100.629785	0	1	0	1
ERR2:379110.651397	0	1	0	1
ERR2:379180.688725	0	1	0	1
ERR2:379190.610777	0	1	0	1
ERR2:379210.722896	0	1	0	1
ERR2:379280.645259	0	1	0	1
ERR2:379290.728408	0	1	0	1
ERR2:379340.667991	0	1	0	1
ERR2:379410.671713	0	1	0	1
ERR2:379480.679561	0	1	0	1
ERR2:379490.708454	0	1	0	1
ERR2:379530.650039	0	1	0	1
ERR2:379600.710807	0	1	0	1
ERR2:379640.694545	0	1	0	1
ERR2:379680.687349	0	1	0	1
ERR2:37970.742160	0	1	0	1
ERR2:379740.621936	0	1	0	1
ERR2:379780.741025	0	1	0	1
ERR2:379800.706760	0	1	0	1
ERR2:379840.738100	0	1	0	1
ERR2:379850.600466	0	1	0	1
ERR2:379890.697210	0	1	0	1
ERR2:379900.704524	0	1	0	1
ERR2:379950.618132	0	1	0	1
ERR2:379990.730483	0	1	0	1
ERR2:38000.682670	0	1	0	1
ERR2:380.623080	0	1	0	1
ERR2:380040.727398	0	1	0	1
ERR2:380070.732479	0	1	0	1
ERR2:380100.724197	0	1	0	1
ERR2:380120.701578	0	1	0	1
ERR2:380140.749069	0	1	0	1
ERR2:380150.630287	0	1	0	1
ERR2:380170.690272	0	1	0	1
ERR2:380220.722524	0	1	0	1
ERR2:380260.668341	0	1	0	1
ERR2:380300.637025	0	1	0	1
ERR2:38030.684171	0	1	0	1
ERR2:380330.619621	0	1	0	1
ERR2:380360.628720	0	1	0	1
ERR2:380410.716103	0	1	0	1
ERR2:380420.735079	0	1	0	1
ERR2:380430.724881	0	1	0	1
ERR2:380450.722350	0	1	0	1
ERR2:380460.600406	0	1	0	1
ERR2:380480.717906	0	1	0	1
ERR2:38050.740804	0	1	0	1
ERR2:380520.705851	0	1	0	1
ERR2:380530.602329	0	1	0	1
ERR2:380550.606374	0	1	0	1
ERR2:380580.727485	0	1	0	1
ERR2:380590.650044	0	1	0	1
ERR2:38060.728396	0	1	0	1
ERR2:380620.727254	0	1	0	1
ERR2:380680.733297	0	1	0	1
ERR2:380690.718233	0	1	0	1
ERR2:380710.655357	0	1	0	1
ERR2:380790.723532	0	1	0	1
ERR2:38080.628402	0	1	0	1
ERR2:380830.697151	0	1	0	1
ERR2:380900.726936	0	1	0	1
ERR2:380910.734347	0	1	0	1
ERR2:380950.654525	0	1	0	1
ERR2:381040.673738	0	1	0	1
ERR2:381060.641532	0	1	0	1
ERR2:381080.681934	0	1	0	1
ERR2:381140.736217	0	1	0	1
ERR2:381150.608693	0	1	0	1
ERR2:381170.719784	0	1	0	1
ERR2:381180.700827	0	1	0	1
ERR2:38120.731737	0	1	0	1
ERR2:381210.719826	0	1	0	1
ERR2:38130.729229	0	1	0	1
ERR2:381330.619187	0	1	0	1
ERR2:381370.630515	0	1	0	1
ERR2:38140.726503	0	1	0	1
ERR2:381410.624747	0	1	0	1
ERR2:381430.629139	0	1	0	1
ERR2:381470.733937	0	1	0	1
ERR2:38150.733367	0	1	0	1
ERR2:381530.639043	0	1	0	1
ERR2:381590.722099	0	1	0	1
ERR2:38160.683162	0	1	0	1
ERR2:381620.720595	0	1	0	1
ERR2:381630.729997	0	1	0	1
ERR2:381670.721708	0	1	0	1
ERR2:38170.683738	0	1	0	1
ERR2:381730.607858	0	1	0	1
ERR2:381770.742583	0	1	0	1
ERR2:381790.646733	0	1	0	1
ERR2:381800.739088	0	1	0	1
ERR2:38180.627258	0	1	0	1
ERR2:381870.657470	0	1	0	1
ERR2:381900.710713	0	1	0	1
ERR2:38190.756287	0	1	0	1
ERR2:381910.724380	0	1	0	1
ERR2:381930.681073	0	1	0	1
ERR2:381960.699353	0	1	0	1
ERR2:3820.726656	0	1	0	1
ERR2:382030.610276	0	1	0	1
ERR2:382170.721549	0	1	0	1
ERR2:382180.741499	0	1	0	1
ERR2:382200.717497	0	1	0	1
ERR2:382210.727369	0	1	0	1
ERR2:382230.730722	0	1	0	1
ERR2:382290.734036	0	1	0	1
ERR2:38230.694762	0	1	0	1
ERR2:382340.679548	0	1	0	1
ERR2:382360.692488	0	1	0	1
ERR2:382380.651585	0	1	0	1
ERR2:382440.721278	0	1	0	1
ERR2:382490.689215	0	1	0	1
ERR2:382530.736074	0	1	0	1
ERR2:382570.732124	0	1	0	1
ERR2:382590.725488	0	1	0	1
ERR2:38260.725775	0	1	0	1
ERR2:382610.681500	0	1	0	1
ERR2:382620.736319	0	1	0	1
ERR2:382630.603860	0	1	0	1
ERR2:382640.707889	0	1	0	1
ERR2:382680.722336	0	1	0	1
ERR2:382690.643695	0	1	0	1
ERR2:382750.724798	0	1	0	1
ERR2:382770.670712	0	1	0	1
ERR2:38280.635606	0	1	0	1
ERR2:382820.616882	0	1	0	1
ERR2:382850.642299	0	1	0	1
ERR2:382860.714992	0	1	0	1
ERR2:382870.743034	0	1	0	1
ERR2:382880.736848	0	1	0	1
ERR2:382890.733986	0	1	0	1
ERR2:38290.680466	0	1	0	1
ERR2:382950.728799	0	1	0	1
ERR2:382990.728628	0	1	0	1
ERR2:38300.737632	0	1	0	1
ERR2:383020.732794	0	1	0	1
ERR2:383030.718694	0	1	0	1
ERR2:383040.611296	0	1	0	1
ERR2:383080.733399	0	1	0	1
ERR2:383090.720734	0	1	0	1
ERR2:383100.716806	0	1	0	1
ERR2:383120.624373	0	1	0	1
ERR2:383170.723149	0	1	0	1
ERR2:383180.735301	0	1	0	1
ERR2:383260.684290	0	1	0	1
ERR2:383270.731626	0	1	0	1
ERR2:383300.726637	0	1	0	1
ERR2:383350.701711	0	1	0	1
ERR2:383360.717353	0	1	0	1
