amplicon	linearized.dereplicate_ERR1308288.merged.fastq	total
ERR1308288:::103189:0:0:0:0.668738	1	1
ERR1308288:::103210:0:0:0:0.611130	1	1
ERR1308288:::103265:0:0:0:0.642548	1	1
ERR1308288:::103274:0:0:0:0.651822	1	1
ERR1308288:::103282:0:0:0:0.625349	1	1
ERR1308288:::10330:0:0:0:0.647240	1	1
ERR1308288:::103306:0:0:0:0.708665	1	1
ERR1308288:::103324:0:0:0:0.649546	1	1
ERR1308288:::10333:0:0:0:0.732472	1	1
ERR1308288:::103338:0:0:0:0.655690	1	1
ERR1308288:::103348:0:0:0:0.643013	1	1
ERR1308288:::103361:0:0:0:0.600517	1	1
ERR1308288:::103366:0:0:0:0.607621	1	1
ERR1308288:::103372:0:0:0:0.618775	1	1
ERR1308288:::10338:0:0:0:0.724723	1	1
ERR1308288:::103385:0:0:0:0.629646	1	1
ERR1308288:::103386:0:0:0:0.640932	1	1
ERR1308288:::103389:0:0:0:0.609986	1	1
ERR1308288:::10341:0:0:0:0.640645	1	1
ERR1308288:::103428:0:0:0:0.607455	1	1
ERR1308288:::103451:0:0:0:0.653903	1	1
ERR1308288:::103455:0:0:0:0.713698	1	1
ERR1308288:::103458:0:0:0:0.641789	1	1
ERR1308288:::103466:0:0:0:0.623313	1	1
ERR1308288:::103474:0:0:0:0.635117	1	1
ERR1308288:::103495:0:0:0:0.694658	1	1
ERR1308288:::103497:0:0:0:0.716052	1	1
ERR1308288:::103501:0:0:0:0.714734	1	1
ERR1308288:::103506:0:0:0:0.661598	1	1
ERR1308288:::103514:0:0:0:0.613574	1	1
ERR1308288:::103519:0:0:0:0.630800	1	1
ERR1308288:::103530:0:0:0:0.605238	1	1
ERR1308288:::103539:0:0:0:0.692390	1	1
ERR1308288:::103546:0:0:0:0.608649	1	1
ERR1308288:::103557:0:0:0:0.601140	1	1
ERR1308288:::10356:0:0:0:0.649211	1	1
ERR1308288:::103577:0:0:0:0.716501	1	1
ERR1308288:::103595:0:0:0:0.694390	1	1
ERR1308288:::103614:0:0:0:0.631307	1	1
ERR1308288:::103617:0:0:0:0.602608	1	1
ERR1308288:::10362:0:0:0:0.615340	1	1
ERR1308288:::103625:0:0:0:0.615420	1	1
ERR1308288:::103629:0:0:0:0.643641	1	1
ERR1308288:::103633:0:0:0:0.702591	1	1
ERR1308288:::103634:0:0:0:0.608721	1	1
ERR1308288:::103649:0:0:0:0.620805	1	1
ERR1308288:::103650:0:0:0:0.631123	1	1
ERR1308288:::103657:0:0:0:0.635910	1	1
ERR1308288:::10366:0:0:0:0.607173	1	1
ERR1308288:::10368:0:0:0:0.647778	1	1
ERR1308288:::103698:0:0:0:0.625905	1	1
ERR1308288:::103717:0:0:0:0.673870	1	1
ERR1308288:::103719:0:0:0:0.657281	1	1
ERR1308288:::103722:0:0:0:0.633395	1	1
ERR1308288:::103728:0:0:0:0.613459	1	1
ERR1308288:::103738:0:0:0:0.601916	1	1
ERR1308288:::103739:0:0:0:0.724129	1	1
ERR1308288:::103747:0:0:0:0.641296	1	1
ERR1308288:::103750:0:0:0:0.656922	1	1
ERR1308288:::103751:0:0:0:0.691983	1	1
ERR1308288:::103778:0:0:0:0.672625	1	1
ERR1308288:::103787:0:0:0:0.643157	1	1
ERR1308288:::103791:0:0:0:0.668340	1	1
ERR1308288:::103803:0:0:0:0.611499	1	1
ERR1308288:::103814:0:0:0:0.615396	1	1
ERR1308288:::103821:0:0:0:0.655123	1	1
ERR1308288:::103832:0:0:0:0.641170	1	1
ERR1308288:::103843:0:0:0:0.661980	1	1
ERR1308288:::103846:0:0:0:0.665214	1	1
ERR1308288:::103848:0:0:0:0.662379	1	1
ERR1308288:::103853:0:0:0:0.657345	1	1
ERR1308288:::103863:0:0:0:0.656488	1	1
ERR1308288:::103867:0:0:0:0.676034	1	1
ERR1308288:::103872:0:0:0:0.615928	1	1
ERR1308288:::103875:0:0:0:0.606512	1	1
ERR1308288:::103876:0:0:0:0.632267	1	1
ERR1308288:::103882:0:0:0:0.612626	1	1
ERR1308288:::103897:0:0:0:0.616909	1	1
ERR1308288:::103898:0:0:0:0.612952	1	1
ERR1308288:::103900:0:0:0:0.645540	1	1
ERR1308288:::103907:0:0:0:0.621818	1	1
ERR1308288:::103910:0:0:0:0.671044	1	1
ERR1308288:::103915:0:0:0:0.612111	1	1
ERR1308288:::103920:0:0:0:0.608083	1	1
ERR1308288:::103924:0:0:0:0.620566	1	1
ERR1308288:::103930:0:0:0:0.640128	1	1
ERR1308288:::103941:0:0:0:0.677895	1	1
ERR1308288:::103950:0:0:0:0.641772	1	1
ERR1308288:::103951:0:0:0:0.612381	1	1
ERR1308288:::103958:0:0:0:0.667440	1	1
ERR1308288:::103959:0:0:0:0.702791	1	1
ERR1308288:::103973:0:0:0:0.699371	1	1
ERR1308288:::103982:0:0:0:0.722278	1	1
ERR1308288:::103985:0:0:0:0.653198	1	1
ERR1308288:::103986:0:0:0:0.678398	1	1
ERR1308288:::104:0:0:0:0.602203	1	1
ERR1308288:::104001:0:0:0:0.606572	1	1
ERR1308288:::104007:0:0:0:0.659962	1	1
ERR1308288:::104018:0:0:0:0.605836	1	1
ERR1308288:::104023:0:0:0:0.610653	1	1
ERR1308288:::104031:0:0:0:0.681431	1	1
ERR1308288:::104032:0:0:0:0.678440	1	1
ERR1308288:::104047:0:0:0:0.606350	1	1
ERR1308288:::104065:0:0:0:0.666717	1	1
ERR1308288:::10407:0:0:0:0.702612	1	1
ERR1308288:::10408:0:0:0:0.654369	1	1
ERR1308288:::104081:0:0:0:0.678599	1	1
ERR1308288:::104082:0:0:0:0.695814	1	1
ERR1308288:::104083:0:0:0:0.703077	1	1
ERR1308288:::104105:0:0:0:0.618099	1	1
ERR1308288:::104112:0:0:0:0.712237	1	1
ERR1308288:::104142:0:0:0:0.638729	1	1
ERR1308288:::104145:0:0:0:0.632109	1	1
ERR1308288:::104164:0:0:0:0.621108	1	1
ERR1308288:::104165:0:0:0:0.641770	1	1
ERR1308288:::104175:0:0:0:0.664018	1	1
ERR1308288:::104188:0:0:0:0.688476	1	1
ERR1308288:::10419:0:0:0:0.607629	1	1
ERR1308288:::10421:0:0:0:0.618087	1	1
ERR1308288:::104211:0:0:0:0.625171	1	1
ERR1308288:::104219:0:0:0:0.670474	1	1
ERR1308288:::104221:0:0:0:0.651131	1	1
ERR1308288:::104228:0:0:0:0.700808	1	1
ERR1308288:::104239:0:0:0:0.626580	1	1
ERR1308288:::104241:0:0:0:0.603660	1	1
ERR1308288:::104244:0:0:0:0.641385	1	1
ERR1308288:::104250:0:0:0:0.682554	1	1
