LWR	fract	aLWR	afract	taxopath
0	0	0.1105	1.218e-05	Eukaryota;Mollusca;Bivalvia;Nuculoida
0.1105	1.218e-05	0.1105	1.218e-05	Eukaryota;Mollusca;Bivalvia;Nuculoida;Nuculidae
0.7132	7.86e-05	0.7132	7.86e-05	Eukaryota;Mollusca;Bivalvia;Myoida
0.4953	5.459e-05	0.4953	5.459e-05	Eukaryota;Mollusca;Solenogastres
0	0	0.03701	4.079e-06	Eukaryota;Mollusca;Polyplacophora
0.03701	4.079e-06	0.03701	4.079e-06	Eukaryota;Mollusca;Polyplacophora;Lepidopleurida
8.397	0.0009255	104.5	0.01152	Eukaryota;Arthropoda
0.02976	3.28e-06	1.215	0.0001339	Eukaryota;Arthropoda;Diplopoda
0	0	0.02344	2.584e-06	Eukaryota;Arthropoda;Diplopoda;Glomeridesmida
0	0	0.02344	2.584e-06	Eukaryota;Arthropoda;Diplopoda;Glomeridesmida;Glomeridesmidae
0	0	0.02344	2.584e-06	Eukaryota;Arthropoda;Diplopoda;Glomeridesmida;Glomeridesmidae;Glomeridesmus
0.02344	2.584e-06	0.02344	2.584e-06	Eukaryota;Arthropoda;Diplopoda;Glomeridesmida;Glomeridesmidae;Glomeridesmus;Glomeridesmus_spelaeus
0.5983	6.594e-05	0.5983	6.594e-05	Eukaryota;Arthropoda;Diplopoda;Polydesmida
0.003379	3.725e-07	0.003379	3.725e-07	Eukaryota;Arthropoda;Diplopoda;Callipodida
0	0	0.5114	5.636e-05	Eukaryota;Arthropoda;Diplopoda;Siphonophorida
0.5114	5.636e-05	0.5114	5.636e-05	Eukaryota;Arthropoda;Diplopoda;Siphonophorida;Siphonophoridae
0	0	0.04878	5.376e-06	Eukaryota;Arthropoda;Diplopoda;Polyzoniida
0.04878	5.376e-06	0.04878	5.376e-06	Eukaryota;Arthropoda;Diplopoda;Polyzoniida;Polyzoniidae
3.213	0.0003541	4.863	0.000536	Eukaryota;Arthropoda;Insecta
4.707e-05	5.188e-09	4.707e-05	5.188e-09	Eukaryota;Arthropoda;Insecta;Phasmatodea
5.424e-05	5.978e-09	5.424e-05	5.978e-09	Eukaryota;Arthropoda;Insecta;Mantophasmatodea
0.004015	4.426e-07	0.004015	4.426e-07	Eukaryota;Arthropoda;Insecta;Ephemeroptera
1.311	0.0001445	1.311	0.0001445	Eukaryota;Arthropoda;Insecta;Embioptera
0.01081	1.191e-06	0.01081	1.191e-06	Eukaryota;Arthropoda;Insecta;Phthiraptera
1.456e-05	1.605e-09	1.456e-05	1.605e-09	Eukaryota;Arthropoda;Insecta;Plecoptera
0.3242	3.573e-05	0.3242	3.573e-05	Eukaryota;Arthropoda;Insecta;Odonata
