LWR	fract	aLWR	afract	taxopath
0	0	5.688e-05	1.793e-07	Bacteria;Terrabacteria_group;Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi;environmental;samples;uncultured;Chloroflexi;bacterium;uncultured;Chloroflexi
5.688e-05	1.793e-07	5.688e-05	1.793e-07	Bacteria;Terrabacteria_group;Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi;environmental;samples;uncultured;Chloroflexi;bacterium;uncultured;Chloroflexi;bacterium
0	0	6.983e-06	2.201e-08	Bacteria;Spirochaetes
0	0	6.983e-06	2.201e-08	Bacteria;Spirochaetes;Spirochaetia
0	0	6.983e-06	2.201e-08	Bacteria;Spirochaetes;Spirochaetia;Leptospirales
0	0	6.983e-06	2.201e-08	Bacteria;Spirochaetes;Spirochaetia;Leptospirales;Leptospiraceae
6.983e-06	2.201e-08	6.983e-06	2.201e-08	Bacteria;Spirochaetes;Spirochaetia;Leptospirales;Leptospiraceae;Leptospiraceae
3.823	0.01205	8.568	0.027	Bacteria;Proteobacteria
0.7536	0.002375	3.284	0.01035	Bacteria;Proteobacteria;Gammaproteobacteria
1.338	0.004215	1.711	0.005391	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales
0	0	0.03655	0.0001152	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae
0.03655	0.0001152	0.03655	0.0001152	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacteriaceae
0	0	0.1158	0.000365	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Bruguierivoracaceae
0	0	0.1158	0.000365	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Bruguierivoracaceae;Bruguierivoracaceae
0.1158	0.000365	0.1158	0.000365	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Bruguierivoracaceae;Bruguierivoracaceae;Sodalis
0	0	0.0578	0.0001822	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae
0	0	0.0578	0.0001822	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Morganellaceae
