OTU	ERR0000001	classification
ERR1:10420.607389	5	Eukaryota;Chordata;Mammalia;Didelphimorphia;Didelphidae;Monodelphis;Monodelphis domestica
ERR1:111090.631472	5	Eukaryota;Chordata;Squamata;Dipsadidae;Imantodes;Imantodes cenchoa
ERR1:111930.606610	5	Eukaryota;Arthropoda;Malacostraca;Decapoda;Alpheidae;Alpheus;Alpheus distinguendus
ERR1:112010.642428	5	Eukaryota;Annelida;Haplotaxida;Naididae;Potamothrix;Potamothrix heuscheri
ERR1:118540.692715	5	Eukaryota;Annelida;Polychaeta;Eunicida;Eunicidae;Eunice;Eunice valens
ERR1:119540.619196	5	Eukaryota;Cnidaria;Anthozoa;Antipatharia;Antipathidae;Stichopathes;Stichopathes lutkeni
ERR1:126400.628768	5	Eukaryota;Arthropoda;Insecta;Isoptera;Termitidae;Orthognathotermes;Orthognathotermes aduncus
ERR1:128310.652447	5	Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Dasyatidae;Himantura;Himantura microphthalma
ERR1:12890.734132	5	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Cheilosia;Cheilosia alpina
ERR1:140580.715507	5	Eukaryota;Arthropoda;Insecta;Orthoptera;Ommexechidae;Ommexecha;Ommexecha virens
ERR1:143100.723748	5	Eukaryota;Chordata;Aves;Passeriformes;Sturnidae;Onychognathus;Onychognathus tenuirostris
ERR1:14510.634595	5	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Pteronymia;Pteronymia tamina
ERR1:145570.687673	5	Eukaryota;Chordata;Actinopteri;Anguilliformes;Nemichthyidae;Labichthys;Labichthys carinatus
ERR1:155080.712360	5	Eukaryota;Arthropoda;Maxillopoda;Cyclopoida;Cyclopidae;Diacyclops;Diacyclops belgicus
ERR1:163340.633314	5	Eukaryota;Chordata;Actinopteri;Anguilliformes;Anguillidae;Anguilla;Anguilla nebulosa
ERR1:166070.703574	5	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Ablabesmyia;Ablabesmyia monilis
ERR1:184850.616758	5	Eukaryota;Arthropoda;Insecta;Lepidoptera;Riodinidae;Afriodinia;Afriodinia gerontes
ERR1:188700.658778	5	Eukaryota;Chordata;Squamata;Dipsadidae;Hypsiglena;Hypsiglena jani
ERR1:196580.729847	5	Eukaryota;Arthropoda;Insecta;Hymenoptera;Halictidae;Ruizantheda;Ruizantheda proxima
ERR1:196700.650082	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Dytiscidae;Bidessonotus;Bidessonotus inconspicuus
ERR1:199730.722109	5	Eukaryota;Chordata;Squamata;Viperidae;Ovophis;Ovophis okinavensis
ERR1:207280.718928	5	Eukaryota;Nematoda;Chromadorea;Tylenchida;Meloidogynidae;Meloidogyne;Meloidogyne chitwoodi
ERR1:223640.601633	5	Eukaryota;Mollusca;Bivalvia;Pectinoida;Pectinidae;Placopecten;Placopecten magellanicus
ERR1:224360.721970	5	Eukaryota;Arthropoda;Arachnida;Ixodida;Ixodidae;Haemaphysalis;Haemaphysalis hystricis
ERR1:227020.608401	5	Eukaryota;Porifera;Demospongiae;Verongida;Aplysinidae;Aplysina;Aplysina cauliformis
ERR1:237260.614111	5	Eukaryota;Platyhelminthes;Cestoda;Tetrabothriidea;Tetrabothriidae;Tetrabothrius;Tetrabothrius erostris
ERR1:246640.607509	5	Eukaryota;Arthropoda;Insecta;Hymenoptera;Evaniidae;Semaeomyia;Semaeomyia leucomelas
ERR1:265020.659109	5	Eukaryota;Nematoda;Chromadorea;Rhigonematida;Rhigonematidae;Rhigonema;Rhigonema thysanophora
ERR1:266580.717982	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Dytiscidae;Hydroporus;Hydroporus obscurus
ERR1:279470.726096	5	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Ablabesmyia;Ablabesmyia aspera
ERR1:321970.665860	5	Eukaryota;Arthropoda;Insecta;Trichoptera;Hydropsychidae;Hydropsyche;Hydropsyche yenisar
ERR1:327410.651977	5	Eukaryota;Chordata;Mammalia;Insectivora;Soricidae;Crocidura;Crocidura negrina
ERR1:339390.675959	5	Eukaryota;Arthropoda;Insecta;Mecoptera;Bittacidae;Bittacus;Bittacus pilicornis
ERR1:36150.709298	5	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Dendrophylliidae;Dendrophyllia;Dendrophyllia cribrosa
ERR1:3630.650155	5	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Blastophaga;Blastophaga intermedia
ERR1:368000.605380	5	Eukaryota;Gnathostomulida;Bursovaginoidea;Gnathostomulidae;Gnathostomula;Gnathostomula axi
ERR1:394870.608116	5	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Blastophaga;Blastophaga intermedia
ERR1:410790.642040	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Cerambycidae;Allotraeus;Allotraeus asiaticus
ERR1:437540.697651	5	Eukaryota;Mollusca;Bivalvia;Pholadomyoida;Laternulidae;Laternula;Laternula elliptica
ERR1:454530.689365	5	Eukaryota;Arthropoda;Insecta;Trichoptera;Hydropsychidae;Hydropsyche;Hydropsyche yenisar
ERR1:460290.689734	5	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Blastophaga;Blastophaga intermedia
ERR1:48950.667932	5	Eukaryota;Platyhelminthes;Monogenea;Gyrodactylidae;Gyrodactylus;Gyrodactylus derjavini
ERR1:104570.675979	4	Eukaryota;Arthropoda;Arachnida;Araneae;Liphistiidae;Liphistius;Liphistius erawan
ERR1:106000.627644	4	Eukaryota;Platyhelminthes;Cestoda;Nippotaeniidea;Nippotaeniidae;Nippotaenia;Nippotaenia chaenogobii
ERR1:106820.686606	4	Eukaryota;Echinodermata;Ophiuroidea;Euryalida;Asteroschematidae;Squamophis;Squamophis amamiensis
ERR1:11310.697777	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Autostichidae;Aprominta;Aprominta designatella
ERR1:118000.687955	4	Eukaryota;Arthropoda;Insecta;Diptera;Tipulidae;Ctenophora01;Ctenophora dorsalis
ERR1:125500.743049	4	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Caryophylliidae;Solenosmilia;Solenosmilia variabilis
ERR1:127580.605614	4	Eukaryota;Arthropoda;Arachnida;Scorpiones;Buthidae;Centruroides;Centruroides noxius
ERR1:131650.697711	4	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Evorthodus;Evorthodus minutus
ERR1:131810.652655	4	Eukaryota;Platyhelminthes;Trematoda;Plagiorchiida;Paramphistomidae;Paramphistomum;Paramphistomum cervi
ERR1:13400.719305	4	Eukaryota;Chordata;Actinopteri;Cypriniformes;Nemacheilidae;Triplophysa;Triplophysa siluroides
ERR1:134110.649217	4	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Pseudostegana;Pseudostegana silvana
ERR1:13810.641410	4	Eukaryota;Arthropoda;Insecta;Diptera;Sciomyzidae;Pherbellia;Pherbellia argyra
ERR1:138850.632239	4	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Dicrotendipes;Dicrotendipes pulsus
ERR1:139480.676536	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Carabidae;Bembidion;Bembidion semistriatum
ERR1:145170.651875	4	Eukaryota;Chordata;Squamata;Leptotyphlopidae;Rena;Rena humilis
ERR1:152580.677651	4	Eukaryota;Chordata;Aves;Passeriformes;Hirundinidae;Tachycineta;Tachycineta stolzmanni
ERR1:155130.706513	4	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Aiptasiidae;Aiptasia;Aiptasia pulchella
ERR1:155260.637610	4	Eukaryota;Arthropoda;Insecta;Mantodea;Amorphoscelidae;Cliomantis;Cliomantis obscura
ERR1:157620.704783	4	Eukaryota;Mollusca;Gastropoda;Nudibranchia;Tergipedidae;Cuthona;Cuthona ocellata
ERR1:157660.608284	4	Eukaryota;Acanthocephala;Eoacanthocephala;Neoechinorhynchida;Tenuisentidae;Paratenuisentis;Paratenuisentis ambiguus
ERR1:157940.655744	4	Eukaryota;Arthropoda;Insecta;Phasmatodea;Phasmatidae;Ramulus;Ramulus hainanense
ERR1:174130.625843	4	Eukaryota;Arthropoda;Insecta;Orthoptera;Gryllidae;Amphiacusta;Amphiacusta henrymorgani
ERR1:184330.633695	4	Eukaryota;Porifera;Demospongiae;Hadromerida;Tethyidae;Tethya;Tethya gracilis
ERR1:19400.696052	4	Eukaryota;Arthropoda;Maxillopoda;Cyclopoida;Cyclopidae;Diacyclops;Diacyclops belgicus
ERR1:19640.700247	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Schizopodidae;Schizopus;Schizopus laetus
ERR1:204650.659076	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Blastophaga;Blastophaga intermedia
ERR1:206590.714887	4	Eukaryota;Arthropoda;Insecta;Siphonaptera;Leptopsyllidae;Pectinoctenus;Pectinoctenus pavlovskii
ERR1:208260.666071	4	Eukaryota;Chordata;Mammalia;Didelphimorphia;Didelphidae;Monodelphis;Monodelphis domestica
ERR1:210540.609507	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Kradibia;Kradibia ohuensis
ERR1:218560.621661	4	Eukaryota;Arthropoda;Insecta;Mantodea;Hymenopodidae;Hestiasula;Hestiasula phyllopus
ERR1:226690.695932	4	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Pseudorthocladius;Pseudorthocladius filiformis
ERR1:240340.686755	4	Eukaryota;Echinodermata;Ophiuroidea;Euryalida;Euryalidae;Asteromorpha;Asteromorpha capensis
ERR1:240690.630402	4	Eukaryota;Arthropoda;Malacostraca;Decapoda;Raninidae;Umalia;Umalia orientalis
ERR1:241040.671188	4	Eukaryota;Mollusca;Bivalvia;Unionoida;Unionidae;Lamprotula;Lamprotula gottschei
ERR1:250950.668271	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Ischionoplus;Ischionoplus niveoguttatus
ERR1:254950.697338	4	Eukaryota;Porifera;Hexactinellida;Hexactinosida;Dactylocalycidae;Iphiteon;Iphiteon panicea
ERR1:257400.688316	4	Eukaryota;Arthropoda;Insecta;Siphonaptera;Pygiopsyllidae;Pygiopsylla;Pygiopsylla hoplia
ERR1:265260.616278	4	Eukaryota;Chordata;Squamata;Dipsadidae;Hypsiglena;Hypsiglena slevini
ERR1:286050.690483	4	Eukaryota;Chordata;Actinopteri;Anguilliformes;Ophichthidae;Ophisurus;Ophisurus macrorhynchos
ERR1:297880.670918	4	Eukaryota;Nematoda;Chromadorea;Spirurida;Philometridae;Philometroides;Philometroides sanguineus
ERR1:309770.650898	4	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Pauropsalta;Pauropsalta herveyensis (nomen nudum)
ERR1:32810.670636	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nepticulidae;Stigmella;Stigmella anomalella
ERR1:338580.704097	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Dytiscidae;Agabus;Agabus bicolor
ERR1:35670.613059	4	Eukaryota;Chordata;Mammalia;Primates;Lorisidae;Nycticebus;Nycticebus menagensis
ERR1:378030.662292	4	Eukaryota;Arthropoda;Insecta;Siphonaptera;Hectopsyllidae;Hectopsylla;Hectopsylla pulex
ERR1:45100.639123	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Scirtidae;Contacyphon;Contacyphon variabilis
ERR1:479130.715159	4	Eukaryota;Chordata;Amphibia;Caudata;Plethodontidae;Batrachoseps;Batrachoseps wrighti
ERR1:519930.666009	4	Eukaryota;Chordata;Mammalia;Didelphimorphia;Didelphidae;Monodelphis;Monodelphis domestica
ERR1:584790.600360	4	Eukaryota;Arthropoda;Insecta;Orthoptera;Episactidae;Pielomastax;Pielomastax zhengi
ERR1:102600.651310	3	Eukaryota;Chordata;Squamata;Viperidae;Causus;Causus defilippii
ERR1:102800.639274	3	Eukaryota;Platyhelminthes;Cestoda;Haplobothriidea;Haplobothriidae;Haplobothrium;Haplobothrium globuliforme
ERR1:104760.667726	3	Eukaryota;Platyhelminthes;Cestoda;Diphyllidea;Echinobothriidae;Echinobothrium;Echinobothrium harfordi
ERR1:104800.669441	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Carabidae;Bembidion;Bembidion semistriatum
ERR1:106040.638157	3	Eukaryota;Platyhelminthes;Cestoda;Tetrabothriidea;Tetrabothriidae;Tetrabothrius;Tetrabothrius erostris
ERR1:107260.694725	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Tettigettacula;Tettigettacula baenai
ERR1:110050.613655	3	Eukaryota;Platyhelminthes;Cestoda;Cyclophyllidea;Taeniidae;Hydatigera;Hydatigera krepkogorski
ERR1:119000.710059	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Trogidae;Trox;Trox squamiger
ERR1:122150.670864	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Phortica;Phortica manjano
ERR1:122520.683724	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Dytiscidae;Agabus;Agabus bicolor
ERR1:1230.733436	3	Eukaryota;Arthropoda;Branchiopoda;Diplostraca;Holopediidae;Holopedium;Holopedium gibberum
ERR1:123870.640213	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Exophthalmus;Exophthalmus roseipes
ERR1:12650.708263	3	Eukaryota;Chordata;Actinopteri;Gonorynchiformes;Gonorynchidae;Gonorynchus;Gonorynchus abbreviatus
ERR1:12930.698601	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila medioimpressa
ERR1:129360.730578	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila soonae
ERR1:133010.717613	3	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Tanytarsus;Tanytarsus eminulus
ERR1:133080.666077	3	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Brephamia;Brephamia parvula
ERR1:134000.691144	3	Eukaryota;Arthropoda;Insecta;Siphonaptera;Rhopalopsyllidae;Polygenis;Polygenis roberti
ERR1:140310.656295	3	Eukaryota;Arthropoda;Insecta;Diptera;Culicidae;Anopheles;Anopheles quadrimaculatus A
ERR1:140820.697099	3	Eukaryota;Arthropoda;Insecta;Diptera;Sciomyzidae;Tetanocera;Tetanocera oxia
ERR1:142450.658485	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Cissia;Cissia proba
ERR1:142990.683022	3	Eukaryota;Arthropoda;Insecta;Diptera;Tephritidae;Bactrocera;Bactrocera amplexa
ERR1:144010.712926	3	Eukaryota;Chordata;Aves;Passeriformes;Parulidae;Myioborus;Myioborus ornatus
ERR1:146770.705998	3	Eukaryota;Chordata;Actinopteri;Cypriniformes;Nemacheilidae;Triplophysa;Triplophysa siluroides
ERR1:147320.611193	3	Eukaryota;Chordata;Mammalia;Insectivora;Soricidae;Crocidura;Crocidura mindorus
ERR1:147530.726579	3	Eukaryota;Chordata;Actinopteri;Beryciformes;Diretmidae;Diretmoides;Diretmoides veriginae
ERR1:149980.715471	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Lygaeidae;Caenocoris;Caenocoris nerii
ERR1:152310.618003	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Carabidae;Bembidion;Bembidion semistriatum
ERR1:152730.600606	3	Eukaryota;Platyhelminthes;Cestoda;Cyclophyllidea;Taeniidae;Hydatigera;Hydatigera krepkogorski
ERR1:155020.665858	3	Eukaryota;Chordata;Amphibia;Gymnophiona;Dermophiidae;Schistometopum;Schistometopum gregorii
ERR1:161650.617054	3	Eukaryota;Echinodermata;Ophiuroidea;Euryalida;Asteroschematidae;Asteroschema;Asteroschema edmondsoni
ERR1:162760.698276	3	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Psectrocladius;Psectrocladius schlienzi
ERR1:164780.721526	3	Eukaryota;Arthropoda;Protura;Protura;Acerentomidae;Acerentomon;Acerentomon microrhinus
ERR1:165510.620740	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Membracidae;Procyrta;Procyrta pectoralis
ERR1:182270.712064	3	Eukaryota;Annelida;Haplotaxida;Naididae;Vejdovskyella;Vejdovskyella comata
ERR1:182630.719659	3	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Cricotopus;Cricotopus laricomalis
ERR1:184010.726522	3	Eukaryota;Arthropoda;Insecta;Orthoptera;Acrididae;Ceracris;Ceracris versicolor
ERR1:189470.709689	3	Eukaryota;Arthropoda;Arachnida;Scorpiones;Buthidae;Centruroides;Centruroides nigrimanus
ERR1:190710.685103	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Bethylidae;Cephalonomia;Cephalonomia gallicola
ERR1:190770.633203	3	Eukaryota;Arthropoda;Diplopoda;Glomerida;Glomeridae;Glomeroides;Glomeroides primus
ERR1:198410.716201	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Palapsalta;Palapsalta serpens (nomen nudum)
ERR1:200500.721733	3	Eukaryota;Cnidaria;Hydrozoa;Limnomedusae;Olindiasidae;Cubaia;Cubaia aphrodite
ERR1:207720.677438	3	Eukaryota;Chordata;Actinopteri;Siluriformes;Amblycipitidae;Liobagrus;Liobagrus kingi
ERR1:208610.655515	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Amathusia;Amathusia phidippus
ERR1:208890.670330	3	Eukaryota;Chordata;Aves;Passeriformes;Sturnidae;Onychognathus;Onychognathus tenuirostris
ERR1:210030.648779	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Pseudostegana;Pseudostegana silvana
ERR1:210730.708058	3	Eukaryota;Arthropoda;Insecta;Mantodea;Amorphoscelidae;Cliomantis;Cliomantis obscura
ERR1:214630.682522	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Coenonympha;Coenonympha vaucheri
ERR1:223690.668092	3	Eukaryota;Chordata;Squamata;Leptotyphlopidae;Rena;Rena humilis
ERR1:241820.700667	3	Eukaryota;Arthropoda;Branchiopoda;Diplostraca;Eurycercidae;Eurycercus;Eurycercus lamellatus
ERR1:245910.610839	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Ischionoplus;Ischionoplus niveoguttatus
ERR1:247480.654943	3	Eukaryota;Arthropoda;Maxillopoda;Cyclopoida;Cyclopidae;Diacyclops;Diacyclops belgicus
ERR1:248350.730324	3	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Sterphoides;Sterphoides nebulosa
ERR1:248970.716156	3	Eukaryota;Chordata;Actinopteri;Gonorynchiformes;Gonorynchidae;Gonorynchus;Gonorynchus abbreviatus
ERR1:250800.605507	3	Eukaryota;Chordata;Mammalia;Primates;Pitheciidae;Cacajao;Cacajao calvus
ERR1:253420.713113	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:256420.725005	3	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Stempellinella;Stempellinella tamaseptima
ERR1:257620.680542	3	Eukaryota;Chordata;Squamata;Chamaeleonidae;Chamaeleo;Chamaeleo calcaricarens
ERR1:258980.719427	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:264060.694514	3	Eukaryota;Chordata;Aves;Passeriformes;Sturnidae;Lamprotornis;Lamprotornis regius
ERR1:267180.645180	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Staphylinidae;Ocalea;Ocalea corsicana
ERR1:269940.641209	3	Eukaryota;Chordata;Mammalia;Lagomorpha;Leporidae;Lepus;Lepus othus
ERR1:273450.662491	3	Eukaryota;Cnidaria;Anthozoa;Corallimorpharia;Corallimorphidae;Corallimorphus;Corallimorphus profundus
ERR1:274420.638033	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Leiodidae;Speonomus;Speonomus bruckii
ERR1:274500.746340	3	Eukaryota;Nematoda;Chromadorea;Rhabditida;Trichostrongylidae;Trichostrongylus;Trichostrongylus vitrinus
ERR1:279410.711355	3	Eukaryota;Chordata;Actinopteri;Galaxiiformes;Galaxiidae;Galaxias;Galaxias gollumoides
ERR1:283220.639443	3	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Phytomyza;Phytomyza ukogi
ERR1:287050.686970	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Megachilidae;Osmia;Osmia emarginata
ERR1:291060.625785	3	Eukaryota;Arthropoda;Insecta;Mantodea;Thespidae;Thesprotia;Thesprotia graminis
ERR1:301840.704466	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Oecophoridae;Stathmopoda;Stathmopoda masinissa
ERR1:304630.667048	3	Eukaryota;Chordata;Squamata;Agamidae;Leiolepis;Leiolepis belliana
ERR1:305750.625242	3	Eukaryota;Arthropoda;Insecta;Diptera;Sciomyzidae;Dictya;Dictya floridensis
ERR1:307500.730466	3	Eukaryota;Arthropoda;Insecta;Psocoptera;Mesopsocidae;Mesopsocus;Mesopsocus unipunctatus
ERR1:307510.683366	3	Eukaryota;Arthropoda;Insecta;Diptera;Sciomyzidae;Dictya;Dictya pictipes
ERR1:320490.699446	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Hepialidae;Cibyra;Cibyra verresi
ERR1:323500.667746	3	Eukaryota;Mollusca;Gastropoda;Pomatiopsidae;Tricula;Tricula MG9;.
ERR1:324000.697167	3	Eukaryota;Nematoda;Chromadorea;Oxyurida;Oxyuridae;Wellcomia;Wellcomia siamensis
ERR1:333210.649565	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Pauropsalta;Pauropsalta walkeri
ERR1:333760.628673	3	Eukaryota;Chordata;Squamata;Dipsadidae;Hypsiglena;Hypsiglena torquata
ERR1:346420.721642	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Psephenidae;Psephenus;Psephenus falli
ERR1:359450.704266	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Pleistodontes;Pleistodontes plebejus
ERR1:359900.610240	3	Eukaryota;Porifera;Hexactinellida;Hexactinosida;Dactylocalycidae;Iphiteon;Iphiteon panicea
ERR1:366890.664372	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Pauropsalta;Pauropsalta infrasila
ERR1:373710.650572	3	Eukaryota;Chordata;Actinopteri;Syngnathiformes;Centriscidae;Aeoliscus;Aeoliscus strigatus
ERR1:384080.617884	3	Eukaryota;Platyhelminthes;Cestoda;Litobothriidea;Litobothriidae;Litobothrium;Litobothrium nickoli
ERR1:387350.691453	3	Eukaryota;Platyhelminthes;Cestoda;Diphyllobothriidea;Diphyllobothriidae;Spirometra;Spirometra decipiens
ERR1:387810.602039	3	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Rhinogobio;Rhinogobio cylindricus
ERR1:410120.625464	3	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Bothidae;Crossorhombus;Crossorhombus kobensis
ERR1:416910.655641	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:417850.664696	3	Eukaryota;Arthropoda;Malacostraca;Decapoda;Cambaridae;Orconectes;Orconectes medius
ERR1:422790.663709	3	Eukaryota;Arthropoda;Maxillopoda;Cyclopoida;Cyclopidae;Diacyclops;Diacyclops belgicus
ERR1:439950.650216	3	Eukaryota;Arthropoda;Insecta;Diptera;Simuliidae;Simulium;Simulium anatinum
ERR1:447100.701700	3	Eukaryota;Arthropoda;Branchiopoda;Diplostraca;Chydoridae;Pseudochydorus;Pseudochydorus globosus
ERR1:449870.606415	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Riodinidae;Helicopis;Helicopis cupido
ERR1:459790.604497	3	Eukaryota;Chordata;Squamata;Colubridae;Pantherophis;Pantherophis slowinskii
ERR1:467890.693246	3	Eukaryota;Arthropoda;Insecta;Diptera;Simuliidae;Simulium;Simulium podostemi
ERR1:477180.698715	3	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Epinephelus;Epinephelus stictus
ERR1:490340.650061	3	Eukaryota;Platyhelminthes;Trematoda;Echinostomida;Notocotylidae;Ogmocotyle;Ogmocotyle sikae
ERR1:517930.631633	3	Eukaryota;Platyhelminthes;Cestoda;Nippotaeniidea;Nippotaeniidae;Nippotaenia;Nippotaenia chaenogobii
ERR1:522940.672276	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Phortica;Phortica foliisetoides
ERR1:525660.733201	3	Eukaryota;Mollusca;Gastropoda;Microcystidae;Lamprocystis;Lamprocystis guttula
ERR1:541570.632737	3	Eukaryota;Mollusca;Bivalvia;Pholadomyoida;Laternulidae;Laternula;Laternula elliptica
ERR1:547390.734981	3	Eukaryota;Echinodermata;Ophiuroidea;Ophiurida;Ophiuridae;Ophiura;Ophiura albida
ERR1:547920.656172	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Liporrhopalum;Liporrhopalum virgatae
ERR1:55890.605780	3	Eukaryota;Nematoda;Chromadorea;Rhigonematida;Rhigonematidae;Rhigonema;Rhigonema thysanophora
ERR1:609670.695991	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Dytiscidae;Bidessonotus;Bidessonotus inconspicuus
ERR1:61400.700373	3	Eukaryota;Chordata;Squamata;Agamidae;Acanthosaura;Acanthosaura armata
ERR1:672590.702997	3	Eukaryota;Arthropoda;Insecta;Diptera;Simuliidae;Simulium;Simulium brevipar
ERR1:676210.636824	3	Eukaryota;Chordata;Actinopteri;Lophiiformes;Ogcocephalidae;Halieutaea;Halieutaea stellata
ERR1:69440.669189	3	Eukaryota;Chordata;Amphibia;Caudata;Plethodontidae;Batrachoseps;Batrachoseps campi
