OTU	SRR1808872	classification
SRR11808872:2373250.662248	7	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Ostorhinchus;Ostorhinchus hoevenii
SRR11808872:2385470.610279	7	Eukaryota;Platyhelminthes;Cestoda;Tetraphyllidea;Phyllobothriidae;Clistobothrium;Clistobothrium montaukensis
SRR11808872:2458950.638700	7	Eukaryota;Chordata;Actinopteri;Cichliformes;Cichlidae;Heterotilapia;Heterotilapia buttikoferi
SRR11808872:2520080.627780	7	Eukaryota;Chordata;Amphibia;Caudata;Salamandridae;Laotriton;Laotriton laoensis
SRR11808872:2549340.618474	7	Eukaryota;Platyhelminthes;Cestoda;Cyclophyllidea;Taeniidae;Hydatigera;Hydatigera krepkogorski
SRR11808872:2671340.600103	7	Eukaryota;Chordata;Actinopteri;Osteoglossiformes;Mormyridae;Ivindomyrus;Ivindomyrus marchei
SRR11808872:2779870.632191	7	Eukaryota;Chordata;Actinopteri;Anguilliformes;Saccopharyngidae;Saccopharynx;Saccopharynx lavenbergi
SRR11808872:2784940.612409	7	Eukaryota;Arthropoda;Insecta;Coleoptera;Staphylinidae;Silusa;Silusa opaca
SRR11808872:2803250.603532	7	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808872:2809600.640543	7	Eukaryota;Annelida;Hirudinida;Arhynchobdellida;Haemadipsidae;Haemadipsa;Haemadipsa japonica
SRR11808872:2815930.612024	7	Eukaryota;Arthropoda;Arachnida;Araneae;Nephilidae;Nephila;Nephila sumptuosa
SRR11808872:2833370.635841	7	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya dubia
SRR11808872:2835960.638493	7	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808872:2852180.641684	7	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Corymorphidae;Euphysa;Euphysa japonica
SRR11808872:2877400.613360	7	Eukaryota;Arthropoda;Insecta;Lepidoptera;Riodinidae;Paralaxita;Paralaxita dora
SRR11808872:2889530.622597	7	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Neotibicen;Neotibicen nr. similaris DCM-2015
SRR11808872:3066190.601869	7	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:3295540.625998	7	Eukaryota;Echinodermata;Crinoidea;Comatulida;Comatulidae;Comanthus;Comanthus briareus
SRR11808872:3307690.607531	7	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Corynidae;Sarsia;Sarsia princeps
SRR11808872:3342410.635989	7	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:3366900.635988	7	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:3461190.651246	7	Eukaryota;Platyhelminthes;Cestoda;Tetraphyllidea;Phyllobothriidae;Clistobothrium;Clistobothrium montaukensis
SRR11808872:3491450.620920	7	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:357000.615728	7	Eukaryota;Nematoda;Chromadorea;Rhabditida;Rhabditidae;Caenorhabditis;Caenorhabditis tropicalis
SRR11808872:3593740.617958	7	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia lanosa
SRR11808872:3984390.608452	7	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Aeginidae;Aeginura;Aeginura grimaldii
SRR11808872:4028540.637872	7	Eukaryota;Chordata;Squamata;Sphaerodactylidae;Teratoscincus;Teratoscincus roborowskii
SRR11808872:4401980.610016	7	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Toxomerus;Toxomerus costalis
SRR11808872:4506990.634936	7	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Calycomyza;Calycomyza solidaginis
SRR11808872:4515830.602941	7	Eukaryota;Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Empria;Empria multicolor
SRR11808872:4542740.643799	7	Eukaryota;Hemichordata;Pterobranchia;Rhabdopleurida;Rhabdopleuridae;Rhabdopleura;Rhabdopleura compacta
SRR11808872:4927900.636813	7	Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Iridomyrmex;Iridomyrmex spadius
SRR11808872:5005020.607557	7	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Toxomerus;Toxomerus norma
SRR11808872:5139190.624716	7	Eukaryota;Chordata;Squamata;Eublepharidae;Hemitheconyx;Hemitheconyx taylori
SRR11808872:5982270.614345	7	Eukaryota;Arthropoda;Insecta;Coleoptera;Cerambycidae;Prionus;Prionus insularis
SRR11808872:6044850.634752	7	Eukaryota;Arthropoda;Malacostraca;Mysida;Mysidae;Iiella;Iiella pelagica
SRR11808872:6067260.609624	7	Eukaryota;Arthropoda;Insecta;Lepidoptera;Noctuidae;Noctua;Noctua atlantica
SRR11808872:1005470.611675	6	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Toxomerus;Toxomerus costalis
SRR11808872:1017870.601632	6	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Pocilloporidae;Pocillopora;Pocillopora eydouxi
SRR11808872:1019030.613111	6	Eukaryota;Arthropoda;Insecta;Hemiptera;Acanthosomatidae;Stauralia;Stauralia compuncta
SRR11808872:1032560.603005	6	Eukaryota;Mollusca;Bivalvia;Pectinoida;Pectinidae;Mimachlamys;Mimachlamys senatoria
SRR11808872:1046000.620265	6	Eukaryota;Arthropoda;Insecta;Lepidoptera;Papilionidae;Papilio;Papilio zelicaon
SRR11808872:1048700.624876	6	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Zancleidae;Zanclea;Zanclea sango
SRR11808872:1048860.628642	6	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Peloparion;Peloparion submissus
SRR11808872:1057030.600093	6	Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Oscarella;Oscarella malakhovi
SRR11808872:1059380.626021	6	Eukaryota;Arthropoda;Malacostraca;Amphipoda;Vibiliidae;Vibilia;Vibilia viatrix
SRR11808872:109250.604772	6	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Brassolis;Brassolis sophorae
SRR11808872:1111320.620787	6	Eukaryota;Arthropoda;Insecta;Coleoptera;Cleridae;Phaeocyclotomus;Phaeocyclotomus versipelle
SRR11808872:1141750.610048	6	Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Oscarella;Oscarella carmela
SRR11808872:1142940.630340	6	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:1143600.606858	6	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Fazia;Fazia hians
SRR11808872:1154850.627453	6	Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Pseudocorticium;Pseudocorticium jarrei
SRR11808872:1156380.616388	6	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:1183740.624492	6	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Cheilosia;Cheilosia pagana
SRR11808872:1188730.618606	6	Eukaryota;Arthropoda;Insecta;Hemiptera;Lygaeidae;Arocatus;Arocatus rusticus
SRR11808872:1206700.603702	6	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:12260.629009	6	Eukaryota;Arthropoda;Insecta;Hemiptera;Membracidae;Darnis;Darnis latior
SRR11808872:1264680.644705	6	Eukaryota;Arthropoda;Insecta;Hemiptera;Cercopidae;Laccogrypota;Laccogrypota grandis
SRR11808872:1265410.632517	6	Eukaryota;Chordata;Actinopteri;Gonorynchiformes;Gonorynchidae;Gonorynchus;Gonorynchus greyi
SRR11808872:126820.614131	6	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Peloparion;Peloparion submissus
SRR11808872:1282080.602407	6	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Tryella;Tryella burnsi
SRR11808872:1300.621247	6	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808872:1309730.638276	6	Eukaryota;Chordata;Actinopteri;Cichliformes;Cichlidae;Julidochromis;Julidochromis transcriptus
SRR11808872:134190.622206	6	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Aiptasiidae;Aiptasia;Aiptasia pulchella
SRR11808872:134310.614812	6	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:1346610.604015	6	Eukaryota;Arthropoda;Insecta;Hymenoptera;Eulophidae;Neochrysocharis;Neochrysocharis okazakii
SRR11808872:1350340.616283	6	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:1371590.618650	6	Eukaryota;Arthropoda;Insecta;Coleoptera;Silphidae;Nicrophorus;Nicrophorus defodiens
SRR11808872:1374110.604694	6	Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Oscarella;Oscarella malakhovi
SRR11808872:1374150.628899	6	Eukaryota;Platyhelminthes;Cestoda;Cyclophyllidea;Dipylidiidae;Dipylidium;Dipylidium caninum
SRR11808872:1425920.618443	6	Eukaryota;Chordata;Actinopteri;Anguilliformes;Myrocongridae;Myroconger;Myroconger compressus
SRR11808872:148620.608912	6	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Peloparion;Peloparion submissus
SRR11808872:1490020.617745	6	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808872:1537880.601554	6	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Uradolichos;Uradolichos rotunda (nomen nudum)
SRR11808872:155760.608530	6	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:1653150.606695	6	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya reticulata
SRR11808872:169740.608904	6	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:1791520.625900	6	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Euglossa;Euglossa variabilis
SRR11808872:1811850.602146	6	Eukaryota;Arthropoda;Insecta;Coleoptera;Buprestidae;Epistomentis;Epistomentis pictus
SRR11808872:1824740.616252	6	Eukaryota;Arthropoda;Insecta;Diptera;Anisopodidae;Sylvicola;Sylvicola fenestralis
SRR11808872:1844710.617939	6	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Amphicaryon;Amphicaryon peltifera
SRR11808872:1870620.606090	6	Eukaryota;Chordata;Squamata;Dipsadidae;Thermophis;Thermophis zhaoermii
SRR11808872:1889480.612245	6	Eukaryota;Porifera;Demospongiae;Haplosclerida;Niphatidae;Amphimedon;Amphimedon queenslandica
SRR11808872:191060.623541	6	Eukaryota;Porifera;Demospongiae;Poecilosclerida;Raspailiidae;Endectyon;Endectyon delaubenfelsi
SRR11808872:1933250.650978	6	Eukaryota;Arthropoda;Insecta;Neuroptera;Rapismatidae;Rapisma;Rapisma xizangense
SRR11808872:193570.600524	6	Eukaryota;Arthropoda;Insecta;Diptera;Mycetophilidae;Sciophila;Sciophila pseudoflexuosa
SRR11808872:1999540.605055	6	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808872:2139400.630242	6	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Toxomerus;Toxomerus ciliatus
SRR11808872:2169390.627320	6	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Toxomerus;Toxomerus costalis
SRR11808872:2294550.631321	6	Eukaryota;Chordata;Actinopteri;Lophiiformes;Gigantactinidae;Rhynchactis;Rhynchactis macrothrix
SRR11808872:229740.607154	6	Eukaryota;Arthropoda;Insecta;Neuroptera;Chrysopidae;Chrysoperla;Chrysoperla renoni
SRR11808872:2297600.604412	6	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Callicera;Callicera aurata
SRR11808872:2297610.633259	6	Eukaryota;Chordata;Amphibia;Anura;Myobatrachidae;Crinia;Crinia signifera
SRR11808872:2314180.638963	6	Eukaryota;Arthropoda;Insecta;Diptera;Mycetophilidae;Allodia;Allodia zaitzevi
SRR11808872:2319000.604936	6	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Schizothorax;Schizothorax malacanthus
SRR11808872:2342400.638016	6	Eukaryota;Arthropoda;Insecta;Lepidoptera;Noctuidae;Eutelia;Eutelia adulatricoides
SRR11808872:2347590.626700	6	Eukaryota;Echinodermata;Crinoidea;Comatulida;Colobometridae;Oligometra;Oligometra serripinna
SRR11808872:2372640.613650	6	Eukaryota;Arthropoda;Insecta;Strepsiptera;Stylopidae;Xenos;Xenos hamiltoni
SRR11808872:2380540.633499	6	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:2460140.632593	6	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:26410.631566	6	Eukaryota;Chordata;Aves;Passeriformes;Pardalotidae;Sericornis;Sericornis citreogularis
SRR11808872:2650230.622948	6	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Ctenoplectra;Ctenoplectra bequaerti
SRR11808872:2781200.602633	6	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Stanisicarion;Stanisicarion freycineti
SRR11808872:2781520.614296	6	Eukaryota;Onychophora;Peripatopsidae;Peripatopsis;Peripatopsis lawrencei
SRR11808872:2784370.626414	6	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808872:2793010.611289	6	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808872:2793190.603468	6	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:2793520.603458	6	Eukaryota;Arthropoda;Insecta;Lepidoptera;Pyralidae;Dioryctria;Dioryctria resiniphila
SRR11808872:2796120.612903	6	Eukaryota;Mollusca;Gastropoda;Euconulidae;Coneuplecta;Coneuplecta calculosa
SRR11808872:2804210.636411	6	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808872:2806060.620666	6	Eukaryota;Chordata;Mammalia;Rodentia;Cricetidae;Alticola;Alticola stracheyi
SRR11808872:2807150.605892	6	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Toxomerus;Toxomerus costalis
SRR11808872:2823760.620601	6	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Nirvanopsis;Nirvanopsis hypnus
SRR11808872:2825080.604216	6	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808872:2842590.604635	6	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia lanosa
SRR11808872:2855220.600883	6	Eukaryota;Arthropoda;Insecta;Neuroptera;Mantispidae;Nolima;Nolima pinal
SRR11808872:2867330.637656	6	Eukaryota;Arthropoda;Arachnida;Astigmata;Psoroptidae;Otodectes;Otodectes cynotis
SRR11808872:3324700.624424	6	Eukaryota;Arthropoda;Insecta;Phthiraptera;Haematopinidae;Haematopinus;Haematopinus asini
SRR11808872:3342730.601301	6	Eukaryota;Chordata;Actinopteri;Beloniformes;Adrianichthyidae;Oryzias;Oryzias marmoratus
SRR11808872:3345720.634506	6	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Waterstoniella;Waterstoniella brevigena
SRR11808872:3348350.609674	6	Eukaryota;Arthropoda;Insecta;Coleoptera;Endomychidae;Epopterus;Epopterus testudinarius
SRR11808872:3362860.631123	6	Eukaryota;Mollusca;Gastropoda;Euconulidae;Coneuplecta;Coneuplecta calculosa
SRR11808872:3379000.621573	6	Eukaryota;Mollusca;Bivalvia;Arcoida;Arcidae;Anadara;Anadara vellicata
SRR11808872:3382900.604899	6	Eukaryota;Arthropoda;Insecta;Hymenoptera;Argidae;Arge;Arge cyra
SRR11808872:3395780.600573	6	Eukaryota;Porifera;Demospongiae;Hadromerida;Tethyidae;Tethya;Tethya actinia
SRR11808872:3543080.631861	6	Eukaryota;Nematoda;Chromadorea;Diplogasterida;Diplogasteridae;Micoletzkya;Micoletzkya buetschlii
SRR11808872:3582120.624365	6	Eukaryota;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Tomares;Tomares ballus
SRR11808872:441430.610137	6	Eukaryota;Porifera;Demospongiae;Hadromerida;Clionaidae;Pione;Pione velans
SRR11808872:4431290.601198	6	Eukaryota;Arthropoda;Insecta;Coleoptera;Staphylinidae;Aleochara;Aleochara transvaalensis
SRR11808872:4975150.628507	6	Eukaryota;Chordata;Squamata;Sphaerodactylidae;Teratoscincus;Teratoscincus roborowskii
SRR11808872:4979210.601833	6	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya dubia
SRR11808872:5006010.655728	6	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
SRR11808872:5018750.619918	6	Eukaryota;Mollusca;Bivalvia;Lucinoida;Lucinidae;Lucinella;Lucinella divaricata
SRR11808872:5019450.634092	6	Eukaryota;Chordata;Amphibia;Caudata;Hynobiidae;Hynobius;Hynobius retardatus
SRR11808872:5034920.600343	6	Eukaryota;Arthropoda;Insecta;Lepidoptera;Pyralidae;Dioryctria;Dioryctria contortella
SRR11808872:5195140.635442	6	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:5981970.625715	6	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:5987270.605106	6	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:5999890.622551	6	Eukaryota;Arthropoda;Insecta;Isoptera;Termitidae;Nasutitermes;Nasutitermes bikpelanus
SRR11808872:6003870.608573	6	Eukaryota;Arthropoda;Insecta;Lepidoptera;Geometridae;Eois;Eois ignefumata
SRR11808872:6005060.605165	6	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808872:6039410.641241	6	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Moerisiidae;Moerisia;Moerisia inkermanica
SRR11808872:6066510.620106	6	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Popplepsalta (nomen nudum);Popplepsalta decora (nomen nudum)
SRR11808872:6220170.609349	6	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808872:1004730.606468	5	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808872:1007610.632851	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:1018500.604988	5	Eukaryota;Porifera;Demospongiae;Halichondrida;Axinellidae;Ptilocaulis;Ptilocaulis walpersi
SRR11808872:1021600.625593	5	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Euglossa;Euglossa jamaicensis
SRR11808872:1022660.656438	5	Eukaryota;Mollusca;Gastropoda;Runcinidae;Runcina;Runcina coronata
SRR11808872:1035880.604303	5	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Pseudolabrus;Pseudolabrus eoethinus
SRR11808872:1042870.635111	5	Eukaryota;Arthropoda;Arachnida;Ixodida;Ixodidae;Ixodes;Ixodes acutitarsus
SRR11808872:1042880.624320	5	Eukaryota;Arthropoda;Malacostraca;Decapoda;Aeglidae;Aegla;Aegla septentrionalis
SRR11808872:1044340.603283	5	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808872:1044850.620495	5	Eukaryota;Arthropoda;Arachnida;Scorpiones;Buthidae;Centruroides;Centruroides nigrimanus
SRR11808872:1048050.632255	5	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Peloparion;Peloparion submissus
SRR11808872:1062960.617203	5	Eukaryota;Arthropoda;Insecta;Lepidoptera;Tortricidae;Aphelia;Aphelia unitana
SRR11808872:1073040.608458	5	Eukaryota;Chordata;Aves;Galliformes;Phasianidae;Polyplectron;Polyplectron germaini
SRR11808872:1090070.607874	5	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808872:1101620.653468	5	Eukaryota;Arthropoda;Arachnida;Scorpiones;Buthidae;Centruroides;Centruroides fulvipes
SRR11808872:1108270.662241	5	Eukaryota;Chordata;Amphibia;Caudata;Hynobiidae;Hynobius;Hynobius tsuensis
SRR11808872:1111290.611436	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Dytiscidae;Prodaticus;Prodaticus ugandaensis
SRR11808872:1149810.643722	5	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808872:1151710.648959	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
SRR11808872:1153500.628833	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:115550.634727	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:1159060.625913	5	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Lagocephalus;Lagocephalus gloveri
SRR11808872:116160.606376	5	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Phytomyza;Phytomyza nr. acteae
SRR11808872:1183450.603683	5	Eukaryota;Arthropoda;Arachnida;Araneae;Theridiidae;Anelosimus;Anelosimus ethicus
SRR11808872:1187710.624760	5	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Peloparion;Peloparion submissus
SRR11808872:120530.608052	5	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808872:1212620.612168	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Dytiscidae;Cybister;Cybister gschwendtneri
SRR11808872:1230600.637216	5	Eukaryota;Chordata;Mammalia;Carnivora;Ursidae;Arctodus;Arctodus simus
SRR11808872:1231790.633288	5	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Cobitis;Cobitis hankugensis
SRR11808872:1235340.603087	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:1256170.605345	5	Eukaryota;Arthropoda;Insecta;Hymenoptera;Braconidae;Cotesia;Cotesia griffini
SRR11808872:126120.614376	5	Eukaryota;Arthropoda;Insecta;Lepidoptera;Pyralidae;Pococera;Pococera expandens
SRR11808872:1267440.608994	5	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808872:1293070.615471	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Moerisiidae;Moerisia;Moerisia inkermanica
SRR11808872:1298320.631982	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:1299300.629805	5	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808872:1300370.605795	5	Eukaryota;Nematoda;Chromadorea;Chromadorida;Chromadoridae;Dichromadora;Dichromadora geophila
SRR11808872:132130.621875	5	Eukaryota;Mollusca;Gastropoda;Ariophantidae;Victaphanta;Victaphanta compacta
SRR11808872:1336740.634929	5	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808872:1345800.609720	5	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia lanosa
SRR11808872:1349630.601329	5	Eukaryota;Mollusca;Gastropoda;Runcinidae;Runcina;Runcina coronata
SRR11808872:1357160.630500	5	Eukaryota;Chordata;Mammalia;Diprotodontia;Pseudocheiridae;Petauroides;Petauroides volans
SRR11808872:1371630.614293	5	Eukaryota;Nematoda;Chromadorea;Rhabditida;Rhabditidae;Caenorhabditis;Caenorhabditis tropicalis
SRR11808872:1449070.606911	5	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Eufriesea;Eufriesea mussitans
SRR11808872:145750.611850	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Cerambycidae;Phytoecia;Phytoecia comes
SRR11808872:1476570.607698	5	Eukaryota;Mollusca;Gastropoda;Runcinidae;Runcina;Runcina coronata
SRR11808872:1503410.609741	5	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Caldwellia;Caldwellia angularis
SRR11808872:151270.643416	5	Eukaryota;Mollusca;Gastropoda;Volutidae;Cymbiola;Cymbiola pulchra
SRR11808872:1545930.602518	5	Eukaryota;Hemichordata;Pterobranchia;Rhabdopleurida;Rhabdopleuridae;Rhabdopleura;Rhabdopleura compacta
SRR11808872:1609200.619352	5	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808872:164330.609742	5	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya reticulata
SRR11808872:164470.600220	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:1646780.641906	5	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808872:1729180.617671	5	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya dubia
SRR11808872:1801420.614658	5	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808872:1827170.661598	5	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Zoramia;Zoramia gilberti
SRR11808872:1828800.610072	5	Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Plakortis;Plakortis simplex
SRR11808872:1835460.624892	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:1857130.631222	5	Eukaryota;Chordata;Aves;Falconiformes;Accipitridae;Nisaetus;Nisaetus alboniger
SRR11808872:1880980.664871	5	Eukaryota;Mollusca;Gastropoda;Euconulidae;Evanscystis;Evanscystis patescens
SRR11808872:1893190.642141	5	Eukaryota;Mollusca;Bivalvia;Veneroida;Mactridae;Lutraria;Lutraria rhynchaena
SRR11808872:1894450.600806	5	Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Tiarannidae;Stegopoma;Stegopoma plicatile
SRR11808872:1904580.656385	5	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Triacanthodidae;Triacanthodes;Triacanthodes anomalus
SRR11808872:1904790.614322	5	Eukaryota;Chordata;Amphibia;Anura;Myobatrachidae;Lechriodus;Lechriodus melanopyga
