OTU	amplicon	SRR1808872	total
1383	SRR11808872:1852120.617106	1	1
1386	SRR11808872:1852300.736882	1	1
1389	SRR11808872:1857070.616394	1	1
1391	SRR11808872:1857730.625563	1	1
1392	SRR11808872:1857890.636373	1	1
1393	SRR11808872:186060.623885	1	1
1396	SRR11808872:1863130.632217	2	2
1398	SRR11808872:1863320.639168	2	2
1399	SRR11808872:1863990.605696	1	1
1400	SRR11808872:1864560.614727	2	2
1402	SRR11808872:1867720.627349	1	1
1403	SRR11808872:1868100.606891	1	1
1405	SRR11808872:1868510.696336	1	1
1407	SRR11808872:1868920.632730	1	1
1409	SRR11808872:1869150.652394	1	1
1410	SRR11808872:1869260.621006	1	1
1411	SRR11808872:1869270.606594	1	1
1412	SRR11808872:1870200.677754	1	1
1414	SRR11808872:1871330.625246	2	2
1415	SRR11808872:1873170.636676	1	1
1416	SRR11808872:1873780.602188	1	1
1418	SRR11808872:1875520.614573	1	1
1419	SRR11808872:1875570.622919	1	1
1422	SRR11808872:1876550.606438	1	1
1423	SRR11808872:1877870.620860	1	1
1425	SRR11808872:187950.604029	2	2
1426	SRR11808872:1879800.662497	1	1
1429	SRR11808872:1881190.680902	1	1
1430	SRR11808872:1881890.621251	1	1
1431	SRR11808872:1882300.629746	1	1
1432	SRR11808872:1883690.613896	1	1
1433	SRR11808872:1883840.701793	1	1
1434	SRR11808872:1883920.646439	1	1
1435	SRR11808872:1885720.613732	2	2
1436	SRR11808872:1886050.626425	1	1
1437	SRR11808872:1888950.607390	1	1
1439	SRR11808872:1889920.682584	2	2
1440	SRR11808872:1891660.640237	1	1
1441	SRR11808872:1892360.607218	1	1
1443	SRR11808872:1892860.630831	2	2
1444	SRR11808872:189310.623989	1	1
1446	SRR11808872:1893360.623327	1	1
1447	SRR11808872:189370.614388	2	2
1448	SRR11808872:1893880.723379	1	1
1450	SRR11808872:1895160.633678	1	1
1451	SRR11808872:1897120.653727	1	1
1452	SRR11808872:1898800.656995	2	2
1453	SRR11808872:1901030.625979	1	1
1454	SRR11808872:1903000.623243	2	2
1458	SRR11808872:1906360.628796	1	1
1459	SRR11808872:1906770.635511	1	1
1462	SRR11808872:1908070.631464	1	1
1466	SRR11808872:1913440.637686	2	2
1467	SRR11808872:1913590.622147	1	1
1468	SRR11808872:191370.603424	2	2
1469	SRR11808872:1913710.642306	1	1
1470	SRR11808872:1914950.610716	1	1
1474	SRR11808872:1919620.635854	1	1
1477	SRR11808872:1921760.711286	1	1
1479	SRR11808872:1925050.638544	1	1
1480	SRR11808872:192530.617258	2	2
1482	SRR11808872:1925880.620448	1	1
1483	SRR11808872:1926880.611407	2	2
1484	SRR11808872:1928070.606324	1	1
1485	SRR11808872:1929630.609391	1	1
1486	SRR11808872:1929860.609937	1	1
1487	SRR11808872:1930480.633157	1	1
1488	SRR11808872:193060.601791	1	1
1489	SRR11808872:1930940.623039	1	1
1492	SRR11808872:1934590.616838	1	1
1494	SRR11808872:1935250.604466	2	2
1496	SRR11808872:1936430.600407	2	2
1497	SRR11808872:1937780.616209	1	1
1498	SRR11808872:1939790.654736	1	1
1499	SRR11808872:1941810.601155	2	2
1500	SRR11808872:1942690.612030	2	2
1501	SRR11808872:1943190.634631	1	1
1502	SRR11808872:1943750.617388	1	1
1503	SRR11808872:1944810.632592	1	1
1504	SRR11808872:1944870.605501	1	1
1506	SRR11808872:1945600.638001	2	2
1507	SRR11808872:1946030.625875	2	2
1508	SRR11808872:194660.639891	1	1
1509	SRR11808872:1946780.614138	1	1
1510	SRR11808872:1947350.724791	1	1
1511	SRR11808872:1948570.695257	1	1
1512	SRR11808872:1948790.636950	2	2
1513	SRR11808872:194970.638610	1	1
1514	SRR11808872:195140.626689	1	1
1516	SRR11808872:1958950.602629	1	1
1517	SRR11808872:1960050.624582	1	1
1519	SRR11808872:1961790.617404	1	1
1520	SRR11808872:1962760.603607	1	1
1521	SRR11808872:1962790.661944	1	1
1522	SRR11808872:1962990.626791	1	1
1523	SRR11808872:196350.614611	2	2
1524	SRR11808872:1964930.640704	1	1
1525	SRR11808872:1965330.603527	1	1
1526	SRR11808872:1966700.606523	2	2
1527	SRR11808872:1967000.624440	1	1
1528	SRR11808872:1968650.601754	1	1
1529	SRR11808872:1973150.601739	1	1
1530	SRR11808872:1973590.638576	1	1
1531	SRR11808872:1974460.603264	1	1
1532	SRR11808872:197680.605813	1	1
1533	SRR11808872:1978230.607944	2	2
1534	SRR11808872:1980.624363	2	2
1535	SRR11808872:1980100.613312	1	1
1538	SRR11808872:1981970.609422	2	2
1539	SRR11808872:1982760.613273	1	1
1540	SRR11808872:1983170.650259	1	1
1541	SRR11808872:1984240.654280	1	1
1542	SRR11808872:1985240.623133	2	2
1543	SRR11808872:1985260.657602	1	1
1545	SRR11808872:1988320.661685	1	1
1546	SRR11808872:1989560.626129	1	1
1547	SRR11808872:1990030.630074	1	1
1548	SRR11808872:1990350.636743	2	2
1549	SRR11808872:1991080.641013	1	1
1551	SRR11808872:1997230.611726	1	1
1552	SRR11808872:1997590.631717	1	1
1554	SRR11808872:1999900.625180	1	1
1555	SRR11808872:2000350.647761	1	1
1556	SRR11808872:200110.626117	1	1
1557	SRR11808872:2006010.638147	2	2
1558	SRR11808872:2009890.602554	1	1
1559	SRR11808872:2011740.654867	1	1
1560	SRR11808872:201300.602118	1	1
1562	SRR11808872:2014140.612214	1	1
1563	SRR11808872:2015130.629206	1	1
1564	SRR11808872:2016880.619125	1	1
1565	SRR11808872:2017770.611224	1	1
1566	SRR11808872:2017970.643873	2	2
1567	SRR11808872:2021640.637754	1	1
1569	SRR11808872:2024260.620514	2	2
1570	SRR11808872:2024730.607370	2	2
1571	SRR11808872:2029580.630768	1	1
1572	SRR11808872:2031310.640614	1	1
1573	SRR11808872:2035360.605341	2	2
1574	SRR11808872:2036820.621555	1	1
1575	SRR11808872:20370.600794	1	1
1576	SRR11808872:2038130.634795	1	1
1577	SRR11808872:2038210.604280	1	1
1578	SRR11808872:2039090.625619	2	2
1580	SRR11808872:2045770.624010	1	1
1581	SRR11808872:2048080.606286	1	1
1582	SRR11808872:2049710.621815	1	1
1584	SRR11808872:2054450.612160	2	2
1585	SRR11808872:2054890.712285	2	2
1586	SRR11808872:2055550.654552	1	1
1587	SRR11808872:2057410.632738	1	1
1588	SRR11808872:2060020.650838	2	2
1589	SRR11808872:2060650.611819	1	1
1590	SRR11808872:2060950.628518	1	1
1591	SRR11808872:2061130.609509	1	1
1592	SRR11808872:2063660.622231	2	2
1593	SRR11808872:2064830.618148	2	2
1594	SRR11808872:2065000.632307	1	1
1595	SRR11808872:2065280.610367	1	1
1596	SRR11808872:2065820.635195	1	1
1597	SRR11808872:2069090.625886	1	1
1598	SRR11808872:2069420.621514	1	1
1599	SRR11808872:2070290.618645	2	2
1600	SRR11808872:2072620.602363	1	1
1601	SRR11808872:2072790.727528	1	1
1602	SRR11808872:2073030.608592	1	1
1603	SRR11808872:2074520.622635	1	1
1605	SRR11808872:2076950.611516	2	2
1606	SRR11808872:2078310.612531	1	1
1608	SRR11808872:208400.617596	1	1
1609	SRR11808872:2084550.661440	1	1
1610	SRR11808872:2084750.608238	1	1
1612	SRR11808872:2085430.638962	2	2
1613	SRR11808872:2088330.610022	1	1
1615	SRR11808872:2089230.652205	2	2
1617	SRR11808872:2090360.635377	1	1
1618	SRR11808872:2090490.606611	1	1
1619	SRR11808872:2091100.664665	1	1
1620	SRR11808872:2091370.611610	1	1
1622	SRR11808872:2099570.612553	1	1
1623	SRR11808872:210120.601042	1	1
1624	SRR11808872:2101690.618556	1	1
1625	SRR11808872:2104930.620111	1	1
1626	SRR11808872:2106230.657886	1	1
1627	SRR11808872:2108710.613854	1	1
1628	SRR11808872:2109030.630391	1	1
1629	SRR11808872:2109580.661315	1	1
1630	SRR11808872:2111620.627607	2	2
1631	SRR11808872:2112680.631653	1	1
1632	SRR11808872:2112820.619790	1	1
1633	SRR11808872:2114340.651972	1	1
1636	SRR11808872:2114630.614906	1	1
1637	SRR11808872:2115100.618523	1	1
1639	SRR11808872:2115740.605795	1	1
1640	SRR11808872:2115770.631629	1	1
1641	SRR11808872:2116600.635444	1	1
1642	SRR11808872:2117190.647270	1	1
1643	SRR11808872:2118750.665120	1	1
1644	SRR11808872:2126580.610272	2	2
1645	SRR11808872:2127640.617531	1	1
1646	SRR11808872:2127790.623624	1	1
1648	SRR11808872:2127910.601527	2	2
1649	SRR11808872:2129730.602119	1	1
1652	SRR11808872:2132790.609266	1	1
1653	SRR11808872:2133520.610349	1	1
1654	SRR11808872:213490.604688	1	1
1655	SRR11808872:2136000.615669	1	1
1656	SRR11808872:2136470.631802	1	1
1657	SRR11808872:2136810.604251	1	1
1658	SRR11808872:2137950.677582	2	2
1660	SRR11808872:2139880.604600	1	1
1661	SRR11808872:2140880.630466	2	2
1662	SRR11808872:2141120.617708	1	1
1663	SRR11808872:2141190.609259	2	2
1664	SRR11808872:2141620.637528	1	1
1665	SRR11808872:2142000.612012	1	1
1667	SRR11808872:2143800.665015	1	1
1668	SRR11808872:2147420.638371	1	1
1669	SRR11808872:2149230.639179	1	1
1670	SRR11808872:2150510.627496	2	2
1671	SRR11808872:2152150.625457	1	1
1672	SRR11808872:2152310.644581	2	2
1673	SRR11808872:2154210.606476	1	1
1674	SRR11808872:2154350.622354	1	1
1675	SRR11808872:2155490.602465	1	1
1676	SRR11808872:2156900.732495	1	1
1677	SRR11808872:2158050.629883	1	1
1678	SRR11808872:2158480.608899	1	1
1680	SRR11808872:2159240.601412	1	1
1681	SRR11808872:2159880.618834	1	1
1683	SRR11808872:2161610.600766	1	1
1684	SRR11808872:2162290.602689	1	1
1685	SRR11808872:2163340.606732	1	1
1686	SRR11808872:2165330.632892	1	1
1687	SRR11808872:2166470.601442	1	1
1688	SRR11808872:2167360.646154	1	1
1691	SRR11808872:2169630.639463	1	1
1692	SRR11808872:2172970.620898	1	1
1693	SRR11808872:2174520.602286	1	1
1694	SRR11808872:2177290.602583	1	1
1696	SRR11808872:2178810.648920	2	2
1697	SRR11808872:2179290.708725	1	1
1698	SRR11808872:2182190.639305	1	1
1699	SRR11808872:2186220.612986	1	1
1700	SRR11808872:2186470.609580	1	1
1701	SRR11808872:2187380.647602	1	1
1702	SRR11808872:2189380.610867	1	1
1703	SRR11808872:2190220.610402	1	1
1704	SRR11808872:2190320.607896	1	1
1705	SRR11808872:2191490.609362	1	1
1706	SRR11808872:2193630.629846	1	1
1707	SRR11808872:2194250.661166	1	1
1708	SRR11808872:219430.643481	1	1
1709	SRR11808872:2195520.608127	2	2
1710	SRR11808872:2199620.628089	1	1
1711	SRR11808872:2199980.638766	1	1
1712	SRR11808872:2200170.635237	1	1
1713	SRR11808872:2200300.619998	1	1
1714	SRR11808872:2201310.605126	1	1
1715	SRR11808872:2206050.609073	1	1
1716	SRR11808872:2206620.616335	1	1
1717	SRR11808872:2207490.636226	1	1
1718	SRR11808872:2207610.634270	1	1
1719	SRR11808872:2208840.604375	1	1
1720	SRR11808872:2209080.620572	1	1
1721	SRR11808872:2209140.618510	1	1
1722	SRR11808872:2210870.619230	1	1
1723	SRR11808872:2211710.606286	1	1
1724	SRR11808872:2212850.616847	2	2
1725	SRR11808872:2215080.630391	1	1
1726	SRR11808872:2218610.614195	1	1
1727	SRR11808872:2218990.606767	1	1
1728	SRR11808872:2219190.640617	1	1
1729	SRR11808872:2219540.609189	1	1
1730	SRR11808872:2220490.603359	1	1
1731	SRR11808872:2220590.611652	1	1
1732	SRR11808872:2220920.616623	1	1
1733	SRR11808872:2221840.614227	1	1
1735	SRR11808872:2223370.648131	1	1
1736	SRR11808872:222910.654006	1	1
1737	SRR11808872:2229570.629537	1	1
1738	SRR11808872:2230270.619020	1	1
1740	SRR11808872:2235600.635980	2	2
1741	SRR11808872:2236540.603069	1	1
1742	SRR11808872:2239010.601173	1	1
1743	SRR11808872:224080.604368	2	2
1744	SRR11808872:224220.631837	1	1
1745	SRR11808872:2242520.620466	1	1
1746	SRR11808872:2244350.634169	1	1
1747	SRR11808872:2246440.605081	1	1
1748	SRR11808872:2247210.711613	1	1
1749	SRR11808872:2248880.617207	1	1
1750	SRR11808872:2248960.616014	1	1
1751	SRR11808872:2249820.664066	1	1
1752	SRR11808872:2250050.656712	1	1
1753	SRR11808872:2256240.640170	1	1
1754	SRR11808872:2256560.663075	1	1
1755	SRR11808872:2256720.634053	1	1
1756	SRR11808872:2258110.607709	1	1
1757	SRR11808872:2258320.614445	1	1
1758	SRR11808872:2259330.663663	1	1
1759	SRR11808872:2259610.633316	2	2
1760	SRR11808872:2260070.619397	1	1
1761	SRR11808872:2260590.614713	1	1
1762	SRR11808872:226080.603051	1	1
1763	SRR11808872:2261390.639998	1	1
1764	SRR11808872:2263490.612054	1	1
1765	SRR11808872:2264280.640020	2	2
1766	SRR11808872:2265080.600029	1	1
1768	SRR11808872:2265850.705593	1	1
1769	SRR11808872:2265880.614200	1	1
1770	SRR11808872:2266900.636959	2	2
1771	SRR11808872:2269040.624222	1	1
1772	SRR11808872:227120.620759	1	1
1773	SRR11808872:2271990.614509	1	1
1776	SRR11808872:2277330.609620	1	1
1778	SRR11808872:2279800.657164	1	1
1780	SRR11808872:2284560.652106	1	1
1782	SRR11808872:228600.600833	1	1
1784	SRR11808872:2286200.653677	1	1
1786	SRR11808872:2287150.748560	1	1
1787	SRR11808872:2287320.600509	2	2
1788	SRR11808872:2287430.617855	1	1
1789	SRR11808872:2287950.611279	1	1
1790	SRR11808872:2288620.633415	1	1
1792	SRR11808872:2288730.606148	1	1
1796	SRR11808872:2291160.612011	1	1
1797	SRR11808872:2291850.657005	1	1
1798	SRR11808872:2291980.600623	2	2
1799	SRR11808872:2292050.637737	1	1
1800	SRR11808872:2292290.601585	1	1
1801	SRR11808872:2293360.601319	1	1
1802	SRR11808872:229350.641267	1	1
1803	SRR11808872:2293570.636615	2	2
1804	SRR11808872:2293960.639111	1	1
1805	SRR11808872:2294420.604278	2	2
1807	SRR11808872:229540.600422	2	2
1808	SRR11808872:229720.615012	2	2
1810	SRR11808872:229750.659539	1	1
1816	SRR11808872:2298570.629906	1	1
1817	SRR11808872:2299160.600402	1	1
1819	SRR11808872:2299820.609123	1	1
1820	SRR11808872:2299950.615834	2	2
1822	SRR11808872:2300330.611554	1	1
1824	SRR11808872:2300920.606972	1	1
1826	SRR11808872:2301480.608565	1	1
1827	SRR11808872:2302490.633563	1	1
1830	SRR11808872:2302820.615107	1	1
1833	SRR11808872:2304730.612064	1	1
1834	SRR11808872:2304840.602883	1	1
1836	SRR11808872:2305550.606389	1	1
1837	SRR11808872:230580.622554	1	1
1838	SRR11808872:2306040.640788	1	1
1841	SRR11808872:230640.609500	1	1
1842	SRR11808872:2308020.633038	1	1
1843	SRR11808872:2308480.675245	2	2
1844	SRR11808872:2308570.644801	1	1
1845	SRR11808872:231030.630820	1	1
1846	SRR11808872:231080.612404	1	1
1847	SRR11808872:2310900.642689	1	1
1848	SRR11808872:231150.728712	1	1
1849	SRR11808872:2313190.633774	1	1
1853	SRR11808872:2313670.621673	1	1
1854	SRR11808872:231370.626368	1	1
1859	SRR11808872:2314630.616251	1	1
1860	SRR11808872:2315410.611946	2	2
1861	SRR11808872:2315450.625045	1	1
1862	SRR11808872:2315600.620088	1	1
1863	SRR11808872:2316060.645749	1	1
1865	SRR11808872:2317650.606356	1	1
1866	SRR11808872:2318330.636728	1	1
1867	SRR11808872:2318500.628674	1	1
1870	SRR11808872:2320290.616388	1	1
1871	SRR11808872:2320500.638901	1	1
1872	SRR11808872:2320640.634190	1	1
1873	SRR11808872:232140.623756	1	1
1874	SRR11808872:2321930.617688	1	1
1875	SRR11808872:2322000.614974	1	1
1876	SRR11808872:2323350.624742	1	1
1877	SRR11808872:2323370.625692	1	1
1878	SRR11808872:2323820.618116	2	2
1879	SRR11808872:2325240.618427	2	2
1880	SRR11808872:2326110.636356	1	1
1881	SRR11808872:2326420.633011	1	1
1882	SRR11808872:2326660.625012	2	2
1883	SRR11808872:2327100.634859	1	1
1884	SRR11808872:2328080.614405	2	2
1885	SRR11808872:232850.630919	2	2
1886	SRR11808872:2329420.635157	1	1
1887	SRR11808872:2329690.606150	1	1
1888	SRR11808872:2329810.621963	1	1
1889	SRR11808872:2330170.640172	1	1
1890	SRR11808872:2330380.638338	1	1
1891	SRR11808872:2330770.615176	1	1
1893	SRR11808872:2331240.629968	2	2
1894	SRR11808872:2331390.609684	1	1
1896	SRR11808872:2331700.636605	1	1
1897	SRR11808872:2331770.606922	1	1
1899	SRR11808872:2332030.667088	1	1
1901	SRR11808872:2332860.617853	1	1
1902	SRR11808872:2332960.616267	1	1
1903	SRR11808872:2333310.613567	1	1
1904	SRR11808872:2333710.635677	1	1
1907	SRR11808872:2335130.609314	1	1
1908	SRR11808872:2335550.638367	1	1
1909	SRR11808872:2335860.612207	1	1
1910	SRR11808872:2338410.603102	1	1
1912	SRR11808872:2338940.629505	1	1
1913	SRR11808872:2339110.621400	1	1
1915	SRR11808872:2340040.608340	1	1
1916	SRR11808872:2340550.601359	1	1
1917	SRR11808872:2340810.625552	1	1
1918	SRR11808872:2340970.632256	1	1
1922	SRR11808872:234330.616219	1	1
1923	SRR11808872:2344370.608612	1	1
1925	SRR11808872:2345330.600648	1	1
1928	SRR11808872:2346160.635619	2	2
1930	SRR11808872:2346640.608249	1	1
1932	SRR11808872:2347630.600214	1	1
1933	SRR11808872:2348930.614891	1	1
1934	SRR11808872:2348970.626339	1	1
1936	SRR11808872:2350420.619631	1	1
1940	SRR11808872:2351930.603406	1	1
1943	SRR11808872:2353110.617103	1	1
1944	SRR11808872:2353350.668602	1	1
1945	SRR11808872:2354610.606722	2	2
1947	SRR11808872:2355470.642174	1	1
1948	SRR11808872:2355900.617886	2	2
1952	SRR11808872:2357390.603827	2	2
1953	SRR11808872:2358190.604654	1	1
1954	SRR11808872:2358440.657333	1	1
1955	SRR11808872:2358630.615256	1	1
1957	SRR11808872:2358870.636273	1	1
1958	SRR11808872:2359250.619607	1	1
1959	SRR11808872:2360160.636959	1	1
1960	SRR11808872:2360360.635110	1	1
1962	SRR11808872:2361610.612420	1	1
1963	SRR11808872:2361770.616505	1	1
1965	SRR11808872:2362410.608088	1	1
1968	SRR11808872:2363930.618078	2	2
1971	SRR11808872:2365030.613869	1	1
1972	SRR11808872:2365220.642047	2	2
1973	SRR11808872:2366220.607691	2	2
1974	SRR11808872:2366280.618722	1	1
1975	SRR11808872:2366610.675123	1	1
1976	SRR11808872:2367720.614337	1	1
1977	SRR11808872:2367780.607451	1	1
1978	SRR11808872:2367950.626898	1	1
1979	SRR11808872:2368760.616962	2	2
1982	SRR11808872:2369420.633989	1	1
1983	SRR11808872:2369770.601495	1	1
1984	SRR11808872:2370500.637454	1	1
1986	SRR11808872:2370930.629981	1	1
1989	SRR11808872:2372620.638513	1	1
1991	SRR11808872:2372750.636066	2	2
1992	SRR11808872:2372830.619223	1	1
1995	SRR11808872:2374260.606368	1	1
1996	SRR11808872:2374390.626833	2	2
1997	SRR11808872:237530.680347	1	1
1998	SRR11808872:2375960.665438	1	1
1999	SRR11808872:2378100.650441	1	1
2001	SRR11808872:2379770.600063	2	2
2005	SRR11808872:2380640.639088	1	1
2008	SRR11808872:2381530.612747	1	1
2009	SRR11808872:2381820.632143	1	1
2010	SRR11808872:2382010.630711	2	2
2012	SRR11808872:2382620.634350	1	1
2013	SRR11808872:2383860.627471	2	2
2014	SRR11808872:2384260.620499	1	1
2017	SRR11808872:2386070.715157	1	1
2018	SRR11808872:2387210.639709	1	1
2019	SRR11808872:2387270.607409	1	1
2020	SRR11808872:2388510.618557	1	1
2022	SRR11808872:2389550.726196	1	1
2023	SRR11808872:2390270.636108	1	1
2025	SRR11808872:2390560.624467	2	2
2028	SRR11808872:2391470.640540	1	1
2029	SRR11808872:2391710.607909	1	1
2030	SRR11808872:2392310.636506	1	1
2031	SRR11808872:2392500.632881	1	1
2032	SRR11808872:2392710.610229	1	1
2034	SRR11808872:2393080.607431	1	1
2035	SRR11808872:2393430.633275	2	2
2036	SRR11808872:2394010.609804	1	1
2037	SRR11808872:2394630.623289	1	1
2038	SRR11808872:2394880.600913	1	1
2039	SRR11808872:2395850.639106	1	1
2040	SRR11808872:2397000.637713	2	2
2041	SRR11808872:2398040.617371	2	2
2042	SRR11808872:2398320.619274	1	1
2043	SRR11808872:2398510.629836	1	1
2044	SRR11808872:2398630.605777	1	1
2045	SRR11808872:2398760.609824	2	2
2046	SRR11808872:2399130.635434	1	1
2047	SRR11808872:2399140.633289	2	2
2048	SRR11808872:2399660.653081	2	2
2049	SRR11808872:2399740.607973	1	1
2050	SRR11808872:2402480.630055	1	1
2051	SRR11808872:2402570.613173	1	1
2052	SRR11808872:2407570.637147	1	1
2053	SRR11808872:2408760.631973	2	2
2055	SRR11808872:2410060.639916	2	2
2056	SRR11808872:2410690.612713	2	2
2058	SRR11808872:2411530.602557	1	1
2059	SRR11808872:2412340.617910	1	1
2060	SRR11808872:2412830.610600	1	1
2061	SRR11808872:2413290.601406	1	1
2062	SRR11808872:2413420.636947	2	2
2063	SRR11808872:2414070.635408	2	2
2065	SRR11808872:2414330.651442	1	1
2066	SRR11808872:2414660.624867	1	1
2067	SRR11808872:2419450.640469	1	1
2069	SRR11808872:2420240.602749	1	1
2070	SRR11808872:2420310.605122	1	1
2071	SRR11808872:2420660.606836	1	1
2073	SRR11808872:2423970.614609	2	2
2074	SRR11808872:2424110.634021	1	1
2075	SRR11808872:2424530.621619	1	1
2076	SRR11808872:2424640.689558	1	1
2077	SRR11808872:2426790.637216	1	1
2078	SRR11808872:2428410.672779	1	1
2079	SRR11808872:2429440.618861	1	1
2080	SRR11808872:2430380.625925	1	1
2081	SRR11808872:2431560.618070	1	1
2082	SRR11808872:2432280.628064	2	2
2084	SRR11808872:2432430.640721	1	1
2085	SRR11808872:2432720.628015	1	1
2086	SRR11808872:24330.605901	1	1
2088	SRR11808872:2433210.661983	1	1
2089	SRR11808872:2433440.652306	2	2
2090	SRR11808872:2433480.617243	1	1
2091	SRR11808872:2433750.628033	1	1
2092	SRR11808872:2434270.626009	1	1
2094	SRR11808872:2434780.620315	1	1
2095	SRR11808872:2435560.609260	1	1
2096	SRR11808872:2435580.646069	1	1
2097	SRR11808872:2436270.639045	2	2
2098	SRR11808872:2437430.687633	1	1
2099	SRR11808872:2437450.654282	1	1
2101	SRR11808872:2438670.625570	1	1
2102	SRR11808872:2439350.601406	1	1
2103	SRR11808872:2439690.613780	1	1
2104	SRR11808872:2440300.612103	1	1
2105	SRR11808872:2441990.685818	1	1
2106	SRR11808872:2444650.614616	1	1
2107	SRR11808872:2444680.680137	2	2
2110	SRR11808872:2445910.646280	1	1
2111	SRR11808872:2446480.607291	2	2
2112	SRR11808872:2446620.603087	1	1
2113	SRR11808872:2446650.688751	1	1
2114	SRR11808872:244780.633564	1	1
2115	SRR11808872:2448040.615337	1	1
2116	SRR11808872:2448430.673098	1	1
2117	SRR11808872:2448590.662125	1	1
2119	SRR11808872:2449390.626148	1	1
2120	SRR11808872:2449830.666435	1	1
2122	SRR11808872:2450430.641603	2	2
2123	SRR11808872:2450960.611178	1	1
2125	SRR11808872:2451970.625200	1	1
2126	SRR11808872:2455430.613642	1	1
2127	SRR11808872:2455660.623596	1	1
2128	SRR11808872:2455900.617679	1	1
2129	SRR11808872:2456150.638047	2	2
2130	SRR11808872:2457790.601439	1	1
2131	SRR11808872:2457810.627608	1	1
2133	SRR11808872:2459490.617316	1	1
2136	SRR11808872:2461560.640491	1	1
2137	SRR11808872:2462510.628302	2	2
2138	SRR11808872:2463030.607040	1	1
2141	SRR11808872:2464570.625634	2	2
2142	SRR11808872:2465160.632964	1	1
2143	SRR11808872:2465370.632015	1	1
2144	SRR11808872:2465440.604975	1	1
2145	SRR11808872:2465970.637498	1	1
2146	SRR11808872:2466760.630365	1	1
2147	SRR11808872:2467400.618965	1	1
2148	SRR11808872:2468360.625717	1	1
2149	SRR11808872:2468910.628492	1	1
2151	SRR11808872:2470640.633583	1	1
2152	SRR11808872:2471180.617309	1	1
2153	SRR11808872:2471530.609864	1	1
2154	SRR11808872:2473240.613769	1	1
2156	SRR11808872:2474330.633630	1	1
2157	SRR11808872:247490.615896	2	2
2158	SRR11808872:2475330.609374	2	2
2159	SRR11808872:2477630.637278	1	1
2160	SRR11808872:2477970.611766	1	1
2161	SRR11808872:2478920.608491	1	1
2162	SRR11808872:2481190.608426	1	1
2163	SRR11808872:2481510.628825	2	2
2164	SRR11808872:2481720.630831	1	1
2165	SRR11808872:248210.607642	1	1
2166	SRR11808872:2482700.624069	1	1
2169	SRR11808872:2484350.640986	1	1
2170	SRR11808872:2488090.610062	2	2
2171	SRR11808872:2488870.600940	1	1
2172	SRR11808872:2489540.616357	1	1
2173	SRR11808872:2489570.631635	1	1
2176	SRR11808872:2493280.633054	1	1
2177	SRR11808872:2493890.615915	1	1
2178	SRR11808872:2494130.607525	1	1
2179	SRR11808872:2494380.671405	2	2
2180	SRR11808872:2494780.606455	1	1
2181	SRR11808872:249510.640208	2	2
2182	SRR11808872:249550.607905	1	1
2183	SRR11808872:2495630.620597	1	1
2184	SRR11808872:249570.615482	1	1
2185	SRR11808872:2495840.632232	2	2
2186	SRR11808872:2495960.624980	1	1
2187	SRR11808872:2496760.637356	1	1
2188	SRR11808872:2497200.606338	1	1
2189	SRR11808872:2498690.671258	1	1
2190	SRR11808872:2498790.631466	1	1
2191	SRR11808872:2499530.603090	1	1
2192	SRR11808872:2500760.638505	1	1
2193	SRR11808872:2502830.615770	1	1
2194	SRR11808872:2503080.608631	1	1
2195	SRR11808872:2503500.651104	1	1
2196	SRR11808872:250410.625911	1	1
2197	SRR11808872:2504310.609579	1	1
2198	SRR11808872:2506170.604306	1	1
2199	SRR11808872:2506660.614132	1	1
2200	SRR11808872:2509560.622073	1	1
2201	SRR11808872:2509670.641966	1	1
2202	SRR11808872:2510350.627597	2	2
2203	SRR11808872:2510420.626668	2	2
2204	SRR11808872:2511070.610303	2	2
2205	SRR11808872:2512200.609289	2	2
2206	SRR11808872:2512330.614695	1	1
2207	SRR11808872:2512580.615310	1	1
2208	SRR11808872:2513120.640124	1	1
2209	SRR11808872:251330.612152	1	1
2210	SRR11808872:2513730.604771	1	1
2211	SRR11808872:2513960.631027	2	2
2212	SRR11808872:2515060.605428	2	2
2213	SRR11808872:2516160.638118	1	1
2214	SRR11808872:251820.638744	1	1
2215	SRR11808872:2519890.630146	1	1
2217	SRR11808872:252310.615072	2	2
2218	SRR11808872:2523850.608588	1	1
2219	SRR11808872:252410.604928	1	1
2220	SRR11808872:2524570.621514	1	1
2222	SRR11808872:2524940.639240	1	1
2224	SRR11808872:2526100.606651	1	1
2225	SRR11808872:2526230.605944	1	1
2226	SRR11808872:2526420.621302	2	2
2227	SRR11808872:2528460.603582	1	1
2228	SRR11808872:2528580.653974	1	1
2229	SRR11808872:2529240.606272	2	2
2231	SRR11808872:2530410.629805	2	2
2232	SRR11808872:2533270.620740	1	1
2233	SRR11808872:2533530.600019	1	1
2234	SRR11808872:2533540.621777	2	2
2235	SRR11808872:2533630.604455	1	1
2237	SRR11808872:2534440.624945	1	1
2238	SRR11808872:2536250.636356	2	2
2239	SRR11808872:2537050.624405	1	1
2241	SRR11808872:2537750.603685	1	1
2242	SRR11808872:2538290.629238	1	1
2243	SRR11808872:2538340.602296	1	1
2244	SRR11808872:2538370.614846	1	1
2245	SRR11808872:2539000.610907	1	1
2246	SRR11808872:2541660.653383	1	1
2247	SRR11808872:2542650.611077	1	1
2248	SRR11808872:2543520.608152	2	2
2249	SRR11808872:2543680.607828	1	1
2251	SRR11808872:2545920.656802	1	1
2253	SRR11808872:254850.619490	2	2
