OTU	ERR0000001	classification
ERR1:104260.622715	14	Eukaryota;Chordata;Mammalia;Cetacea;Delphinidae;Lagenorhynchus;Lagenorhynchus obscurus
ERR1:1051760.616635	14	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Alcyoniidae;Sarcophyton;Sarcophyton crassum
ERR1:1073240.646753	14	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Pavona;Pavona decussata
ERR1:1073770.633319	14	Eukaryota;Mollusca;Bivalvia;Lucinoida;Lucinidae;Loripes;Loripes lacteus
ERR1:1076030.680967	14	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila karakasa
ERR1:1093080.645745	14	Eukaryota;Platyhelminthes;Trematoda;Plagiorchiida;Paramphistomidae;Paramphistomum;Paramphistomum cervi
ERR1:1104020.666869	14	Eukaryota;Platyhelminthes;Cestoda;Cyclophyllidea;Dipylidiidae;Dipylidium;Dipylidium caninum
ERR1:1118720.701180	14	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Sinipercidae;Coreoperca;Coreoperca loona
ERR1:1152800.656848	14	Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Titanogrypa;Titanogrypa alata
ERR1:1180970.604756	14	Eukaryota;Chordata;Amphibia;Caudata;Hynobiidae;Hynobius;Hynobius formosanus
ERR1:1269270.690133	14	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Ocyptamus;Ocyptamus caldus
ERR1:1298260.698489	14	Eukaryota;Cnidaria;Calicogorgia;Calicogorgia granulosa
ERR1:1318970.611853	14	Eukaryota;Chordata;Mammalia;Peramelemorphia;Peroryctidae;Echymipera;Echymipera rufescens
ERR1:1428990.664503	14	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
ERR1:1016670.655647	13	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Ostorhinchus;Ostorhinchus moluccensis
ERR1:1029500.616596	13	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1048760.622113	13	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1052770.716310	13	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
ERR1:1069670.679249	13	Eukaryota;Arthropoda;Insecta;Siphonaptera;Hystrichopsyllidae;Adoratopsylla;Adoratopsylla intermedia
ERR1:1072530.628932	13	Eukaryota;Chordata;Squamata;Boidae;Eunectes;Eunectes notaeus
ERR1:1075620.666283	13	Eukaryota;Mollusca;Gastropoda;Nudibranchia;Dorididae;Aldisa;Aldisa banyulensis
ERR1:1082750.601002	13	Eukaryota;Chordata;Squamata;Agamidae;Acanthosaura;Acanthosaura armata
ERR1:1093010.713172	13	Eukaryota;Cnidaria;Hydrozoa;Limnomedusae;Olindiasidae;Cubaia;Cubaia aphrodite
ERR1:1098870.605624	13	Eukaryota;Chordata;Squamata;Gekkonidae;Cyrtodactylus;Cyrtodactylus vilaphongi
ERR1:1100690.654164	13	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Hydractiniidae;Clava;Clava multicornis
ERR1:1107280.607710	13	Eukaryota;Mollusca;Gastropoda;Lottiidae;Patelloida;Patelloida striata
ERR1:1132420.652472	13	Eukaryota;Hemichordata;Pterobranchia;Rhabdopleurida;Rhabdopleuridae;Rhabdopleura;Rhabdopleura compacta
ERR1:1139350.649165	13	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Popplepsalta (nomen nudum);Popplepsalta decora (nomen nudum)
ERR1:115130.605524	13	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Agromyza;Agromyza ambrosivora
ERR1:1209000.683095	13	Eukaryota;Annelida;Haplotaxida;Naididae;Chaetogaster;Chaetogaster diastrophus
ERR1:1248310.615203	13	Eukaryota;Gastrotricha;Macrodasyida;Thaumastodermatidae;Tetranchyroderma;Tetranchyroderma quadritentaculatum
ERR1:1277080.683419	13	Eukaryota;Annelida;Polychaeta;Sabellida;Serpulidae;Serpula;Serpula vermicularis
ERR1:1291820.655744	13	Eukaryota;Chordata;Actinopteri;Gymnotiformes;Gymnotidae;Electrophorus;Electrophorus electricus
ERR1:1332320.684487	13	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
ERR1:1337540.659383	13	Eukaryota;Annelida;Polychaeta;Sabellida;Serpulidae;Protula;Protula pacifica
ERR1:1388460.623362	13	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Sais;Sais rosalia
ERR1:1388620.607776	13	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
ERR1:531000.670772	13	Eukaryota;Myzostomida;Myzostoma;Myzostoma seymourcollegiorum
ERR1:757090.623112	13	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila paraguayensis
ERR1:1004900.666516	12	Eukaryota;Porifera;Demospongiae;Haplosclerida;Petrosiidae;Xestospongia;Xestospongia proxima
ERR1:1006530.681456	12	Eukaryota;Chordata;Squamata;Dipsadidae;Hypsiglena;Hypsiglena torquata
ERR1:1011990.700720	12	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Ablabesmyia;Ablabesmyia aspera
ERR1:1021280.679449	12	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Sagartiidae;Sagartia;Sagartia ornata
ERR1:1024190.620423	12	Eukaryota;Arthropoda;Arachnida;Scorpiones;Buthidae;Centruroides;Centruroides noxius
ERR1:1035720.623313	12	Eukaryota;Arthropoda;Arachnida;Scorpiones;Bothriuridae;Brachistosternus;Brachistosternus prendinii
ERR1:104400.621397	12	Eukaryota;Nemertea;Anopla;Heteronemertea;Lineidae;Iwatanemertes;Iwatanemertes piperata
ERR1:1044640.697205	12	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya dubia
ERR1:1046520.707066	12	Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Amazonsprattus;Amazonsprattus scintilla
ERR1:1046720.721524	12	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Ceratina;Ceratina braunsi
ERR1:1054380.703580	12	Eukaryota;Porifera;Demospongiae;Halichondrida;Axinellidae;Ptilocaulis;Ptilocaulis walpersi
ERR1:1057200.717620	12	Eukaryota;Arthropoda;Protura;Protura;Sinentomidae;Sinentomon;Sinentomon erythranum
ERR1:105830.661292	12	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Caryophylliidae;Solenosmilia;Solenosmilia variabilis
ERR1:1077850.705889	12	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Gudanga;Gudanga solata
ERR1:1080210.614028	12	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Microgobius;Microgobius urraca
ERR1:1103390.684048	12	Eukaryota;Chordata;Aves;Galliformes;Phasianidae;Crossoptilon;Crossoptilon harmani
ERR1:1104590.650168	12	Eukaryota;Arthropoda;Insecta;Diptera;Culicidae;Culex;Culex zeteki
ERR1:1123920.636372	12	Eukaryota;Annelida;Haplotaxida;Naididae;Chaetogaster;Chaetogaster diaphanus
ERR1:1133630.655965	12	Eukaryota;Cnidaria;Hydrozoa;Trachymedusae;Rhopalonematidae;Pantachogon;Pantachogon haeckeli
ERR1:1134840.663254	12	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Aiptasiidae;Aiptasia;Aiptasia pulchella
ERR1:1145300.656162	12	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Primnoidae;Fanellia;Fanellia medialis
ERR1:1149600.610820	12	Eukaryota;Arthropoda;Arachnida;Scorpiones;Buthidae;Centruroides;Centruroides fulvipes
ERR1:1150770.654894	12	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Squaliobarbus curriculus x Ctenopharyngodon idella
ERR1:116150.672241	12	Eukaryota;Mollusca;Gastropoda;Runcinidae;Runcina;Runcina coronata
ERR1:1176400.608826	12	Eukaryota;Arthropoda;Insecta;Lepidoptera;Sesiidae;Chamaesphecia;Chamaesphecia masariformis
ERR1:1199750.669367	12	Eukaryota;Arthropoda;Insecta;Coleoptera;Cerambycidae;Prionus;Prionus insularis
ERR1:1199870.631988	12	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Aiptasiidae;Aiptasia;Aiptasia pulchella
ERR1:1203160.659863	12	Eukaryota;Arthropoda;Insecta;Hemiptera;Anthocoridae;Orius;Orius agilis
ERR1:1340960.631946	12	Eukaryota;Chordata;Amphibia;Anura;Myobatrachidae;Lechriodus;Lechriodus melanopyga
ERR1:1341570.611752	12	Eukaryota;Arthropoda;Insecta;Coleoptera;Dytiscidae;Herophydrus;Herophydrus rohani
ERR1:1361010.673111	12	Eukaryota;Chordata;Mammalia;Diprotodontia;Phalangeridae;Trichosurus;Trichosurus vulpecula
ERR1:1405760.689795	12	Eukaryota;Arthropoda;Insecta;Coleoptera;Cerambycidae;Prionus;Prionus insularis
ERR1:1691720.601605	12	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Poritidae;Porites;Porites okinawensis
ERR1:1779730.632666	12	Eukaryota;Arthropoda;Insecta;Isoptera;Rhinotermitidae;Coptotermes;Coptotermes brunneus
ERR1:2407340.643285	12	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:576870.634443	12	Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Sarcophaga;Sarcophaga omari
ERR1:723010.708395	12	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
ERR1:1009010.695500	11	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Hormathiidae;Hormathia;Hormathia digitata
ERR1:1013270.675633	11	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Sagartiidae;Sagartia;Sagartia ornata
ERR1:1014090.632249	11	Eukaryota;Annelida;Polychaeta;Sabellida;Serpulidae;Protula;Protula pacifica
ERR1:1016270.650393	11	Eukaryota;Rhombozoa;Dicyemida;Dicyemidae;Dicyema;Dicyema misakiense
ERR1:1019400.618974	11	Eukaryota;Chordata;Aves;Passeriformes;Sturnidae;Poeoptera;Poeoptera lugubris
ERR1:1020660.607867	11	Eukaryota;Mollusca;Gastropoda;Camaenidae;Kimberleymelon;Kimberleymelon tealei
ERR1:1029290.710398	11	Eukaryota;Platyhelminthes;Cestoda;Diphyllidea;Echinobothriidae;Echinobothrium;Echinobothrium harfordi
ERR1:1029470.664033	11	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Alcyoniidae;Lobophytum;Lobophytum catalai
ERR1:1031670.665784	11	Eukaryota;Nemertea;Anopla;Heteronemertea;Lineidae;Iwatanemertes;Iwatanemertes piperata
ERR1:1038780.607104	11	Eukaryota;Chordata;Actinopteri;Siluriformes;Chacidae;Chaca;Chaca bankanensis
ERR1:1044260.658698	11	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Microtendipes;Microtendipes pedellus
ERR1:1054530.628587	11	Eukaryota;Cnidaria;Anthozoa;Helioporacea;Helioporidae;Heliopora;Heliopora coerulea
ERR1:1079730.645344	11	Eukaryota;Chordata;Actinopteri;Anguilliformes;Chlopsidae;Robinsia;Robinsia catherinae
ERR1:1081620.685512	11	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Rosacea;Rosacea cymbiformis
ERR1:1093870.600221	11	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1093980.674138	11	Eukaryota;Arthropoda;Arachnida;Araneae;Gradungulidae;Gradungula;Gradungula sorenseni
ERR1:1097640.665902	11	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Plexauridae;Euplexaura;Euplexaura crassa
ERR1:1102660.654472	11	Eukaryota;Arthropoda;Malacostraca;Decapoda;Callianassidae;Corallianassa;Corallianassa coutierei
ERR1:1106690.658353	11	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Acroporidae;Astreopora;Astreopora explanata
ERR1:1107110.648975	11	Eukaryota;Gastrotricha;Chaetonotida;Chaetonotidae;Lepidodermella;Lepidodermella intermedia
ERR1:1110720.640553	11	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Acroporidae;Acropora;Acropora florida
ERR1:1113250.638674	11	Eukaryota;Mollusca;Bivalvia;Unionoida;Unionidae;Arconaia;Arconaia lanceolata
ERR1:1121610.693529	11	Eukaryota;Arthropoda;Insecta;Coleoptera;Staphylinidae;Aleochara;Aleochara lustrica
ERR1:114010.634412	11	Eukaryota;Arthropoda;Arachnida;Scorpiones;Hemiscorpiidae;Liocheles;Liocheles australasiae
ERR1:1144600.683153	11	Eukaryota;Mollusca;Gastropoda;Haminoeidae;Haminoea;Haminoea callidegenita
ERR1:117350.600589	11	Eukaryota;Chordata;Actinopteri;Cyprinodontiformes;Cyprinodontidae;Cyprinodon;Cyprinodon rubrofluviatilis
ERR1:1179980.626531	11	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Toxomerus;Toxomerus floralis
ERR1:1182140.665327	11	Eukaryota;Arthropoda;Insecta;Coleoptera;Dytiscidae;Lancetes;Lancetes marginatus
ERR1:1207410.668999	11	Eukaryota;Rotifera;Monogononta;Ploima;Euchlanidae;Tripleuchlanis;Tripleuchlanis plicata
ERR1:1208060.628026	11	Eukaryota;Platyhelminthes;Monogenea;Polyopisthocotylea;Microcotylidae;Polylabris;Polylabris halichoeres
ERR1:1229040.620458	11	Eukaryota;Annelida;Haplotaxida;Naididae;Tubifex;Tubifex tubifex
ERR1:1230040.725989	11	Eukaryota;Arthropoda;Arachnida;Ixodida;Ixodidae;Amblyomma;Amblyomma elaphense
ERR1:1230060.634133	11	Eukaryota;Chordata;Amphibia;Anura;Dicroglossidae;Quasipaa;Quasipaa spinosa
ERR1:1255580.624318	11	Eukaryota;Porifera;Demospongiae;Poecilosclerida;Desmacellidae;Biemna;Biemna fistulosa
ERR1:1306000.605614	11	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Saurogobio;Saurogobio dumerili
ERR1:1358390.604312	11	Eukaryota;Chordata;Actinopteri;Beryciformes;Cetomimidae;Danacetichthys;Danacetichthys galathenus
ERR1:1380640.661183	11	Eukaryota;Annelida;Polychaeta;Phyllodocida;Nereididae;Tylorrhynchus;Tylorrhynchus heterochaetus
ERR1:1430930.615267	11	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sundasalanx;Sundasalanx praecox
ERR1:1480.635604	11	Eukaryota;Echinodermata;Ophiuroidea;Euryalida;Gorgonocephalidae;Astrocladus;Astrocladus exiguus
ERR1:1007280.603711	10	Eukaryota;Porifera;Demospongiae;Dictyoceratida;Spongiidae;Hippospongia;Hippospongia lachne
ERR1:1015430.606532	10	Eukaryota;Chordata;Amphibia;Gymnophiona;Dermophiidae;Schistometopum;Schistometopum thomense
ERR1:1035710.673657	10	Eukaryota;Chordata;Actinopteri;Synbranchiformes;Indostomidae;Indostomus;Indostomus paradoxus
ERR1:1036100.604310	10	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Actiniidae;Isosicyonis;Isosicyonis striata
ERR1:1045360.706314	10	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
ERR1:1045970.667601	10	Eukaryota;Nematoda;Chromadorea;Tylenchida;Pratylenchidae;Radopholus;Radopholus similis
ERR1:1047830.680031	10	Eukaryota;Arthropoda;Insecta;Diptera;Acroceridae;Lasia;Lasia carbonanicus
ERR1:1049510.707961	10	Eukaryota;Cnidaria;Anthozoa;Antipatharia;Antipathidae;Stichopathes;Stichopathes lutkeni
ERR1:105750.665721	10	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1075290.610417	10	Eukaryota;Platyhelminthes;Cestoda;Tetraphyllidea;Onchobothriidae;Pachybothrium;Pachybothrium hutsoni
ERR1:1076470.605894	10	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1077630.630555	10	Eukaryota;Platyhelminthes;Trematoda;Plagiorchiida;Paramphistomidae;Paramphistomum;Paramphistomum cervi
ERR1:107840.607610	10	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Zoramia;Zoramia leptacantha
ERR1:1081520.681368	10	Eukaryota;Porifera;Demospongiae;Poecilosclerida;Raspailiidae;Endectyon;Endectyon delaubenfelsi
ERR1:1097390.676256	10	Eukaryota;Arthropoda;Arachnida;Scorpiones;Buthidae;Centruroides;Centruroides noxius
ERR1:1101150.689127	10	Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Sarcophaga;Sarcophaga omari
ERR1:110150.652667	10	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Acroporidae;Astreopora;Astreopora explanata
ERR1:1103730.699268	10	Eukaryota;Cnidaria;Anthozoa;Corallimorpharia;Corallimorphidae;Corallimorphus;Corallimorphus profundus
ERR1:1111790.683843	10	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Primnoidae;Fanellia;Fanellia medialis
ERR1:1117490.702356	10	Eukaryota;Annelida;Hirudinida;Arhynchobdellida;Erpobdellidae;Erpobdella;Erpobdella octoculata
ERR1:1131580.626720	10	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Peloparion;Peloparion submissus
ERR1:1146540.652644	10	Eukaryota;Annelida;Polychaeta;Sabellida;Serpulidae;Protula;Protula pacifica
ERR1:1148440.622004	10	Eukaryota;Nematoda;Chromadorea;Rhabditida;Filaroididae;Parafilaroides;Parafilaroides normani
ERR1:1150440.635853	10	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Alcyoniidae;Sarcophyton;Sarcophyton tumulosum
ERR1:1151460.677270	10	Eukaryota;Cnidaria;Hydrozoa;Trachymedusae;Rhopalonematidae;Pantachogon;Pantachogon haeckeli
ERR1:1151690.681625	10	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Ctenoplectrina;Ctenoplectrina alluaudi
ERR1:1194840.624004	10	Eukaryota;Echinodermata;Crinoidea;Bourgueticrinida;Porphyrocrinidae;Porphyrocrinus;Porphyrocrinus verrucosus
ERR1:1200460.689450	10	Eukaryota;Nematoda;Chromadorea;Rhabditida;Rhabditidae;Caenorhabditis;Caenorhabditis tropicalis
ERR1:1205480.650209	10	Eukaryota;Chordata;Amphibia;Anura;Pipidae;Pipa;Pipa pipa
ERR1:1206370.664757	10	Eukaryota;Arthropoda;Insecta;Hymenoptera;Eulophidae;Hemiptarsenus;Hemiptarsenus varicornis
ERR1:1223620.720109	10	Eukaryota;Arthropoda;Insecta;Diptera;Simuliidae;Simulium;Simulium ornatum
ERR1:1230280.662804	10	Eukaryota;Arthropoda;Insecta;Orthoptera;Gryllidae;Orocharis;Orocharis saltator
ERR1:1273420.629255	10	Eukaryota;Arthropoda;Insecta;Orthoptera;Acrididae;Carsula;Carsula yunnana
ERR1:1296370.667602	10	Eukaryota;Chordata;Mammalia;Insectivora;Soricidae;Crocidura;Crocidura ninoyi
ERR1:1352150.629147	10	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Lepidocephalus;Lepidocephalus thermalis
ERR1:1367170.614105	10	Eukaryota;Chordata;Aves;Coraciiformes;Alcedinidae;Halcyon;Halcyon pileata
ERR1:1387060.661308	10	Eukaryota;Arthropoda;Insecta;Hemiptera;Aradidae;Aradacanthia;Aradacanthia heissi
ERR1:1398170.645251	10	Eukaryota;Nematoda;Chromadorea;Rhabditida;Trichostrongylidae;Trichostrongylus;Trichostrongylus vitrinus
ERR1:1753400.653605	10	Eukaryota;Mollusca;Bivalvia;Unionoida;Unionidae;Anodonta;Anodonta lucida
ERR1:1003680.641640	9	Eukaryota;Gastrotricha;Chaetonotida;Chaetonotidae;Lepidodermella;Lepidodermella intermedia
ERR1:1005470.629756	9	Eukaryota;Annelida;Polychaeta;Terebellida;Pectinariidae;Pectinaria;Pectinaria granulata
ERR1:1010570.601580	9	Eukaryota;Rhombozoa;Dicyemida;Dicyemidae;Dicyema;Dicyema misakiense
ERR1:1011480.660682	9	Eukaryota;Arthropoda;Insecta;Hemiptera;Ricaniidae;Ricania;Ricania marginalis
ERR1:1013680.636976	9	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Fibramia;Fibramia thermalis
ERR1:1015360.634529	9	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Aiptasiidae;Aiptasia;Aiptasia pulchella
ERR1:101920.672458	9	Eukaryota;Arthropoda;Insecta;Coleoptera;Dytiscidae;Cybister;Cybister gschwendtneri
ERR1:1021930.686058	9	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1:1023440.629999	9	Eukaryota;Chordata;Amphibia;Gymnophiona;Ichthyophiidae;Uraeotyphlus;Uraeotyphlus gansi
ERR1:102530.693280	9	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Monachus;Monachus monachus
ERR1:1027120.652618	9	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1028450.724432	9	Eukaryota;Mollusca;Gastropoda;Euconulidae;Coneuplecta;Coneuplecta calculosa
ERR1:1032300.667826	9	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Bothidae;Laeops;Laeops lanceolata
ERR1:1037310.624659	9	Eukaryota;Chordata;Mammalia;Rodentia;Heteromyidae;Dipodomys;Dipodomys heermanni
ERR1:1042620.661370	9	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Primnoidae;Fanellia;Fanellia medialis
ERR1:1045310.621942	9	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Plexauridae;Scleracis;Scleracis guadalupensis
ERR1:1048310.668361	9	Eukaryota;Cnidaria;Multivalvulida;Kudoidae;Kudoa;Kudoa hexapunctata
ERR1:1053420.631270	9	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Pavona;Pavona decussata
ERR1:1055780.640361	9	Eukaryota;Platyhelminthes;Cestoda;Nippotaeniidea;Nippotaeniidae;Nippotaenia;Nippotaenia chaenogobii
ERR1:1076300.606464	9	Eukaryota;Annelida;Haplotaxida;Naididae;Limnodrilus;Limnodrilus hoffmeisteri
ERR1:1079170.648241	9	Eukaryota;Chordata;Actinopteri;Anguilliformes;Chlopsidae;Robinsia;Robinsia catherinae
ERR1:1081560.696469	9	Eukaryota;Arthropoda;Arachnida;Araneae;Nemesiidae;Brachythele;Brachythele longitarsis
ERR1:1094190.648319	9	Eukaryota;Arthropoda;Insecta;Coleoptera;Dytiscidae;Lancetes;Lancetes marginatus
ERR1:1095300.648979	9	Eukaryota;Chordata;Ascidiacea;Enterogona;Corellidae;Rhodosoma;Rhodosoma turcicum
ERR1:109590.685794	9	Eukaryota;Brachiopoda;Rhynchonellata;Terebratulida;Laqueidae;Coptothyris;Coptothyris grayi
ERR1:1097780.622678	9	Eukaryota;Annelida;Polychaeta;Sabellida;Serpulidae;Serpula;Serpula vermicularis
ERR1:1101750.637603	9	Eukaryota;Annelida;Polychaeta;Sabellida;Serpulidae;Protula;Protula pacifica
ERR1:111600.605128	9	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1125750.659561	9	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
ERR1:1127900.662998	9	Eukaryota;Mollusca;Gastropoda;Nudibranchia;Dorididae;Aldisa;Aldisa banyulensis
ERR1:1141500.635285	9	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
ERR1:114380.632310	9	Eukaryota;Cnidaria;Anthozoa;Pennatulacea;Renillidae;Renilla;Renilla muelleri
ERR1:1146670.612433	9	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Toxomerus;Toxomerus ciliatus
ERR1:1148870.653741	9	Eukaryota;Echinodermata;Crinoidea;Comatulida;Charitometridae;Crinometra;Crinometra brevipinna
ERR1:1153800.661514	9	Eukaryota;Porifera;Demospongiae;Haplosclerida;Lubomirskiidae;Rezinkovia;Rezinkovia echinata
ERR1:1176140.644292	9	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Cryptonome;Cryptonome conclava
ERR1:1194280.659790	9	Eukaryota;Arthropoda;Insecta;Isoptera;Termitidae;Cubitermes;Cubitermes ugandensis
ERR1:1214750.627709	9	Eukaryota;Annelida;Polychaeta;Terebellida;Pectinariidae;Pectinaria;Pectinaria granulata
ERR1:1225160.679061	9	Eukaryota;Chordata;Squamata;Dipsadidae;Hypsiglena;Hypsiglena torquata
ERR1:1229990.602489	9	Eukaryota;Chordata;Aves;Passeriformes;Sturnidae;Onychognathus;Onychognathus tristramii
ERR1:1247930.705673	9	Eukaryota;Arthropoda;Insecta;Phasmatodea;Phasmatidae;Phobaeticus;Phobaeticus serratipes
ERR1:1267370.661655	9	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Nephtheidae;Dendronephthya;Dendronephthya mollis
ERR1:1267690.712217	9	Eukaryota;Porifera;Demospongiae;Halichondrida;Axinellidae;Ptilocaulis;Ptilocaulis walpersi
ERR1:1272300.718929	9	Eukaryota;Entoprocta;Loxosomatidae;Loxocorone;Loxocorone allax
ERR1:1286580.702560	9	Eukaryota;Arthropoda;Insecta;Coleoptera;Cerambycidae;Prionus;Prionus insularis
ERR1:1293400.690322	9	Eukaryota;Arthropoda;Malacostraca;Decapoda;Callianassidae;Paraglypturus;Paraglypturus tonganus (nomen nudum)
ERR1:1305150.623301	9	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1:132200.642403	9	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Pauropsalta;Pauropsalta extensa
ERR1:1337390.638362	9	Eukaryota;Mollusca;Bivalvia;Myoida;Hiatellidae;Hiatella;Hiatella arctica
ERR1:1340140.688726	9	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Aiptasiidae;Aiptasia;Aiptasia pulchella
ERR1:1341390.641979	9	Eukaryota;Nematoda;Chromadorea;Tylenchida;Pratylenchidae;Radopholus;Radopholus similis
ERR1:1351280.631632	9	Eukaryota;Chordata;Amphibia;Anura;Sooglossidae;Sooglossus;Sooglossus sechellensis
ERR1:1352770.646069	9	Eukaryota;Porifera;Demospongiae;Halichondrida;Axinellidae;Ptilocaulis;Ptilocaulis walpersi
ERR1:137430.660077	9	Eukaryota;Cnidaria;Hydrozoa;Limnomedusae;Olindiidae;Craspedacusta;Craspedacusta sowerbyi
ERR1:1377290.631909	9	Eukaryota;Chordata;Squamata;Viperidae;Gloydius;Gloydius intermedius
ERR1:1421650.693400	9	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya dubia
ERR1:1430020.648302	9	Eukaryota;Chordata;Actinopteri;Spariformes;Lethrinidae;Lethrinus;Lethrinus obsoletus
ERR1:1553940.630071	9	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Merulinidae;Platygyra;Platygyra carnosus
ERR1:1595760.678376	9	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Plexauridae;Euplexaura;Euplexaura crassa
ERR1:1751440.684519	9	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Peloparion;Peloparion submissus
