OTU	amplicon	SRR1808870	total
6545	SRR11808870:3316360.626414	2	2
6546	SRR11808870:3318810.677846	1	1
6547	SRR11808870:3320010.653834	1	1
6548	SRR11808870:3320070.661667	1	1
6550	SRR11808870:3323120.618060	1	1
6552	SRR11808870:3325140.637986	1	1
6553	SRR11808870:3325810.632257	1	1
6554	SRR11808870:332640.654176	1	1
6555	SRR11808870:3326630.633646	1	1
6556	SRR11808870:3327040.666436	1	1
6557	SRR11808870:3328100.623844	1	1
6559	SRR11808870:332910.610338	1	1
6560	SRR11808870:3329300.701465	1	1
6561	SRR11808870:3330420.622544	1	1
6564	SRR11808870:3333810.613451	1	1
6565	SRR11808870:3333820.609694	1	1
6566	SRR11808870:3334340.608682	1	1
6567	SRR11808870:3334420.630262	1	1
6568	SRR11808870:3335720.620419	1	1
6569	SRR11808870:3336040.648890	1	1
6570	SRR11808870:3336680.621345	1	1
6571	SRR11808870:3337850.685461	2	2
6572	SRR11808870:3339780.642986	1	1
6573	SRR11808870:3340090.633313	1	1
6574	SRR11808870:3341580.609539	1	1
6575	SRR11808870:3342200.623882	1	1
6576	SRR11808870:3343140.614119	1	1
6577	SRR11808870:3343990.677885	1	1
6579	SRR11808870:3345060.606876	1	1
6580	SRR11808870:3345680.643390	1	1
6581	SRR11808870:3345780.615569	1	1
6582	SRR11808870:3345790.666020	1	1
6583	SRR11808870:3346490.672553	1	1
6584	SRR11808870:3347090.638366	1	1
6585	SRR11808870:3347510.626534	1	1
6586	SRR11808870:3348100.613460	1	1
6587	SRR11808870:3348390.618748	1	1
6588	SRR11808870:3349250.682205	1	1
6589	SRR11808870:3349440.622588	1	1
6590	SRR11808870:3349740.637440	1	1
6591	SRR11808870:3350720.609138	1	1
6592	SRR11808870:3350900.611785	1	1
6593	SRR11808870:33510.678659	1	1
6594	SRR11808870:3351670.617625	1	1
6595	SRR11808870:3352490.695930	1	1
6596	SRR11808870:3352890.691976	1	1
6597	SRR11808870:3352940.607435	1	1
6598	SRR11808870:3353390.605194	1	1
6599	SRR11808870:3354530.640824	1	1
6601	SRR11808870:3356390.632060	1	1
6602	SRR11808870:3357090.623040	1	1
6603	SRR11808870:3359160.601530	1	1
6604	SRR11808870:3359920.654277	1	1
6605	SRR11808870:3360430.610037	1	1
6606	SRR11808870:3360790.681826	1	1
6607	SRR11808870:3361210.669774	1	1
6608	SRR11808870:3361690.600997	1	1
6609	SRR11808870:3362200.702777	1	1
6610	SRR11808870:3364180.630041	2	2
6611	SRR11808870:3364500.679564	1	1
6612	SRR11808870:3365070.644364	1	1
6613	SRR11808870:3365850.608172	1	1
6614	SRR11808870:3366300.701243	1	1
6615	SRR11808870:3366980.642233	1	1
6616	SRR11808870:3367250.702390	1	1
6617	SRR11808870:3367990.655190	1	1
6618	SRR11808870:3368380.639425	1	1
6619	SRR11808870:3368900.697342	1	1
6620	SRR11808870:3369210.707512	1	1
6621	SRR11808870:3369220.602226	1	1
6622	SRR11808870:3369290.622204	1	1
6623	SRR11808870:3369510.601391	1	1
6624	SRR11808870:3369560.609536	1	1
6625	SRR11808870:3369770.608234	2	2
6626	SRR11808870:3369850.692141	1	1
6627	SRR11808870:3370670.609067	2	2
6628	SRR11808870:3370770.651488	1	1
6629	SRR11808870:3370800.680306	1	1
6630	SRR11808870:3371060.664333	1	1
6631	SRR11808870:3371580.646265	1	1
6632	SRR11808870:3372220.665567	1	1
6633	SRR11808870:3373380.615956	1	1
6634	SRR11808870:3373870.607606	1	1
6635	SRR11808870:3374310.627769	1	1
6636	SRR11808870:3375010.702861	1	1
6637	SRR11808870:3375020.688115	1	1
6638	SRR11808870:3375040.721100	1	1
6639	SRR11808870:3375630.680322	1	1
6640	SRR11808870:3375770.618275	1	1
6641	SRR11808870:3376180.646118	1	1
6642	SRR11808870:3376840.687628	1	1
6643	SRR11808870:3377300.604805	1	1
6644	SRR11808870:3378150.602830	1	1
6645	SRR11808870:3378460.605285	1	1
6646	SRR11808870:3380250.633490	2	2
6647	SRR11808870:3381280.612752	1	1
6648	SRR11808870:3381930.652882	1	1
6649	SRR11808870:3382010.608503	1	1
6650	SRR11808870:3382190.659907	1	1
6651	SRR11808870:3382340.628430	1	1
6652	SRR11808870:3384410.632108	1	1
6653	SRR11808870:3385630.693375	1	1
6654	SRR11808870:3385680.637101	1	1
6655	SRR11808870:3386300.646275	1	1
6656	SRR11808870:3386340.671095	1	1
6657	SRR11808870:3386850.682665	1	1
6658	SRR11808870:3387680.697725	1	1
6659	SRR11808870:3387760.638030	1	1
6660	SRR11808870:3387920.604608	1	1
6661	SRR11808870:3388450.670681	1	1
6662	SRR11808870:3388510.636658	1	1
6663	SRR11808870:3388600.633214	2	2
6664	SRR11808870:3389860.623562	1	1
6665	SRR11808870:3390330.675561	1	1
6666	SRR11808870:3390440.640099	1	1
6667	SRR11808870:3392140.651703	1	1
6668	SRR11808870:3392480.672459	1	1
6669	SRR11808870:339360.605909	1	1
6670	SRR11808870:3393770.656491	1	1
6671	SRR11808870:3394870.657052	1	1
6672	SRR11808870:3396290.634202	1	1
6673	SRR11808870:339690.628748	2	2
6675	SRR11808870:3397970.617087	1	1
6676	SRR11808870:3398850.624494	1	1
6677	SRR11808870:3399030.712275	1	1
6678	SRR11808870:3399130.647442	1	1
6680	SRR11808870:3401710.627923	1	1
6681	SRR11808870:3402460.613723	1	1
6682	SRR11808870:3404030.601176	1	1
6683	SRR11808870:3404220.632578	1	1
6684	SRR11808870:3404230.610150	1	1
6685	SRR11808870:3404930.616809	1	1
6686	SRR11808870:3408550.634060	1	1
6687	SRR11808870:3408570.704003	1	1
6688	SRR11808870:3410610.602235	1	1
6689	SRR11808870:3410870.684392	1	1
6690	SRR11808870:3411050.652134	1	1
6691	SRR11808870:3413430.695454	1	1
6692	SRR11808870:341410.636119	1	1
6693	SRR11808870:3414210.602600	2	2
6694	SRR11808870:3414800.615973	1	1
6695	SRR11808870:341500.602769	1	1
6696	SRR11808870:3415220.626816	1	1
6697	SRR11808870:3415530.618431	1	1
6698	SRR11808870:3416000.616446	1	1
6699	SRR11808870:3416250.611231	1	1
6700	SRR11808870:3416350.724622	1	1
6701	SRR11808870:3416510.634007	1	1
6702	SRR11808870:3417050.647502	1	1
6703	SRR11808870:3417270.608147	1	1
6704	SRR11808870:3417310.673400	1	1
6705	SRR11808870:3417540.609270	1	1
6706	SRR11808870:3417800.651282	1	1
6707	SRR11808870:3418090.613419	1	1
6708	SRR11808870:3418290.605123	2	2
6709	SRR11808870:3419740.623791	1	1
6710	SRR11808870:3420770.688661	1	1
6711	SRR11808870:3421350.606178	1	1
6712	SRR11808870:3422320.646257	2	2
6713	SRR11808870:3423240.646913	1	1
6714	SRR11808870:3423760.619583	1	1
6715	SRR11808870:3424940.653309	1	1
6716	SRR11808870:3425270.605239	1	1
6717	SRR11808870:3425880.648865	1	1
6718	SRR11808870:3427070.611391	1	1
6719	SRR11808870:3427730.607170	1	1
6720	SRR11808870:342830.680720	2	2
6721	SRR11808870:3428390.734077	1	1
6722	SRR11808870:3429230.615039	2	2
6723	SRR11808870:3429390.605377	1	1
6724	SRR11808870:3429430.611613	1	1
6725	SRR11808870:343520.647253	1	1
6726	SRR11808870:3436170.626102	1	1
6727	SRR11808870:3436440.643241	1	1
6728	SRR11808870:3437240.670469	1	1
6729	SRR11808870:3438040.601313	1	1
6731	SRR11808870:3440450.658460	1	1
6733	SRR11808870:3441170.689163	1	1
6734	SRR11808870:3441550.657268	1	1
6735	SRR11808870:3442160.605598	1	1
6741	SRR11808870:3445550.613382	1	1
6746	SRR11808870:3448030.602469	1	1
6754	SRR11808870:3450920.675756	1	1
6758	SRR11808870:345310.653383	1	1
6759	SRR11808870:3453360.646640	1	1
6762	SRR11808870:3454530.610816	1	1
6764	SRR11808870:3455260.609124	1	1
6766	SRR11808870:3455640.611225	1	1
6769	SRR11808870:3456240.694395	1	1
6772	SRR11808870:3457170.627263	2	2
6773	SRR11808870:3457190.605920	2	2
6777	SRR11808870:3459420.637596	1	1
6778	SRR11808870:3459930.659093	1	1
6780	SRR11808870:3461570.639073	1	1
6781	SRR11808870:3462500.662912	1	1
6783	SRR11808870:346280.646144	1	1
6784	SRR11808870:3463250.630980	1	1
6788	SRR11808870:3464110.652311	1	1
6791	SRR11808870:3465860.724623	2	2
6793	SRR11808870:3466380.625253	1	1
6795	SRR11808870:3467040.628380	1	1
6797	SRR11808870:3467290.637846	2	2
6805	SRR11808870:3468560.612354	2	2
6813	SRR11808870:3470350.626875	2	2
6824	SRR11808870:3472000.644419	1	1
6829	SRR11808870:3473660.666211	1	1
6835	SRR11808870:3476140.623420	1	1
6841	SRR11808870:3478550.609001	2	2
6842	SRR11808870:3478770.628276	2	2
6845	SRR11808870:3480780.608672	1	1
6846	SRR11808870:348090.625360	1	1
6847	SRR11808870:3482190.650261	1	1
6848	SRR11808870:3482210.616466	1	1
6849	SRR11808870:3482460.652941	1	1
6851	SRR11808870:3483570.684430	1	1
6852	SRR11808870:3484320.645183	2	2
6858	SRR11808870:3486860.663033	1	1
6860	SRR11808870:3487210.632590	1	1
6861	SRR11808870:3487380.627627	1	1
6865	SRR11808870:3488490.666213	2	2
6868	SRR11808870:3492160.620664	1	1
6869	SRR11808870:3492860.645262	1	1
6873	SRR11808870:3495520.632023	2	2
6874	SRR11808870:3495980.617367	1	1
6877	SRR11808870:3498610.666962	1	1
6878	SRR11808870:349890.698035	2	2
6879	SRR11808870:3499430.645935	1	1
6880	SRR11808870:3499690.615562	1	1
6881	SRR11808870:3499870.640563	1	1
6883	SRR11808870:3500590.609944	1	1
6884	SRR11808870:3500900.638391	2	2
6887	SRR11808870:3502820.660493	2	2
6888	SRR11808870:3503800.611692	1	1
6889	SRR11808870:3504090.655384	1	1
6890	SRR11808870:3504990.660598	1	1
6893	SRR11808870:3505750.679578	1	1
6896	SRR11808870:3505950.657942	1	1
6897	SRR11808870:3505960.635775	1	1
6898	SRR11808870:3506300.631064	1	1
6900	SRR11808870:3506360.639464	1	1
6901	SRR11808870:3506980.608482	1	1
6902	SRR11808870:3507670.638975	1	1
6903	SRR11808870:3507900.730508	2	2
6905	SRR11808870:3510330.654826	1	1
6906	SRR11808870:3511300.661517	1	1
6908	SRR11808870:3512500.642853	2	2
6910	SRR11808870:3513110.631691	1	1
6912	SRR11808870:3514080.667172	1	1
6913	SRR11808870:3515360.628784	1	1
6914	SRR11808870:3516180.638130	1	1
6916	SRR11808870:3517740.625957	2	2
6919	SRR11808870:351840.646411	2	2
6921	SRR11808870:3520200.646150	1	1
6922	SRR11808870:3520560.670227	2	2
6923	SRR11808870:3521480.601549	1	1
6924	SRR11808870:3524110.616017	1	1
6925	SRR11808870:3525140.623120	2	2
6926	SRR11808870:3525540.666170	1	1
6927	SRR11808870:3526530.630163	1	1
6928	SRR11808870:352720.622413	1	1
6929	SRR11808870:3528940.639655	1	1
6930	SRR11808870:3529340.602805	1	1
6931	SRR11808870:3530750.660701	2	2
6933	SRR11808870:3531130.633545	1	1
6935	SRR11808870:3532880.644679	2	2
6937	SRR11808870:3533180.633468	2	2
6938	SRR11808870:353330.678586	1	1
6939	SRR11808870:3533730.641977	1	1
6940	SRR11808870:3533830.619064	1	1
6942	SRR11808870:3534490.623496	1	1
6943	SRR11808870:3534880.602081	1	1
6944	SRR11808870:3535470.658336	2	2
6945	SRR11808870:3535530.611553	1	1
6946	SRR11808870:3535580.609004	1	1
6947	SRR11808870:3535740.638081	2	2
6948	SRR11808870:3536120.638883	1	1
6949	SRR11808870:3536350.613694	1	1
6951	SRR11808870:3536880.648915	1	1
6954	SRR11808870:3539200.631242	1	1
6955	SRR11808870:3539310.608316	2	2
6957	SRR11808870:353990.611871	1	1
6958	SRR11808870:3540690.638232	1	1
6962	SRR11808870:3543270.621455	1	1
6963	SRR11808870:3544750.615732	2	2
6964	SRR11808870:3544770.608918	1	1
6965	SRR11808870:3545730.632332	2	2
6966	SRR11808870:3546640.623429	2	2
6967	SRR11808870:3548210.674299	1	1
6968	SRR11808870:3548300.668885	1	1
6970	SRR11808870:3549490.647912	1	1
6971	SRR11808870:3549650.660879	1	1
6973	SRR11808870:3551910.716715	1	1
6974	SRR11808870:3551920.616656	1	1
6975	SRR11808870:3552120.658945	2	2
6976	SRR11808870:3552550.641708	2	2
6977	SRR11808870:3555610.645816	1	1
6978	SRR11808870:3555870.648380	1	1
6979	SRR11808870:3555920.705670	1	1
6981	SRR11808870:3557290.616135	1	1
6983	SRR11808870:3557470.690773	1	1
6986	SRR11808870:3560620.604964	1	1
6987	SRR11808870:3562100.618572	1	1
6988	SRR11808870:3562210.627844	1	1
6989	SRR11808870:3562320.622806	1	1
6990	SRR11808870:3562720.642022	1	1
6991	SRR11808870:3562950.633282	1	1
6992	SRR11808870:3564190.629728	2	2
6993	SRR11808870:3565690.600368	1	1
6994	SRR11808870:3565710.622649	2	2
6995	SRR11808870:3566270.663966	1	1
6996	SRR11808870:3566690.634164	1	1
6998	SRR11808870:3567610.682934	2	2
6999	SRR11808870:35680.649740	1	1
7000	SRR11808870:3569140.644090	1	1
7001	SRR11808870:3570950.610330	1	1
7003	SRR11808870:3571470.609317	1	1
7007	SRR11808870:3572660.604341	1	1
7008	SRR11808870:3574040.652535	2	2
7009	SRR11808870:3576130.633912	1	1
7010	SRR11808870:3576540.628604	1	1
7012	SRR11808870:3579120.618242	1	1
7014	SRR11808870:3581190.617765	1	1
7016	SRR11808870:3582080.669342	1	1
7019	SRR11808870:3583110.674003	1	1
7021	SRR11808870:3583980.664287	1	1
7022	SRR11808870:3584310.614300	2	2
7023	SRR11808870:3585070.615572	2	2
7024	SRR11808870:3585940.641524	1	1
7025	SRR11808870:3586380.694834	1	1
7029	SRR11808870:3588820.611325	1	1
7030	SRR11808870:3589130.628212	1	1
7032	SRR11808870:3589790.647466	1	1
7033	SRR11808870:3590360.677901	2	2
7034	SRR11808870:3590650.700170	1	1
7035	SRR11808870:3590930.640668	1	1
7037	SRR11808870:3591190.621776	1	1
7038	SRR11808870:3591350.668307	1	1
7039	SRR11808870:3591580.606210	1	1
7043	SRR11808870:3595670.644264	2	2
7044	SRR11808870:3595820.634464	2	2
7046	SRR11808870:3597690.632893	1	1
7047	SRR11808870:3598660.632703	1	1
7048	SRR11808870:3598910.610147	1	1
7049	SRR11808870:359940.671195	1	1
7051	SRR11808870:3599930.610918	1	1
7053	SRR11808870:3600280.613198	1	1
7054	SRR11808870:3600540.651958	1	1
7056	SRR11808870:3600900.617592	1	1
7057	SRR11808870:3600940.615049	1	1
7058	SRR11808870:3601860.638308	1	1
7059	SRR11808870:3602440.640061	1	1
7060	SRR11808870:3602820.698037	1	1
7062	SRR11808870:3604070.675394	1	1
7063	SRR11808870:3605700.681553	1	1
7065	SRR11808870:3606320.691742	2	2
7066	SRR11808870:3606860.627402	2	2
7068	SRR11808870:3615460.663975	1	1
7069	SRR11808870:3617870.646357	1	1
7071	SRR11808870:3620520.600941	1	1
7072	SRR11808870:3621250.662162	1	1
7073	SRR11808870:3621450.625639	1	1
7074	SRR11808870:3623440.626147	1	1
7076	SRR11808870:3624250.613341	1	1
7077	SRR11808870:3626030.613139	1	1
7078	SRR11808870:3626170.659152	2	2
7079	SRR11808870:3629000.654629	1	1
7080	SRR11808870:3629110.625268	1	1
7081	SRR11808870:3629620.650406	2	2
7082	SRR11808870:3630700.613905	1	1
7083	SRR11808870:3631580.650480	1	1
7084	SRR11808870:363160.625206	1	1
7085	SRR11808870:3631750.621465	2	2
7086	SRR11808870:3632490.617539	2	2
7088	SRR11808870:3632670.656058	1	1
7089	SRR11808870:3632700.645229	1	1
7090	SRR11808870:3634990.639826	2	2
7091	SRR11808870:3636450.615084	1	1
7092	SRR11808870:3636830.623423	1	1
7093	SRR11808870:3637240.609695	1	1
7095	SRR11808870:3637600.639535	1	1
7097	SRR11808870:3639090.686083	1	1
7098	SRR11808870:3639850.642755	1	1
7099	SRR11808870:3640250.659164	1	1
7100	SRR11808870:3640340.664163	1	1
7101	SRR11808870:3642660.603899	1	1
7102	SRR11808870:3643380.608076	1	1
7104	SRR11808870:3645440.697873	1	1
7105	SRR11808870:3645650.615772	2	2
7106	SRR11808870:3645790.624272	1	1
7107	SRR11808870:3646640.652871	1	1
7109	SRR11808870:3649370.604792	2	2
7110	SRR11808870:3649770.623229	1	1
7111	SRR11808870:3651360.672876	1	1
7112	SRR11808870:3652190.680725	1	1
7113	SRR11808870:3653880.632805	1	1
7114	SRR11808870:3654480.611465	1	1
7115	SRR11808870:3655070.648716	1	1
7116	SRR11808870:3655730.653673	1	1
7117	SRR11808870:3656040.637207	1	1
7120	SRR11808870:3657070.684292	1	1
7121	SRR11808870:3657490.655699	1	1
7122	SRR11808870:3657590.614034	1	1
7123	SRR11808870:3657760.603135	1	1
7124	SRR11808870:3660050.617417	1	1
7125	SRR11808870:3662920.623727	2	2
7126	SRR11808870:3663660.624491	1	1
7128	SRR11808870:3665560.600064	1	1
7130	SRR11808870:3667110.633465	1	1
7132	SRR11808870:3668560.693684	1	1
7133	SRR11808870:3669010.641293	1	1
7134	SRR11808870:3670650.611978	1	1
7135	SRR11808870:3670690.620070	2	2
7136	SRR11808870:3671020.633172	2	2
7137	SRR11808870:3671370.621408	1	1
7138	SRR11808870:3671650.650466	2	2
7139	SRR11808870:3671820.620870	2	2
7142	SRR11808870:3673620.610291	1	1
7143	SRR11808870:3673910.619076	1	1
7144	SRR11808870:3675160.607694	1	1
7145	SRR11808870:3675440.630282	2	2
7146	SRR11808870:3675900.646243	1	1
7147	SRR11808870:3676610.661972	1	1
7148	SRR11808870:3678400.630845	1	1
7149	SRR11808870:3679080.622140	1	1
7150	SRR11808870:3680090.608169	1	1
7151	SRR11808870:3680400.612687	1	1
7152	SRR11808870:3682970.611124	1	1
7153	SRR11808870:3683300.602654	2	2
7155	SRR11808870:3684370.686542	1	1
7156	SRR11808870:3684860.659452	1	1
7158	SRR11808870:3685930.646492	1	1
7159	SRR11808870:3686320.603100	1	1
7160	SRR11808870:3686640.656780	1	1
7161	SRR11808870:368890.618450	1	1
7162	SRR11808870:3689260.604325	1	1
7163	SRR11808870:3691160.621482	1	1
7164	SRR11808870:369240.619116	1	1
7165	SRR11808870:3692560.641049	1	1
7166	SRR11808870:3693570.611411	1	1
7167	SRR11808870:3694420.603108	1	1
7168	SRR11808870:3694690.636532	1	1
7169	SRR11808870:3696660.645650	1	1
7170	SRR11808870:3697240.657254	1	1
7172	SRR11808870:3698430.632181	1	1
7174	SRR11808870:3699460.671667	1	1
7175	SRR11808870:3699820.623287	1	1
7176	SRR11808870:3700850.619236	1	1
7179	SRR11808870:3701400.637545	1	1
7180	SRR11808870:3701780.668560	2	2
7181	SRR11808870:3702590.652330	2	2
7182	SRR11808870:3703670.640670	1	1
7183	SRR11808870:3705020.626899	1	1
7184	SRR11808870:3705680.611813	1	1
7185	SRR11808870:3706190.620944	1	1
7186	SRR11808870:3708100.628046	1	1
7188	SRR11808870:3709800.644408	1	1
7189	SRR11808870:3709880.617614	2	2
7190	SRR11808870:3711270.682272	1	1
7191	SRR11808870:3712920.635894	1	1
7192	SRR11808870:3717300.635070	2	2
7194	SRR11808870:3718540.613703	1	1
7195	SRR11808870:3719340.635105	1	1
7196	SRR11808870:372010.698525	1	1
7197	SRR11808870:3721620.607223	1	1
7198	SRR11808870:3722800.698401	2	2
7199	SRR11808870:3723040.614815	1	1
7200	SRR11808870:3727970.634955	1	1
7201	SRR11808870:3729100.647022	1	1
7203	SRR11808870:3731580.636625	1	1
7204	SRR11808870:3734200.646867	1	1
7205	SRR11808870:3736170.657785	1	1
7206	SRR11808870:3736500.681631	1	1
7207	SRR11808870:3737450.623482	2	2
7208	SRR11808870:3738740.638557	2	2
7209	SRR11808870:3742830.615763	2	2
7211	SRR11808870:374470.600997	2	2
7213	SRR11808870:3747650.606874	1	1
7214	SRR11808870:3750480.607846	1	1
7215	SRR11808870:3754970.625795	1	1
7216	SRR11808870:3758530.613215	1	1
7217	SRR11808870:376220.616179	1	1
7218	SRR11808870:3762470.609965	1	1
7219	SRR11808870:3762780.604439	1	1
7220	SRR11808870:3763990.619585	1	1
7221	SRR11808870:3766860.644741	1	1
7222	SRR11808870:3767360.601119	1	1
7223	SRR11808870:3768630.639022	1	1
7224	SRR11808870:3768640.620114	1	1
7225	SRR11808870:3769100.626675	1	1
7226	SRR11808870:3769190.650068	2	2
7227	SRR11808870:3770080.639987	1	1
7228	SRR11808870:3775670.619111	1	1
7229	SRR11808870:3776730.630430	1	1
7230	SRR11808870:3776840.627453	1	1
7231	SRR11808870:377760.611491	2	2
7232	SRR11808870:3777800.664793	1	1
7233	SRR11808870:3778770.616607	2	2
7234	SRR11808870:3778830.630301	1	1
7235	SRR11808870:3780050.622707	1	1
7236	SRR11808870:3781460.665612	1	1
7237	SRR11808870:3783040.631920	1	1
7238	SRR11808870:3783800.672380	1	1
7239	SRR11808870:3784720.601048	2	2
7240	SRR11808870:3784860.633662	1	1
7241	SRR11808870:3785230.677598	1	1
7242	SRR11808870:3785340.676058	1	1
7243	SRR11808870:3785940.637318	1	1
7244	SRR11808870:3786570.617684	1	1
7245	SRR11808870:3786990.680350	1	1
7246	SRR11808870:3788030.632155	1	1
7247	SRR11808870:3788920.606880	1	1
7248	SRR11808870:3791410.616164	1	1
7249	SRR11808870:3791440.620644	1	1
7250	SRR11808870:3793920.616289	1	1
7251	SRR11808870:3794090.718718	1	1
7252	SRR11808870:3794170.663652	1	1
7253	SRR11808870:3794630.639837	1	1
7254	SRR11808870:3794800.630916	1	1
7255	SRR11808870:3796330.604765	1	1
7256	SRR11808870:3798300.601460	2	2
7257	SRR11808870:3799640.634518	1	1
7258	SRR11808870:3800390.616722	1	1
7259	SRR11808870:3801770.660905	1	1
7260	SRR11808870:3802450.673747	1	1
7261	SRR11808870:3802710.615105	1	1
7262	SRR11808870:3804520.606705	1	1
7263	SRR11808870:3807530.613980	1	1
7264	SRR11808870:3807610.618632	1	1
7265	SRR11808870:3807840.616280	1	1
7266	SRR11808870:3808520.629186	1	1
7268	SRR11808870:3808850.701803	1	1
7269	SRR11808870:3810700.711689	1	1
7270	SRR11808870:3811100.684126	1	1
7272	SRR11808870:3812170.707933	1	1
7273	SRR11808870:3812330.614069	1	1
7274	SRR11808870:3812990.641683	1	1
7275	SRR11808870:3815050.603970	1	1
7276	SRR11808870:3815610.605705	2	2
7278	SRR11808870:3816860.647602	1	1
7280	SRR11808870:3821230.695436	1	1
7281	SRR11808870:3821440.659781	1	1
7282	SRR11808870:3821900.710070	1	1
7283	SRR11808870:3822480.619712	1	1
7284	SRR11808870:3827760.636730	1	1
7285	SRR11808870:3833320.629082	1	1
7286	SRR11808870:3835940.632196	1	1
7287	SRR11808870:3836630.651124	1	1
7288	SRR11808870:3836830.614602	2	2
7289	SRR11808870:3838120.658976	1	1
7290	SRR11808870:3838380.696963	1	1
7291	SRR11808870:3839170.647077	1	1
7292	SRR11808870:3841370.626263	1	1
7293	SRR11808870:3841690.621341	1	1
7294	SRR11808870:3841850.674662	1	1
7295	SRR11808870:3842760.655370	1	1
7296	SRR11808870:3843370.701259	1	1
7297	SRR11808870:384380.666480	1	1
7298	SRR11808870:3844270.709311	2	2
7299	SRR11808870:3844650.654063	1	1
7300	SRR11808870:384540.602963	1	1
7301	SRR11808870:3845690.658184	1	1
7302	SRR11808870:3846390.637097	1	1
7304	SRR11808870:3846560.628442	2	2
7305	SRR11808870:3847390.630377	1	1
7306	SRR11808870:3849070.606379	1	1
7307	SRR11808870:3850560.655869	1	1
7308	SRR11808870:3851490.636340	1	1
7309	SRR11808870:3853460.609331	1	1
7311	SRR11808870:3854620.670632	1	1
7312	SRR11808870:3855470.622058	1	1
7313	SRR11808870:3855510.619249	1	1
7314	SRR11808870:3856610.697488	1	1
7316	SRR11808870:3857490.622497	2	2
7317	SRR11808870:3858220.608634	1	1
7318	SRR11808870:3859980.641661	1	1
7319	SRR11808870:3860250.613482	1	1
7320	SRR11808870:3860530.635489	2	2
7321	SRR11808870:3861110.645207	1	1
7322	SRR11808870:3861700.612280	1	1
7323	SRR11808870:3861880.640969	1	1
7324	SRR11808870:3862320.713694	1	1
7325	SRR11808870:3862380.679954	1	1
7326	SRR11808870:3862740.645778	1	1
7327	SRR11808870:3863790.613730	1	1
7328	SRR11808870:3864080.635465	1	1
7329	SRR11808870:3864620.648949	1	1
7330	SRR11808870:3865130.626142	1	1
7332	SRR11808870:3867760.652297	1	1
7333	SRR11808870:3869270.634056	1	1
7334	SRR11808870:3870280.607366	1	1
7335	SRR11808870:3870390.705625	2	2
7336	SRR11808870:3870500.662949	1	1
7337	SRR11808870:3871360.620226	1	1
7338	SRR11808870:387180.632848	1	1
7339	SRR11808870:387380.607555	1	1
7340	SRR11808870:3873850.676350	1	1
7341	SRR11808870:3874450.606442	1	1
7342	SRR11808870:3874840.655423	1	1
7344	SRR11808870:3876250.662971	1	1
7345	SRR11808870:3877450.633345	1	1
7346	SRR11808870:387760.626750	1	1
7347	SRR11808870:3878620.624549	1	1
7348	SRR11808870:3879930.621157	1	1
7349	SRR11808870:3881000.626152	1	1
7350	SRR11808870:3883570.656631	1	1
7351	SRR11808870:3886120.719978	1	1
7352	SRR11808870:3886160.658947	1	1
7353	SRR11808870:3887640.602873	1	1
7354	SRR11808870:3888160.634363	1	1
7355	SRR11808870:3888330.636625	1	1
7356	SRR11808870:3890310.639337	1	1
7357	SRR11808870:3891580.718423	1	1
7358	SRR11808870:3891830.631833	1	1
7360	SRR11808870:3893230.641251	1	1
7361	SRR11808870:3893450.651553	1	1
7362	SRR11808870:3893510.634763	1	1
7363	SRR11808870:3893690.661570	1	1
7364	SRR11808870:3895470.637624	2	2
7365	SRR11808870:3895740.653368	1	1
7366	SRR11808870:3896010.665361	1	1
7367	SRR11808870:3897290.603592	1	1
7368	SRR11808870:3897720.634321	1	1
7369	SRR11808870:3900890.631926	1	1
7370	SRR11808870:3900920.722544	1	1
7371	SRR11808870:3901740.636338	1	1
7372	SRR11808870:3901840.713207	1	1
7373	SRR11808870:3904730.614653	1	1
7374	SRR11808870:3905320.647211	1	1
7375	SRR11808870:3905840.692642	1	1
7376	SRR11808870:3906790.610502	2	2
7377	SRR11808870:3907650.617696	1	1
7379	SRR11808870:3910030.647389	1	1
7380	SRR11808870:3910800.705470	1	1
7381	SRR11808870:3910960.671983	1	1
7382	SRR11808870:3911620.675666	1	1
7384	SRR11808870:3912230.687455	1	1
7385	SRR11808870:3912380.674941	1	1
7386	SRR11808870:391270.604279	2	2
7387	SRR11808870:3914280.642998	1	1
7388	SRR11808870:391530.636637	1	1
7389	SRR11808870:3915470.675716	1	1
7390	SRR11808870:3918020.615025	1	1
7392	SRR11808870:3920.607058	1	1
7393	SRR11808870:3921210.639381	1	1
7394	SRR11808870:3922250.626011	1	1
7395	SRR11808870:392260.617224	1	1
7396	SRR11808870:3923400.602646	1	1
7397	SRR11808870:3923720.616660	1	1
7398	SRR11808870:3924550.604082	1	1
7399	SRR11808870:3925060.618730	1	1
7400	SRR11808870:3925510.656185	1	1
7401	SRR11808870:3925930.621154	1	1
7402	SRR11808870:3926280.613854	1	1
7403	SRR11808870:3935160.626805	1	1
7405	SRR11808870:3935510.626370	1	1
7406	SRR11808870:3935600.672941	2	2
7407	SRR11808870:3938160.670657	1	1
7408	SRR11808870:3938330.615373	1	1
7410	SRR11808870:3942030.602419	1	1
7411	SRR11808870:3943410.673850	1	1
7414	SRR11808870:3946790.606267	1	1
7415	SRR11808870:3946800.640816	1	1
7416	SRR11808870:394830.601082	1	1
7417	SRR11808870:3950640.653356	1	1
7418	SRR11808870:395280.645666	2	2
7419	SRR11808870:3954060.659450	1	1
7420	SRR11808870:3954290.710006	1	1
