OTU	SRR1808870	classification
SRR11808870:2299810.615233	7	Eukaryota;Nematoda;Chromadorea;Rhabditida;Trichostrongylidae;Trichostrongylus;Trichostrongylus vitrinus
SRR11808870:2303530.635070	7	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:2309520.637419	7	Eukaryota;Placozoa;Trichoplax;Trichoplax adhaerens
SRR11808870:2310260.628781	7	Eukaryota;Arthropoda;Insecta;Lepidoptera;Cosmopterigidae;Eteobalea;Eteobalea serratella
SRR11808870:2323620.629862	7	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya reticulata
SRR11808870:2323740.610994	7	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Phytomyza;Phytomyza angelicae
SRR11808870:2324410.617090	7	Eukaryota;Cnidaria;Anthozoa;Antipatharia;Antipathidae;Stichopathes;Stichopathes lutkeni
SRR11808870:2360700.630570	7	Eukaryota;Arthropoda;Arachnida;Araneae;Salticidae;Ilargus;Ilargus galianoae
SRR11808870:2365180.645845	7	Eukaryota;Mollusca;Gastropoda;Ariophantidae;Victaphanta;Victaphanta lampra
SRR11808870:2365430.637240	7	Eukaryota;Arthropoda;Insecta;Coleoptera;Corylophidae;Aenigmaticum;Aenigmaticum californicum
SRR11808870:2372330.635594	7	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808870:2378250.642021	7	Eukaryota;Nematoda;Chromadorea;Rhabditida;Rhabditidae;Caenorhabditis;Caenorhabditis tropicalis
SRR11808870:2419230.661623	7	Eukaryota;Arthropoda;Insecta;Lepidoptera;Pyralidae;Alberada;Alberada parabates
SRR11808870:2444680.602988	7	Eukaryota;Nematoda;Chromadorea;Rhabditida;Trichostrongylidae;Trichostrongylus;Trichostrongylus vitrinus
SRR11808870:2517440.663122	7	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Neotibicen;Neotibicen nr. similaris DCM-2015
SRR11808870:2547740.627408	7	Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Pseudocorticium;Pseudocorticium jarrei
SRR11808870:2642360.622529	7	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808870:2713130.617337	7	Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Sarcophaga;Sarcophaga johnsoni
SRR11808870:2716630.633085	7	Eukaryota;Arthropoda;Arachnida;Araneae;Theridiidae;Argyrodes;Argyrodes miniaceus
SRR11808870:2719230.644892	7	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Lepidocephalus;Lepidocephalus thermalis
SRR11808870:2721160.669931	7	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Gorgoniidae;Antillogorgia;Antillogorgia bipinnata
SRR11808870:2723620.615648	7	Eukaryota;Arthropoda;Insecta;Lepidoptera;Geometridae;Eois;Eois nr. restrictata 837
SRR11808870:2725000.647868	7	Eukaryota;Arthropoda;Insecta;Diptera;Calliphoridae;Chrysomya;Chrysomya cabrerai
SRR11808870:2729090.616854	7	Eukaryota;Arthropoda;Insecta;Hymenoptera;Halictidae;Patellapis;Patellapis coccinea
SRR11808870:2729810.602941	7	Eukaryota;Mollusca;Bivalvia;Pectinoida;Pectinidae;Mimachlamys;Mimachlamys senatoria
SRR11808870:2732770.619767	7	Eukaryota;Platyhelminthes;Cestoda;Caryophyllidea;Lytocestidae;Khawia;Khawia armeniaca
SRR11808870:2737090.664672	7	Eukaryota;Nematoda;Chromadorea;Ascaridida;Ascaridiidae;Ascaridia;Ascaridia columbae
SRR11808870:2747020.605296	7	Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Plakortis;Plakortis simplex
SRR11808870:2750500.611490	7	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:2753090.658157	7	Eukaryota;Nematoda;Chromadorea;Rhabditida;Rhabditidae;Caenorhabditis;Caenorhabditis tropicalis
SRR11808870:2763620.657836	7	Eukaryota;Cnidaria;Anthozoa;Corallimorpharia;Corallimorphidae;Corallimorphus;Corallimorphus profundus
SRR11808870:2763980.637546	7	Eukaryota;Chordata;Actinopteri;Stomiiformes;Gonostomatidae;Sigmops;Sigmops gracilis
SRR11808870:2766990.611424	7	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia lanosa
SRR11808870:2774940.638056	7	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:2777330.646634	7	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Atrapsalta (nomen nudum);Atrapsalta vinea (nomen nudum)
SRR11808870:2779950.651077	7	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Malandena;Malandena suturalis
SRR11808870:2787150.632731	7	Eukaryota;Arthropoda;Insecta;Hemiptera;Aleyrodidae;Neomaskellia;Neomaskellia andropogonis
SRR11808870:2795470.638824	7	Eukaryota;Arthropoda;Insecta;Hymenoptera;Braconidae;Therophilus;Therophilus festivus
SRR11808870:2801930.630554	7	Eukaryota;Chordata;Actinopteri;Anguilliformes;Myrocongridae;Myroconger;Myroconger compressus
SRR11808870:2808830.617748	7	Eukaryota;Porifera;Demospongiae;Hadromerida;Tethyidae;Tethya;Tethya actinia
SRR11808870:2819020.650131	7	Eukaryota;Arthropoda;Insecta;Lepidoptera;Pyralidae;Dioryctria;Dioryctria contortella
SRR11808870:2856240.628882	7	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Ostorhinchus;Ostorhinchus rueppellii
SRR11808870:300780.625702	7	Eukaryota;Arthropoda;Arachnida;Araneae;Diguetidae;Diguetia;Diguetia albolineata
SRR11808870:3139000.628656	7	Eukaryota;Arthropoda;Insecta;Coleoptera;Staphylinidae;Oreuryalea;Oreuryalea watanabei
SRR11808870:3150580.629079	7	Eukaryota;Platyhelminthes;Trematoda;Echinostomida;Notocotylidae;Ogmocotyle;Ogmocotyle sikae
SRR11808870:3157570.649426	7	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
SRR11808870:3158230.604305	7	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Apogon;Apogon crassiceps
SRR11808870:3161100.634465	7	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:3167360.637084	7	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Primnoidae;Thouarella;Thouarella pendulina
SRR11808870:3170310.617480	7	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Tenualosa;Tenualosa thibaudeaui
SRR11808870:3173570.639399	7	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:3179900.654458	7	Eukaryota;Chordata;Amphibia;Gymnophiona;Typhlonectidae;Typhlonectes;Typhlonectes natans
SRR11808870:3205430.603163	7	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Foa;Foa leisi
SRR11808870:3227650.630293	7	Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Cercopithecus;Cercopithecus denti
SRR11808870:3332740.604948	7	Eukaryota;Porifera;Demospongiae;Hadromerida;Tethyidae;Tethya;Tethya actinia
SRR11808870:3444290.630211	7	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Melitaea;Melitaea shandura
SRR11808870:3444860.658113	7	Eukaryota;Arthropoda;Insecta;Neuroptera;Rapismatidae;Rapisma;Rapisma xizangense
SRR11808870:3446760.638395	7	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808870:3469320.623074	7	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:3472530.676242	7	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Bothidae;Crossorhombus;Crossorhombus kobensis
SRR11808870:3472790.608834	7	Eukaryota;Arthropoda;Arachnida;Scorpiones;Bothriuridae;Brachistosternus;Brachistosternus kovariki
SRR11808870:3487180.607998	7	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Hestina;Hestina mena
SRR11808870:3490950.605971	7	Eukaryota;Mollusca;Gastropoda;Siphonariidae;Williamia;Williamia peltoides
SRR11808870:3513030.605058	7	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Alcyoniidae;Lobophytum;Lobophytum pauciflorum
SRR11808870:3533920.640397	7	Eukaryota;Mollusca;Gastropoda;Nudibranchia;Tethydidae;Tethys;Tethys fimbria
SRR11808870:3548700.630537	7	Eukaryota;Cnidaria;Anthozoa;Pennatulacea;Virgulariidae;Stylatula;Stylatula elongata
SRR11808870:3581300.619586	7	Eukaryota;Chordata;Aves;Falconiformes;Accipitridae;Nisaetus;Nisaetus alboniger
SRR11808870:3591020.655742	7	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808870:3596220.645038	7	Eukaryota;Arthropoda;Insecta;Coleoptera;Buprestidae;Spectralia;Spectralia gracilipes
SRR11808870:3683800.635536	7	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Dulcedo;Dulcedo polita
SRR11808870:4064990.625282	7	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Halocynthia;Halocynthia spinosa
SRR11808870:4068250.606846	7	Eukaryota;Arthropoda;Insecta;Isoptera;Termitidae;Microcerotermes;Microcerotermes biroi
SRR11808870:4077240.654625	7	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808870:4090460.632167	7	Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Pygathrix;Pygathrix cinerea 1 RL-2012
SRR11808870:4091380.641634	7	Eukaryota;Arthropoda;Insecta;Coleoptera;Scarabaeidae;Scarabaeus;Scarabaeus satyrus
SRR11808870:4110840.622086	7	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Aiptasiidae;Aiptasia;Aiptasia pulchella
SRR11808870:4490260.604469	7	Eukaryota;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Achelia;Achelia bituberculata
SRR11808870:4510080.609966	7	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
SRR11808870:4523830.633433	7	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Bothidae;Laeops;Laeops lanceolata
SRR11808870:4537260.631984	7	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:4551190.624450	7	Eukaryota;Porifera;Demospongiae;Halichondrida;Axinellidae;Ptilocaulis;Ptilocaulis walpersi
SRR11808870:4555760.654551	7	Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Mustelus;Mustelus griseus
SRR11808870:4570260.670922	7	Eukaryota;Arthropoda;Insecta;Coleoptera;Tenebrionidae;Epiphysa;Epiphysa ciliata
SRR11808870:4585220.633867	7	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
SRR11808870:4698810.655966	7	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Poritidae;Porites;Porites porites
SRR11808870:4892250.603540	7	Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Plakortis;Plakortis simplex
SRR11808870:4916610.622021	7	Eukaryota;Cnidaria;Calicogorgia;Calicogorgia granulosa
SRR11808870:4938630.631761	7	Eukaryota;Cnidaria;Scyphozoa;Stauromedusae;Lucernariidae;Haliclystus;Haliclystus sanjuanensis
SRR11808870:4951090.613038	7	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Phortica;Phortica foliisetoides
SRR11808870:4953580.623896	7	Eukaryota;Arthropoda;Arachnida;Araneae;Thomisidae;Stephanopis;Stephanopis nr. corticalis SC1
SRR11808870:5338710.648732	7	Eukaryota;Arthropoda;Arachnida;Astigmata;Psoroptoididae;Pandalura;Pandalura strigisoti
SRR11808870:5434960.653107	7	Eukaryota;Xenacoelomorpha;Acoela;Convolutidae;Praeconvoluta;Praeconvoluta tigrina
SRR11808870:5473920.631564	7	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Hyposcada;Hyposcada schausi
SRR11808870:5634950.608962	7	Eukaryota;Arthropoda;Arachnida;Scorpiones;Hemiscorpiidae;Liocheles;Liocheles australasiae
SRR11808870:1004310.648983	6	Eukaryota;Chordata;Actinopteri;Perciformes;Stichaeidae;Stichaeus;Stichaeus fuscus
SRR11808870:1012990.667856	6	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Euglossa;Euglossa liopoda
SRR11808870:1015970.685065	6	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Eucyclogobius;Eucyclogobius newberryi
SRR11808870:1024640.623583	6	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Aracanidae;Kentrocapros;Kentrocapros aculeatus
SRR11808870:1027080.612357	6	Eukaryota;Mollusca;Gastropoda;Planorbidae;Planorbula;Planorbula armigera
SRR11808870:1048940.616584	6	Eukaryota;Porifera;Demospongiae;Poecilosclerida;Raspailiidae;Endectyon;Endectyon delaubenfelsi
SRR11808870:1050870.656553	6	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya dubia
SRR11808870:108010.633338	6	Eukaryota;Chordata;Aves;Passeriformes;Hirundinidae;Hirundo;Hirundo aethiopica
SRR11808870:1096150.663643	6	Eukaryota;Porifera;Demospongiae;Hadromerida;Polymastiidae;Polymastia;Polymastia littoralis
SRR11808870:1103130.681168	6	Eukaryota;Chordata;Squamata;Pythonidae;Python;Python regius
SRR11808870:1106470.624844	6	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Phytomyza;Phytomyza angelicastri
SRR11808870:1110440.636691	6	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Popplepsalta (nomen nudum);Popplepsalta notialis (nomen nudum)
SRR11808870:1113810.618452	6	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Malandena;Malandena suturalis
SRR11808870:1121230.633119	6	Eukaryota;Arthropoda;Insecta;Coleoptera;Carabidae;Cychrus;Cychrus furumii
SRR11808870:1127360.604442	6	Eukaryota;Arthropoda;Arachnida;Scorpiones;Chactidae;Belisarius;Belisarius xambeui
SRR11808870:1139500.636084	6	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Peloparion;Peloparion submissus
SRR11808870:1152270.617328	6	Eukaryota;Rhombozoa;Dicyemida;Dicyemidae;Dicyema;Dicyema misakiense
SRR11808870:1159510.639972	6	Eukaryota;Mollusca;Gastropoda;Nudibranchia;Glaucidae;Facelina;Facelina bostoniensis
SRR11808870:1183540.612515	6	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808870:1193430.663523	6	Eukaryota;Hemichordata;Pterobranchia;Rhabdopleurida;Rhabdopleuridae;Rhabdopleura;Rhabdopleura compacta
SRR11808870:12120.684774	6	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Sagartiidae;Sagartia;Sagartia ornata
SRR11808870:122950.607297	6	Eukaryota;Arthropoda;Malacostraca;Decapoda;Penaeidae;Farfantepenaeus;Farfantepenaeus notialis
SRR11808870:1234260.629323	6	Eukaryota;Arthropoda;Insecta;Coleoptera;Lampyridae;Pyractomena;Pyractomena palustris
SRR11808870:1245340.624748	6	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808870:1277590.615411	6	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:1315700.693691	6	Eukaryota;Chordata;Actinopteri;Lophiiformes;Caulophrynidae;Caulophryne;Caulophryne jordani
SRR11808870:1356340.601811	6	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808870:1359690.672216	6	Eukaryota;Rhombozoa;Dicyemida;Dicyemidae;Dicyema;Dicyema misakiense
SRR11808870:1385150.641727	6	Eukaryota;Mollusca;Gastropoda;Viviparidae;Cipangopaludina;Cipangopaludina cathayensis
SRR11808870:1500020.607883	6	Eukaryota;Arthropoda;Malacostraca;Decapoda;Palaemonidae;Palaemon;Palaemon serenus
SRR11808870:1509540.663653	6	Eukaryota;Mollusca;Gastropoda;Nudibranchia;Dorididae;Aldisa;Aldisa banyulensis
SRR11808870:1518080.632259	6	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:1520470.625225	6	Eukaryota;Porifera;Demospongiae;Halichondrida;Axinellidae;Ptilocaulis;Ptilocaulis walpersi
SRR11808870:1522530.631664	6	Eukaryota;Mollusca;Gastropoda;Nudibranchia;Dorididae;Aldisa;Aldisa banyulensis
SRR11808870:1523980.600279	6	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Monacanthidae;Acanthaluteres;Acanthaluteres brownii
SRR11808870:1524900.659912	6	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
SRR11808870:153220.651292	6	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Popplepsalta (nomen nudum);Popplepsalta decora (nomen nudum)
SRR11808870:1535350.629510	6	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya reticulata
SRR11808870:1548950.639553	6	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808870:1548980.634714	6	Eukaryota;Annelida;Polychaeta;Questidae;Questa;Questa ersei
SRR11808870:1556110.646387	6	Eukaryota;Annelida;Hirudinida;Arhynchobdellida;Haemadipsidae;Haemadipsa;Haemadipsa montana
SRR11808870:1560260.607884	6	Eukaryota;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeus;Hylaeus pergibbosus
SRR11808870:158430.630599	6	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808870:1594670.626315	6	Eukaryota;Mollusca;Gastropoda;Rhytididae;Amborhytida;Amborhytida tarangaensis
SRR11808870:1610080.643055	6	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808870:1631620.627691	6	Eukaryota;Arthropoda;Arachnida;Ixodida;Argasidae;Ornithodoros;Ornithodoros brasiliensis
SRR11808870:164550.647554	6	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Atrapsalta (nomen nudum);Atrapsalta vinea (nomen nudum)
SRR11808870:1708990.636544	6	Eukaryota;Arthropoda;Insecta;Hemiptera;Lygaeidae;Graptostethus;Graptostethus izzardi
SRR11808870:173260.602735	6	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Melanagromyza;Melanagromyza chalcosoma
SRR11808870:1828010.631782	6	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Euglossa;Euglossa maculilabris
SRR11808870:1868130.636968	6	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808870:1868970.630510	6	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Cuninidae;Solmissus;Solmissus incisa
SRR11808870:1869190.668653	6	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:1878490.615257	6	Eukaryota;Arthropoda;Insecta;Lepidoptera;Gracillariidae;Phyllonorycter;Phyllonorycter froelichiella
SRR11808870:1885600.642563	6	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:1889670.679789	6	Eukaryota;Chordata;Squamata;Boidae;Eunectes;Eunectes notaeus
SRR11808870:191370.639729	6	Eukaryota;Porifera;Demospongiae;Hadromerida;Tethyidae;Tethya;Tethya actinia
SRR11808870:1924620.664723	6	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Ctenoplectra;Ctenoplectra bequaerti
SRR11808870:1928610.677378	6	Eukaryota;Arthropoda;Insecta;Embioptera;Embiidae;Embia;Embia tyrrhenica
SRR11808870:1959320.607842	6	Eukaryota;Arthropoda;Arachnida;Scorpiones;Bothriuridae;Brachistosternus;Brachistosternus kovariki
SRR11808870:1960750.639680	6	Eukaryota;Arthropoda;Arachnida;Ricinulei;Ricinoididae;Cryptocellus;Cryptocellus narino
SRR11808870:1964690.664576	6	Eukaryota;Chordata;Actinopteri;Lophiiformes;Caulophrynidae;Caulophryne;Caulophryne jordani
SRR11808870:1965090.667864	6	Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Camponotus;Camponotus conithorax
SRR11808870:198080.608619	6	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Clossiana;Clossiana kriemhild
SRR11808870:1995830.640890	6	Eukaryota;Arthropoda;Insecta;Archaeognatha;Machilidae;Songmachilis;Songmachilis xinxiangensis
SRR11808870:1998920.601959	6	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808870:2004250.634755	6	Eukaryota;Chordata;Squamata;Gekkonidae;Hemidactylus;Hemidactylus bowringii
SRR11808870:2015940.611881	6	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Hydractiniidae;Clava;Clava multicornis
SRR11808870:2039270.639377	6	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:2052260.661248	6	Eukaryota;Cnidaria;Hydrozoa;Limnomedusae;Olindiasidae;Cubaia;Cubaia aphrodite
SRR11808870:205990.643245	6	Eukaryota;Arthropoda;Insecta;Coleoptera;Silphidae;Nicrophorus;Nicrophorus carolinus
SRR11808870:2113940.607764	6	Eukaryota;Mollusca;Gastropoda;Nudibranchia;Polyceridae;Tambja;Tambja ceutae
SRR11808870:2124000.629656	6	Eukaryota;Chordata;Squamata;Xenodermatidae;Achalinus;Achalinus meiguensis
SRR11808870:2205320.625660	6	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:2205450.623791	6	Eukaryota;Arthropoda;Arachnida;Araneae;Ctenidae;Phoneutria;Phoneutria fera
SRR11808870:2213930.658882	6	Eukaryota;Arthropoda;Insecta;Hemiptera;Membracidae;Darnis;Darnis latior
SRR11808870:2284660.644207	6	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808870:2285790.608917	6	Eukaryota;Arthropoda;Insecta;Orthoptera;Gryllidae;Amphiacusta;Amphiacusta opsia
SRR11808870:2285940.619543	6	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Paragus;Paragus strigatus
SRR11808870:2286150.662609	6	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:2289380.661209	6	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Salpingogaster;Eosalpingogaster conopida
SRR11808870:2294280.618117	6	Eukaryota;Arthropoda;Insecta;Lepidoptera;Prodoxidae;Lampronia;Lampronia rubiella
SRR11808870:2297180.602755	6	Eukaryota;Arthropoda;Insecta;Coleoptera;Carabidae;Bembidion;Bembidion lugubre
SRR11808870:2297940.670823	6	Eukaryota;Porifera;Demospongiae;Poecilosclerida;Desmacellidae;Biemna;Biemna fistulosa
SRR11808870:2299230.644511	6	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Caryophylliidae;Solenosmilia;Solenosmilia variabilis
SRR11808870:2301420.674772	6	Eukaryota;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Lycaena;Lycaena hermes
SRR11808870:2302960.649226	6	Eukaryota;Chordata;Mammalia;Rodentia;Spalacidae;Myospalax;Myospalax aspalax
SRR11808870:2308270.620436	6	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
SRR11808870:2310670.614536	6	Eukaryota;Arthropoda;Insecta;Diptera;Tachinidae;Cyrtophleba;Cyrtophleba nitida
SRR11808870:2317640.617217	6	Eukaryota;Porifera;Demospongiae;Verongida;Aplysinidae;Aplysina;Aplysina cauliformis
SRR11808870:2324010.629175	6	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Nephtheidae;Dendronephthya;Dendronephthya mollis
SRR11808870:2328900.641081	6	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia lanosa
SRR11808870:2336260.644178	6	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:2337250.611993	6	Eukaryota;Arthropoda;Malacostraca;Amphipoda;Vibiliidae;Vibilia;Vibilia propinqua
SRR11808870:2342100.646860	6	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:2342990.639487	6	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Peloparion;Peloparion submissus
SRR11808870:2346540.600572	6	Eukaryota;Arthropoda;Arachnida;Ixodida;Ixodidae;Ixodes;Ixodes ovatus
SRR11808870:2347120.615355	6	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Gudeconcha;Gudeconcha sophiae
SRR11808870:2348690.649818	6	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808870:2349060.622815	6	Eukaryota;Mollusca;Gastropoda;Runcinidae;Runcina;Runcina coronata
SRR11808870:2351840.698615	6	Eukaryota;Chordata;Squamata;Agamidae;Acanthosaura;Acanthosaura armata
SRR11808870:2356080.656644	6	Eukaryota;Arthropoda;Insecta;Diptera;Anthomyiidae;Botanophila;Botanophila brunneilinea
SRR11808870:2390130.609332	6	Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Oscarella;Oscarella malakhovi
SRR11808870:2391840.616242	6	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Melitaea;Melitaea collina
SRR11808870:2397000.603248	6	Eukaryota;Porifera;Demospongiae;Poecilosclerida;Raspailiidae;Endectyon;Endectyon delaubenfelsi
SRR11808870:2413260.610052	6	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya reticulata
SRR11808870:2433480.654276	6	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808870:2436710.635855	6	Eukaryota;Arthropoda;Collembola;Entomobryidae;Seira;Seira dowlingi
SRR11808870:244550.621790	6	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Liporrhopalum;Liporrhopalum virgatae
SRR11808870:2497050.643962	6	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:2513260.641903	6	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:256040.637522	6	Eukaryota;Arthropoda;Insecta;Trichoptera;Limnephilidae;Pseudostenophylax;Pseudostenophylax unicornis
SRR11808870:2712680.602465	6	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Caldwellia;Caldwellia angularis
