OTU	ERR0000001	ERR0000002	ERR0000003	ERR0000004	ERR0000005	ERR0000006	ERR0000007	ERR0000008	ERR0000009	ERR0000010	ERR0000011	ERR0000012	ERR0000013	ERR0000014	ERR0000015	ERR0000016	ERR0000017	ERR0000018	ERR0000019	ERR0000020	ERR0000021	ERR0000022	ERR0000023	ERR0000024	ERR0000025	ERR0000026	ERR0000027	ERR0000028	ERR0000029	ERR0000030	ERR0000031	ERR0000032	ERR0000033	ERR0000034	ERR0000035	ERR0000036	ERR0000037	ERR0000038	ERR0000039	ERR0000040	ERR0000044	ERR0000045	ERR0000046	ERR0000069	ERR0000070	ERR0000071	ERR0000091	ERR0000092	ERR0000093	ERR0000094	ERR0000095	ERR0000096	ERR0000097	ERR0000098	ERR0000099	ERR0000100	ERR0000101	ERR0000102	ERR0000103	ERR0000104	ERR0000105	ERR0000106	ERR0000107	ERR0000108	ERR0000109	ERR0000110	ERR0000111	ERR0000112	ERR0000113	ERR0000114	ERR0000115	ERR0000116	ERR0000117	ERR0000118	ERR0000119	ERR0000120	ERR0000121	ERR0000122	ERR0000123	ERR0000124	ERR0000125	ERR0000126	ERR0000127	ERR0000128	ERR0000129	ERR0000130	ERR0000131	ERR0000132	ERR0000133	ERR0000134	ERR0000135	ERR0000136	ERR0000137	ERR0000138	ERR0000139	ERR0000140	ERR0000141	ERR0000142	ERR0000143	ERR0000144	ERR0000145	ERR0000146	ERR0000147	classification
ERR111:377070.684385	0	0	0	0	0	0	0	10	0	0	4	0	0	0	0	0	0	0	2	0	0	6	0	0	4	2	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	14	1	0	0	16	45	1	1	6	2	3	12	0	8	1	11	7	47	0	7	0	0	12	0	4	0	39	2	0	0	2	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Lepidoptera;Riodinidae;Astraeodes;Astraeodes areuta
ERR120:397280.615192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	19	0	0	0	0	4	3	5	124	63	84	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupanodon;Clupanodon thrissa
ERR131:48150.640854	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	0	6	0	1	0	1	82	0	5	0	9	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Chordata;Crocodylia;Alligatoridae;Alligator;Alligator sinensis
ERR105:218000.735120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	203	0	0	0	0	0	0	2	0	0	0	2	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Chordata;Actinopteri;Cypriniformes;Psilorhynchidae;Psilorhynchus;Psilorhynchus homaloptera
ERR145:250500.601749	0	1	0	0	0	0	0	0	0	0	2	0	7	0	0	18	1	9	4	1	10	42	11	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	17	16	14	9	6	30	25	17	0	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Microthrissa;Microthrissa congica
ERR16:226340.639202	1	0	0	0	0	0	0	0	0	0	0	0	0	0	52	121	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	39	0	0	0	0	0	0	0	0	0	0	0	0	25	Eukaryota;Nematoda;Chromadorea;Rhabditida;Molineidae;Nematodirus;Nematodirus spathiger
ERR105:1360.729353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	1	1	0	0	37	0	0	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR109:722230.655870	0	0	0	0	0	0	0	7	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	51	16	44	14	0	3	35	20	9	2	1	9	5	0	3	11	0	54	0	0	0	4	0	0	5	0	10	0	0	1	0	0	1	0	0	3	0	0	0	Eukaryota;Mollusca;Bivalvia;Lucinoida;Lucinidae;Loripes;Loripes lacteus
ERR118:4900.685868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	89	0	0	0	0	0	0	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Caryophylliidae;Stephanocyathus;Stephanocyathus spiniger
ERR109:119740.605435	0	2	3	8	2	5	5	0	0	0	3	5	8	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	21	26	5	15	7	0	20	5	12	15	6	8	0	6	5	1	28	12	4	0	7	9	8	2	3	7	0	0	0	0	1	1	0	0	0	0	0	0	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Hydractiniidae;Clava;Clava multicornis
ERR112:22420.724095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	116	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Annelida;Haplotaxida;Glossoscolecidae;Pontoscolex;Pontoscolex corethrurus
ERR131:59320.696013	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	60	0	0	5	0	0	0	0	0	2	3	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	1	8	2	2	5	2	0	0	6	2	0	0	11	1	13	0	2	153	0	0	0	2	0	8	1	0	0	3	0	0	0	0	0	0	Eukaryota;Chordata;Mammalia;Diprotodontia;Potoroidae;Hypsiprymnodon;Hypsiprymnodon moschatus
ERR138:180100.638769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	4	2	23	1	0	19	3	0	2	Eukaryota;Arthropoda;Insecta;Mantodea;Mantidae;Phyllovates;Phyllovates chlorophaea
ERR101:341910.707745	102	0	0	0	0	0	0	2	0	0	1	0	0	0	4	49	0	0	0	0	0	3	0	0	0	3	3	0	0	5	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	11	1	0	0	2	0	0	0	0	0	13	0	0	0	9	0	0	0	3	1	1	6	0	0	2	6	0	0	0	0	2	31	0	3	1	1	5	0	0	3	22	0	3	1	1	0	1	2	0	0	0	0	0	0	0	0	2	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Bothidae;Crossorhombus;Crossorhombus azureus
ERR100:226080.679067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	5	0	0	0	37	44	147	10	16	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Chordata;Chondrichthyes;Chimaeriformes;Rhinochimaeridae;Harriotta;Harriotta raleighana
ERR100:351010.643875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	3	7	17	11	13	0	0	0	10	33	15	22	44	14	70	5	9	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Hemiptera;Aleyrodidae;Vasdavidius;Vasdavidius concursus
ERR109:537480.627396	0	0	0	0	0	0	0	22	0	0	19	0	0	0	0	0	0	0	1	0	0	7	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	29	8	1	5	16	45	12	5	8	13	5	0	0	13	2	15	1	10	0	10	0	0	10	0	13	0	0	9	0	0	3	0	0	1	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Cheilosia;Cheilosia vulpina
ERR94:1100.697445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Bothidae;Laeops;Laeops lanceolata
ERR96:110340.688230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Eukaryota;Cnidaria;Calicogorgia;Calicogorgia granulosa
ERR102:10240.671304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	15	0	0	0	1	0	0	0	0	0	0	235	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Hemiptera;Coreidae;Hydaropsis;Hydaropsis longirostris
ERR111:508650.683203	0	39	16	17	7	8	20	0	0	0	4	3	6	0	0	20	11	4	0	4	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	10	21	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	3	0	0	7	2	2	0	7	1	5	2	7	4	0	0	2	2	7	2	3	3	0	0	0	0	Eukaryota;Arthropoda;Insecta;Trichoptera;Hydrobiosidae;Apsilochorema;Apsilochorema hwangi
ERR105:217990.712394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	10	9	0	0	0	0	0	0	0	0	0	0	2	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Chordata;Actinopteri;Cypriniformes;Psilorhynchidae;Psilorhynchus;Psilorhynchus homaloptera
ERR138:196160.701115	0	4	0	0	0	0	0	0	0	0	1	0	1	0	0	12	5	16	12	8	11	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	26	35	42	24	25	10	13	13	0	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila soonae
ERR98:342300.661007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	252	0	0	4	1	0	1	13	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sundasalanx;Sundasalanx mekongensis
ERR115:106350.633151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	1	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Arachnida;Araneae;Linyphiidae;Parameioneta;Parameioneta bilobata
ERR114:91070.755660	0	2	1	1	5	1	9	0	0	0	6	2	5	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	16	37	36	13	0	8	13	14	7	4	1	0	5	2	2	8	0	5	0	7	15	11	1	9	17	0	0	6	0	2	0	0	1	0	0	0	0	Eukaryota;Arthropoda;Insecta;Lepidoptera;Prodoxidae;Prodoxus;Prodoxus californicus
ERR105:208980.697803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Labeobarbus;Labeobarbus marequensis
ERR132:147720.692607	0	7	4	19	7	5	17	0	0	0	18	3	22	0	0	9	7	6	2	0	1	0	0	0	0	0	0	0	0	0	0	0	12	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	17	6	8	3	4	0	1	5	1	7	2	1	0	2	0	5	10	9	3	0	6	5	9	3	2	8	0	0	5	3	12	1	1	1	0	0	0	0	Eukaryota;Mollusca;Gastropoda;Microcystidae;Lamprocystis;Lamprocystis guttula
ERR105:15220.723266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Arachnida;Ixodida;Ixodidae;Rhipicephalus;Rhipicephalus kohlsi
ERR131:49710.702039	0	55	33	26	34	19	14	0	0	0	14	9	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	1	6	3	3	1	4	0	3	2	7	6	4	0	0	3	2	3	5	3	7	0	0	0	0	0	0	0	1	0	0	0	0	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sundasalanx;Sundasalanx mekongensis
ERR121:321730.714210	0	7	3	2	10	2	2	0	0	0	9	8	17	0	0	5	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	10	13	12	16	8	1	7	12	8	6	7	6	0	7	2	3	16	8	10	0	8	12	5	4	7	11	0	0	0	0	3	1	1	2	0	0	0	0	Eukaryota;Chordata;Testudines;Geoemydidae;Cyclemys;Cyclemys tcheponensis
ERR109:700360.689339	0	6	2	1	18	7	9	0	0	0	5	10	6	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	4	17	3	4	2	0	7	4	22	5	2	6	0	0	6	7	18	12	16	0	7	6	11	4	4	8	0	0	5	2	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Sciomyzidae;Pherbellia;Pherbellia argyra
ERR110:474320.651873	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	16	2	7	0	1	3	1	1	0	7	2	0	0	57	7	29	0	87	5	0	1	0	0	0	0	0	0	2	3	0	0	1	0	0	8	0	0	0	Eukaryota;Chordata;Actinopteri;Gonorynchiformes;Gonorynchidae;Gonorynchus;Gonorynchus abbreviatus
ERR114:243090.706295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	112	121	48	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Chordata;Chondrichthyes;Pristiformes/Rhiniformes group;Pristidae;Pristis;Pristis pectinata
ERR105:112010.612470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	279	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Chordata;Mammalia;Diprotodontia;Acrobatidae;Distoechurus;Distoechurus pennatus
ERR100:172850.675835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	167	50	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Chordata;Squamata;Gekkonidae;Cnemaspis;Cnemaspis limi
ERR123:105300.605828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	26	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	77	0	71	0	42	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	23	0	0	0	Eukaryota;Chaetognatha;Sagittoidea;Aphragmophora;Sagittidae;Sagitta;Sagitta enflata
ERR141:388340.706399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	2	0	0	0	0	0	0	11	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	80	49	54	32	20	22	0	Eukaryota;Arthropoda;Insecta;Coleoptera;Endomychidae;Epipocus;Epipocus gorhami
ERR19:202310.657173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	52	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Eukaryota;Arthropoda;Malacostraca;Decapoda;Kiwaidae;Kiwa;Kiwa puravida
ERR99:201670.722340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Mollusca;Gastropoda;Nudibranchia;Dorididae;Aldisa;Aldisa banyulensis
ERR100:227420.628358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	7	66	42	56	13	7	25	0	0	0	4	15	6	27	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Chordata;Squamata;Eublepharidae;Hemitheconyx;Hemitheconyx caudicinctus
ERR134:17360.718458	0	0	0	0	0	0	0	0	0	0	0	0	0	126	2	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	129	0	0	0	0	0	0	0	0	0	0	0	0	13	Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Nylanderia;Nylanderia terricola
ERR109:153750.671921	0	8	3	3	8	3	11	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	2	18	19	19	5	0	19	11	9	8	4	1	0	18	3	9	0	2	1	0	0	4	1	2	22	25	0	0	1	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Chromatomyia;Chromatomyia nr. luzulae
ERR116:416020.671889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	44	109	0	0	0	0	0	0	1	17	10	48	7	4	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Arachnida;Astigmata;Psoroptidae;Chorioptes;Chorioptes sweatmani
ERR100:87320.667007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	13	46	18	11	28	2	3	4	0	3	1	1	5	6	78	5	7	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Chordata;Ascidiacea;Enterogona;Corellidae;Rhodosoma;Rhodosoma turcicum
ERR109:394410.680972	0	1	6	0	14	15	16	0	0	0	5	4	6	0	0	1	3	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	8	29	10	11	9	0	2	6	2	0	2	5	0	4	1	1	15	6	13	1	10	6	0	4	3	4	0	0	7	7	3	0	0	2	0	0	0	0	Eukaryota;Annelida;Polychaeta;Terebellida;Alvinellidae;Paralvinella;Paralvinella sulfincola
ERR147:164150.705042	12	0	0	0	0	0	0	0	0	0	0	0	0	59	41	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Eufriesea;Eufriesea surinamensis
ERR70:146700.722637	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	13	13	12	34	9	52	87	30	5	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Chordata;Amphibia;Gymnophiona;Typhlonectidae;Typhlonectes;Typhlonectes natans
ERR109:253390.621505	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	16	0	0	1	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	27	7	0	25	4	6	2	8	46	11	5	10	0	16	0	6	0	1	0	20	1	0	2	0	8	0	5	5	0	0	7	0	0	0	0	0	0	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Ostorhinchus;Ostorhinchus compressus
