OTU	amplicon	SRR1808870	total
29620	SRR11808870:2875180.651618	1	1
29621	SRR11808870:2875190.602656	1	1
29622	SRR11808870:287520.631130	1	1
29623	SRR11808870:2875210.673816	1	1
29624	SRR11808870:2875240.638806	1	1
29625	SRR11808870:2875260.610040	1	1
29626	SRR11808870:287530.610475	1	1
29627	SRR11808870:2875310.622810	1	1
29628	SRR11808870:2875340.619936	2	2
29629	SRR11808870:2875350.678549	1	1
29630	SRR11808870:2875370.626810	1	1
29631	SRR11808870:2875490.667122	1	1
29632	SRR11808870:2875510.633510	1	1
29633	SRR11808870:2875570.608105	1	1
29634	SRR11808870:2875660.614386	1	1
29635	SRR11808870:2875670.648058	1	1
29636	SRR11808870:2875790.661138	1	1
29637	SRR11808870:2875800.604904	1	1
29638	SRR11808870:2875820.604791	1	1
29639	SRR11808870:2875830.654867	1	1
29640	SRR11808870:2875860.653011	1	1
29641	SRR11808870:2875890.650793	1	1
29642	SRR11808870:2875900.657067	1	1
29643	SRR11808870:2875950.629306	1	1
29644	SRR11808870:2875980.618919	1	1
29645	SRR11808870:2876040.609791	1	1
29646	SRR11808870:2876090.631165	1	1
29647	SRR11808870:287610.666455	2	2
29648	SRR11808870:2876110.629293	2	2
29649	SRR11808870:2876130.624382	1	1
29650	SRR11808870:2876140.635978	1	1
29651	SRR11808870:2876290.646870	2	2
29652	SRR11808870:2876340.653144	3	3
29653	SRR11808870:2876360.644141	1	1
29654	SRR11808870:2876390.631719	1	1
29655	SRR11808870:2876420.607274	1	1
29656	SRR11808870:2876450.674341	2	2
29657	SRR11808870:2876490.626615	1	1
29658	SRR11808870:2876620.609348	1	1
29659	SRR11808870:2876640.650731	1	1
29660	SRR11808870:2876710.624821	1	1
29661	SRR11808870:2876720.611130	1	1
29662	SRR11808870:2876770.635800	1	1
29663	SRR11808870:2876860.652946	1	1
29664	SRR11808870:2876870.609610	2	2
29665	SRR11808870:2876910.609129	1	1
29666	SRR11808870:2877040.619332	1	1
29667	SRR11808870:2877070.654442	1	1
29668	SRR11808870:2877080.605506	1	1
29669	SRR11808870:2877110.615799	1	1
29670	SRR11808870:2877170.628274	1	1
29671	SRR11808870:2877190.623464	1	1
29672	SRR11808870:287720.607357	1	1
29673	SRR11808870:2877230.640278	3	3
29674	SRR11808870:2877250.626710	2	2
29675	SRR11808870:2877300.603144	1	1
29676	SRR11808870:2877360.633975	1	1
29678	SRR11808870:2877540.623615	3	3
29679	SRR11808870:2877580.639103	1	1
29680	SRR11808870:2877590.641407	1	1
29681	SRR11808870:2877680.626899	1	1
29682	SRR11808870:2877900.628614	1	1
29683	SRR11808870:2877920.668690	1	1
29684	SRR11808870:2878040.616932	1	1
29685	SRR11808870:2878050.642394	1	1
29686	SRR11808870:2878130.670071	1	1
29687	SRR11808870:2878140.603189	1	1
29688	SRR11808870:2878150.636435	1	1
29689	SRR11808870:2878170.636843	1	1
29690	SRR11808870:2878190.638561	1	1
29691	SRR11808870:2878280.633154	1	1
29692	SRR11808870:2878310.678054	1	1
29694	SRR11808870:2878360.619640	1	1
29695	SRR11808870:2878390.648215	1	1
29696	SRR11808870:2878450.634724	1	1
29697	SRR11808870:2878460.618130	1	1
29698	SRR11808870:2878500.643330	2	2
29699	SRR11808870:2878560.621855	1	1
29700	SRR11808870:2878660.630948	1	1
29701	SRR11808870:2878700.644179	1	1
29702	SRR11808870:2878790.709861	1	1
29703	SRR11808870:2878890.618226	1	1
29704	SRR11808870:2878930.653957	1	1
29705	SRR11808870:2878970.628193	1	1
29706	SRR11808870:2879040.638728	1	1
29707	SRR11808870:2879110.600367	1	1
29708	SRR11808870:2879180.622292	1	1
29709	SRR11808870:2879190.602329	1	1
29710	SRR11808870:2879250.653025	1	1
29711	SRR11808870:2879260.657381	1	1
29712	SRR11808870:2879360.621053	1	1
29713	SRR11808870:2879380.642351	1	1
29714	SRR11808870:2879420.615048	1	1
29715	SRR11808870:2879470.640277	1	1
29716	SRR11808870:2879490.626763	1	1
29717	SRR11808870:2879620.620286	1	1
29718	SRR11808870:2879810.631678	1	1
29719	SRR11808870:2879880.644203	1	1
29720	SRR11808870:2879890.617027	1	1
29722	SRR11808870:2879970.634254	1	1
29723	SRR11808870:28800.662783	1	1
29724	SRR11808870:2880010.659836	1	1
29725	SRR11808870:2880120.605057	1	1
29726	SRR11808870:2880230.645843	1	1
29727	SRR11808870:2880250.623845	1	1
29728	SRR11808870:288040.631401	1	1
29729	SRR11808870:2880450.629773	2	2
29730	SRR11808870:2880520.617470	1	1
29731	SRR11808870:2880540.621409	1	1
29732	SRR11808870:2880820.625243	1	1
29733	SRR11808870:2881010.607970	1	1
29734	SRR11808870:2881270.620112	1	1
29735	SRR11808870:2881760.600970	1	1
29737	SRR11808870:2881950.629976	1	1
29738	SRR11808870:2882090.646770	1	1
29739	SRR11808870:2882100.611742	1	1
29740	SRR11808870:2882180.621862	1	1
29741	SRR11808870:2882240.692843	1	1
29742	SRR11808870:2882510.619081	1	1
29743	SRR11808870:2882730.625773	2	2
29744	SRR11808870:2882760.649909	1	1
29745	SRR11808870:2882830.638105	1	1
29746	SRR11808870:2882870.672122	1	1
29747	SRR11808870:2882950.612771	1	1
29748	SRR11808870:2882980.615415	1	1
29749	SRR11808870:2883010.622119	1	1
29750	SRR11808870:2883040.606057	1	1
29751	SRR11808870:2883100.660396	2	2
29752	SRR11808870:2883200.620882	1	1
29753	SRR11808870:2883270.640972	1	1
29754	SRR11808870:2883310.653937	1	1
29755	SRR11808870:2883360.632040	1	1
29756	SRR11808870:2883440.621913	1	1
29757	SRR11808870:2883500.613067	3	3
29758	SRR11808870:2883510.673352	1	1
29759	SRR11808870:2883580.627808	1	1
29760	SRR11808870:2883610.647268	1	1
29761	SRR11808870:2883660.675693	1	1
29762	SRR11808870:2883740.610407	1	1
29763	SRR11808870:2883770.623496	1	1
29764	SRR11808870:2883940.628623	1	1
29765	SRR11808870:2883960.638956	3	3
29766	SRR11808870:2884190.627589	1	1
29767	SRR11808870:2884200.628755	1	1
29768	SRR11808870:2884230.650137	1	1
29769	SRR11808870:2884250.645696	1	1
29770	SRR11808870:2884270.611397	1	1
29771	SRR11808870:2884290.614340	1	1
29772	SRR11808870:2884360.676618	1	1
29773	SRR11808870:2884420.662778	1	1
29774	SRR11808870:2884440.640930	1	1
29775	SRR11808870:2884560.627396	1	1
29776	SRR11808870:2884570.642153	1	1
29777	SRR11808870:2884610.619400	1	1
29778	SRR11808870:2884640.611182	1	1
29779	SRR11808870:2884820.653811	1	1
29780	SRR11808870:2884840.611728	1	1
29781	SRR11808870:2884890.618963	1	1
29782	SRR11808870:2884900.660372	1	1
29783	SRR11808870:2884910.627757	1	1
29784	SRR11808870:2884940.631786	1	1
29785	SRR11808870:2884950.627222	2	2
29786	SRR11808870:2884960.608413	1	1
29787	SRR11808870:2885050.633317	1	1
29788	SRR11808870:2885070.625551	1	1
29789	SRR11808870:2885130.652949	1	1
29790	SRR11808870:2885220.622365	1	1
29791	SRR11808870:2885240.612045	1	1
29792	SRR11808870:2885380.638079	1	1
29793	SRR11808870:2885420.605848	1	1
29794	SRR11808870:2885440.655418	1	1
29795	SRR11808870:2885450.620064	1	1
29796	SRR11808870:2885540.605326	1	1
29797	SRR11808870:2885610.669999	1	1
29798	SRR11808870:2885850.638255	1	1
29799	SRR11808870:2885950.639070	1	1
29800	SRR11808870:2885970.646686	1	1
29801	SRR11808870:2885980.618966	1	1
29802	SRR11808870:2886040.641049	1	1
29803	SRR11808870:2886070.631106	1	1
29804	SRR11808870:2886100.648902	1	1
29805	SRR11808870:2886150.621560	1	1
29806	SRR11808870:2886170.658105	1	1
29807	SRR11808870:2886300.650985	1	1
29808	SRR11808870:2886330.606401	1	1
29809	SRR11808870:2886410.639781	1	1
29810	SRR11808870:2886460.624141	2	2
29811	SRR11808870:2886550.607476	1	1
29813	SRR11808870:2886580.618801	1	1
29814	SRR11808870:2886600.626875	1	1
29815	SRR11808870:2886630.638848	2	2
29816	SRR11808870:2886690.625442	1	1
29817	SRR11808870:2886710.653708	1	1
29818	SRR11808870:2886850.626050	1	1
29819	SRR11808870:2886910.625164	1	1
29820	SRR11808870:2886950.638849	1	1
29821	SRR11808870:2886990.628545	1	1
29822	SRR11808870:2887000.654579	2	2
29823	SRR11808870:2887060.689047	1	1
29824	SRR11808870:2887070.649888	1	1
29825	SRR11808870:2887180.677483	1	1
29826	SRR11808870:2887290.692819	1	1
29827	SRR11808870:2887310.648168	1	1
29828	SRR11808870:2887480.607714	1	1
29829	SRR11808870:2887500.637652	1	1
29830	SRR11808870:2887590.616060	1	1
29831	SRR11808870:288760.642015	1	1
29832	SRR11808870:2887630.609455	1	1
29833	SRR11808870:2887670.624227	1	1
29834	SRR11808870:2887720.629847	1	1
29835	SRR11808870:2887750.642733	1	1
29836	SRR11808870:2888080.607995	1	1
29837	SRR11808870:2888110.637356	1	1
29838	SRR11808870:2888160.619683	1	1
29839	SRR11808870:2888220.604491	1	1
29840	SRR11808870:2888320.622686	1	1
29841	SRR11808870:2888340.636743	1	1
29842	SRR11808870:2888440.639282	1	1
29843	SRR11808870:2888470.657249	1	1
29844	SRR11808870:2888580.705436	1	1
29845	SRR11808870:2888620.620544	1	1
29846	SRR11808870:2888690.630676	1	1
29847	SRR11808870:2888790.628031	1	1
29848	SRR11808870:2888810.623239	1	1
29850	SRR11808870:2889020.610771	1	1
29851	SRR11808870:2889070.609554	1	1
29852	SRR11808870:2889120.620442	1	1
29853	SRR11808870:2889310.629654	1	1
29854	SRR11808870:2889370.649796	1	1
29855	SRR11808870:2889420.628933	2	2
29856	SRR11808870:2889480.644911	3	3
29857	SRR11808870:2889530.639689	1	1
29858	SRR11808870:2889540.631246	1	1
29859	SRR11808870:2889590.616955	1	1
29860	SRR11808870:2889600.647356	1	1
29861	SRR11808870:2889660.618453	1	1
29862	SRR11808870:2889680.704824	1	1
29863	SRR11808870:2889710.627941	1	1
29864	SRR11808870:2889750.657919	1	1
29865	SRR11808870:2889770.642393	1	1
29866	SRR11808870:2889800.637994	1	1
29867	SRR11808870:2889850.635872	1	1
29868	SRR11808870:2890010.616541	1	1
29869	SRR11808870:2890020.635915	1	1
29870	SRR11808870:2890050.649141	1	1
29871	SRR11808870:2890110.620212	1	1
29872	SRR11808870:2890180.642865	1	1
29873	SRR11808870:2890190.618710	1	1
29874	SRR11808870:2890250.605695	2	2
29875	SRR11808870:2890310.647740	1	1
29876	SRR11808870:2890330.624905	1	1
29877	SRR11808870:2890360.624486	1	1
29878	SRR11808870:2890380.662232	1	1
29880	SRR11808870:2890560.624999	3	3
29881	SRR11808870:2890600.615958	1	1
29882	SRR11808870:2890610.623886	1	1
29883	SRR11808870:2890680.639015	1	1
29884	SRR11808870:2890690.635435	2	2
29885	SRR11808870:2890700.646846	2	2
29886	SRR11808870:2890740.631265	1	1
29887	SRR11808870:2890750.663118	1	1
29888	SRR11808870:2890760.621783	1	1
29889	SRR11808870:2890770.605380	1	1
29890	SRR11808870:2890840.612609	2	2
29891	SRR11808870:2890850.615390	1	1
29892	SRR11808870:2890860.653296	1	1
29893	SRR11808870:2890880.603418	1	1
29894	SRR11808870:2890910.607676	1	1
29895	SRR11808870:2890950.604778	1	1
29896	SRR11808870:2890970.621281	1	1
29897	SRR11808870:2890980.656502	1	1
29898	SRR11808870:2891030.668708	1	1
29899	SRR11808870:2891220.610773	1	1
29900	SRR11808870:2891450.633645	1	1
29901	SRR11808870:2891500.650905	1	1
29902	SRR11808870:2891510.627450	1	1
29903	SRR11808870:2891530.606147	1	1
29904	SRR11808870:2891550.612539	3	3
29905	SRR11808870:2891560.608063	1	1
29906	SRR11808870:2891610.636234	1	1
29907	SRR11808870:2891700.641627	1	1
29908	SRR11808870:2891800.667528	1	1
29909	SRR11808870:2891850.625268	1	1
29910	SRR11808870:2891860.654770	1	1
29911	SRR11808870:2891930.623115	1	1
29912	SRR11808870:2891950.616616	1	1
29913	SRR11808870:2891970.671911	1	1
29914	SRR11808870:2891980.627186	1	1
29915	SRR11808870:2892190.600956	1	1
29916	SRR11808870:2892250.637812	1	1
29917	SRR11808870:2892260.663420	1	1
29918	SRR11808870:2892300.630389	1	1
29919	SRR11808870:2892330.620955	1	1
29920	SRR11808870:2892340.616684	1	1
29921	SRR11808870:2892450.615760	1	1
29922	SRR11808870:2892480.601265	1	1
29923	SRR11808870:2892530.603329	1	1
29924	SRR11808870:2892570.610123	1	1
29925	SRR11808870:2892710.603732	1	1
29926	SRR11808870:2892750.612147	1	1
29927	SRR11808870:2892780.601160	1	1
29928	SRR11808870:2892890.612855	1	1
29929	SRR11808870:2892970.652123	2	2
29930	SRR11808870:2892980.607182	1	1
29931	SRR11808870:2893040.606431	1	1
29932	SRR11808870:2893060.626129	1	1
29933	SRR11808870:2893230.642700	1	1
29934	SRR11808870:2893250.609162	1	1
29935	SRR11808870:2893330.641414	1	1
29936	SRR11808870:2893340.636398	1	1
29937	SRR11808870:2893350.633748	1	1
29938	SRR11808870:2893410.648006	2	2
29939	SRR11808870:2893420.603898	2	2
29940	SRR11808870:2893440.637040	1	1
29941	SRR11808870:2893520.636665	1	1
29942	SRR11808870:2893720.653648	1	1
29943	SRR11808870:2893810.660060	1	1
29944	SRR11808870:2893830.618436	1	1
29945	SRR11808870:2893840.629098	1	1
29946	SRR11808870:2893950.603845	1	1
29947	SRR11808870:2893980.620417	1	1
29948	SRR11808870:2894030.605748	1	1
29949	SRR11808870:2894080.600520	1	1
29950	SRR11808870:2894200.646709	1	1
29951	SRR11808870:2894210.670146	1	1
29952	SRR11808870:2894230.646706	1	1
29953	SRR11808870:2894240.643480	1	1
29954	SRR11808870:2894270.626859	1	1
29955	SRR11808870:2894310.630347	1	1
29956	SRR11808870:2894320.604885	1	1
29957	SRR11808870:2894380.616362	1	1
29958	SRR11808870:2894500.608782	1	1
29959	SRR11808870:2894570.615679	1	1
29960	SRR11808870:2894800.604153	1	1
29961	SRR11808870:2894810.614395	2	2
29962	SRR11808870:2895040.610483	1	1
29963	SRR11808870:2895090.663067	1	1
29964	SRR11808870:2895130.653859	1	1
29965	SRR11808870:2895290.633809	1	1
29966	SRR11808870:2895360.616019	1	1
29967	SRR11808870:2895370.611731	1	1
29968	SRR11808870:2895390.630256	1	1
29969	SRR11808870:2895460.604799	1	1
29970	SRR11808870:2895570.652950	1	1
29971	SRR11808870:2895630.601668	1	1
29972	SRR11808870:2895640.602803	1	1
29973	SRR11808870:2895700.652009	1	1
29974	SRR11808870:2895740.637228	1	1
29975	SRR11808870:2895840.644212	1	1
29976	SRR11808870:2895870.644004	1	1
29977	SRR11808870:2895890.603919	1	1
29978	SRR11808870:2895900.614542	1	1
29979	SRR11808870:2895930.639822	1	1
29980	SRR11808870:2895970.647207	1	1
29981	SRR11808870:289600.609038	1	1
29982	SRR11808870:2896070.647782	1	1
29983	SRR11808870:2896090.648880	1	1
29984	SRR11808870:2896140.651373	1	1
29985	SRR11808870:2896220.621249	1	1
29986	SRR11808870:2896300.610110	1	1
29987	SRR11808870:2896320.637051	1	1
29988	SRR11808870:2896330.621499	1	1
29989	SRR11808870:2896350.611764	1	1
29990	SRR11808870:2896410.664766	1	1
29991	SRR11808870:2896450.620454	1	1
29992	SRR11808870:2896490.635480	3	3
29993	SRR11808870:2896500.631234	1	1
29994	SRR11808870:2896530.625159	1	1
29995	SRR11808870:2896570.625649	1	1
29996	SRR11808870:2896580.633613	1	1
29997	SRR11808870:2896590.611495	1	1
29998	SRR11808870:2896650.667046	1	1
29999	SRR11808870:2896670.624805	1	1
30000	SRR11808870:2896680.687099	1	1
30001	SRR11808870:2896830.661384	1	1
30002	SRR11808870:2896860.649208	1	1
30003	SRR11808870:2896890.632544	1	1
30004	SRR11808870:2896900.634747	1	1
30005	SRR11808870:2896930.625718	1	1
30006	SRR11808870:2896960.616413	3	3
30007	SRR11808870:2897040.628894	1	1
30008	SRR11808870:2897080.633965	1	1
30009	SRR11808870:2897100.628701	1	1
30010	SRR11808870:2897130.637625	1	1
30011	SRR11808870:2897170.641140	1	1
30012	SRR11808870:2897220.616240	1	1
30013	SRR11808870:2897290.729576	1	1
30014	SRR11808870:2897320.640702	1	1
30015	SRR11808870:2897380.667314	1	1
30016	SRR11808870:2897390.675784	1	1
30017	SRR11808870:2897400.624657	1	1
30018	SRR11808870:2897420.673263	1	1
30019	SRR11808870:2897430.623971	1	1
30020	SRR11808870:2897460.647401	1	1
30021	SRR11808870:2897500.616414	1	1
30022	SRR11808870:2897510.611701	1	1
30023	SRR11808870:2897620.613742	1	1
30024	SRR11808870:2897730.623249	1	1
30025	SRR11808870:2897740.614593	1	1
30026	SRR11808870:2897760.612735	1	1
30027	SRR11808870:2897790.633804	1	1
30028	SRR11808870:2897860.637635	1	1
30029	SRR11808870:2897900.716075	1	1
30030	SRR11808870:2897990.646067	1	1
30031	SRR11808870:2898020.734679	2	2
30032	SRR11808870:2898030.603361	1	1
30033	SRR11808870:2898050.642495	1	1
30034	SRR11808870:2898060.650212	1	1
30035	SRR11808870:2898100.621106	2	2
30037	SRR11808870:289820.625364	1	1
30038	SRR11808870:2898240.606378	1	1
30039	SRR11808870:2898330.622724	1	1
30040	SRR11808870:2898460.677560	1	1
30041	SRR11808870:2898480.600719	1	1
30042	SRR11808870:2898500.606291	1	1
30043	SRR11808870:2898580.609169	1	1
30044	SRR11808870:2898590.631202	1	1
30045	SRR11808870:2898620.614441	1	1
30046	SRR11808870:2898660.628999	1	1
30047	SRR11808870:2898680.654424	1	1
30048	SRR11808870:2898700.628648	1	1
30049	SRR11808870:2898710.689065	1	1
30050	SRR11808870:2898730.624155	1	1
30051	SRR11808870:2898740.617747	1	1
30052	SRR11808870:2898790.682848	1	1
30053	SRR11808870:2898810.617280	1	1
30054	SRR11808870:2898930.614669	1	1
30055	SRR11808870:2898940.642563	1	1
30056	SRR11808870:2898970.635954	1	1
30057	SRR11808870:2899100.612661	1	1
30058	SRR11808870:2899110.605285	1	1
30059	SRR11808870:2899180.626644	1	1
30060	SRR11808870:2899210.601186	1	1
30061	SRR11808870:289930.645990	1	1
30062	SRR11808870:2899590.608990	1	1
30063	SRR11808870:2899610.624062	1	1
30064	SRR11808870:2899620.701537	1	1
30065	SRR11808870:2899760.667386	1	1
30066	SRR11808870:2899870.652822	1	1
30067	SRR11808870:2899980.633595	1	1
30068	SRR11808870:2900090.651570	1	1
30069	SRR11808870:2900190.634091	1	1
30070	SRR11808870:290020.600755	1	1
30071	SRR11808870:2900260.653401	1	1
30072	SRR11808870:2900300.656858	1	1
30073	SRR11808870:2900320.671976	1	1
30074	SRR11808870:2900370.634853	1	1
30075	SRR11808870:2900390.627023	2	2
30076	SRR11808870:2900540.706391	1	1
30077	SRR11808870:2900570.672795	1	1
30078	SRR11808870:2900620.635896	1	1
30079	SRR11808870:2900690.667074	1	1
30080	SRR11808870:290070.629646	1	1
30081	SRR11808870:2900720.602292	1	1
30082	SRR11808870:2900770.629583	1	1
30083	SRR11808870:2900780.628252	1	1
30084	SRR11808870:2900820.640067	1	1
30085	SRR11808870:2900830.601684	1	1
30086	SRR11808870:2900880.630764	2	2
30087	SRR11808870:2900910.630441	2	2
30088	SRR11808870:2900930.613750	1	1
30089	SRR11808870:2901020.673353	1	1
30090	SRR11808870:2901050.607978	1	1
30091	SRR11808870:2901140.634478	1	1
30092	SRR11808870:2901200.617711	2	2
30093	SRR11808870:2901210.600835	1	1
30094	SRR11808870:2901260.625643	3	3
30095	SRR11808870:2901300.638106	1	1
30096	SRR11808870:2901350.669763	1	1
30097	SRR11808870:2901470.652841	1	1
30098	SRR11808870:2901560.654901	1	1
30099	SRR11808870:2901600.643355	1	1
30100	SRR11808870:2901650.677208	1	1
30101	SRR11808870:2901670.670869	1	1
30102	SRR11808870:2901700.627557	1	1
30103	SRR11808870:2901790.618486	1	1
30104	SRR11808870:2901830.620736	1	1
30105	SRR11808870:2901900.645599	3	3
30106	SRR11808870:2901920.628782	1	1
30107	SRR11808870:2902020.631459	1	1
30108	SRR11808870:2902030.642155	1	1
30109	SRR11808870:2902040.642962	1	1
30110	SRR11808870:2902080.606993	1	1
30111	SRR11808870:2902130.640561	1	1
30112	SRR11808870:2902150.637509	1	1
30113	SRR11808870:2902190.617946	1	1
30114	SRR11808870:2902200.640641	1	1
30116	SRR11808870:2902550.635148	1	1
30117	SRR11808870:2902580.626441	1	1
30118	SRR11808870:2902600.625510	1	1
30119	SRR11808870:2902730.626777	2	2
30120	SRR11808870:2902860.635211	1	1
30121	SRR11808870:2902950.609974	1	1
30122	SRR11808870:2902960.641399	1	1
30123	SRR11808870:2903010.653891	1	1
30124	SRR11808870:2903030.613992	2	2
30125	SRR11808870:2903050.624049	1	1
30126	SRR11808870:2903350.634248	1	1
30127	SRR11808870:2903360.656336	1	1
30128	SRR11808870:2903410.609333	1	1
30129	SRR11808870:2903490.601233	1	1
30130	SRR11808870:2903540.629223	1	1
30131	SRR11808870:2903550.629614	1	1
30132	SRR11808870:2903560.647415	1	1
30133	SRR11808870:2903730.614386	1	1
30134	SRR11808870:2903930.624556	1	1
30135	SRR11808870:2903980.638665	1	1
30136	SRR11808870:2904090.600091	1	1
30137	SRR11808870:290420.625090	1	1
30138	SRR11808870:2904340.616569	1	1
30139	SRR11808870:2904360.652673	1	1
30140	SRR11808870:2904380.607996	1	1
30141	SRR11808870:2904820.605124	1	1
30142	SRR11808870:2905150.637463	2	2
30143	SRR11808870:2905320.616798	1	1
30144	SRR11808870:2905540.613466	1	1
30145	SRR11808870:2905700.636680	1	1
30146	SRR11808870:2905830.670713	1	1
30147	SRR11808870:2905850.615339	1	1
30148	SRR11808870:2905880.637999	1	1
30149	SRR11808870:2905930.625883	1	1
30150	SRR11808870:2906150.634168	1	1
30151	SRR11808870:2906200.609617	1	1
30152	SRR11808870:2906230.637985	2	2
30153	SRR11808870:2906350.603420	3	3
30154	SRR11808870:2906440.621804	1	1
30155	SRR11808870:2906450.644483	1	1
30156	SRR11808870:2906570.628843	1	1
30157	SRR11808870:2906810.631981	2	2
30158	SRR11808870:2906820.641185	1	1
30159	SRR11808870:2906920.697136	2	2
30160	SRR11808870:290700.621978	1	1
30161	SRR11808870:2907050.638134	1	1
30162	SRR11808870:2907120.643374	1	1
30163	SRR11808870:2907200.658393	1	1
30164	SRR11808870:2907230.659696	1	1
30165	SRR11808870:2907270.609978	1	1
30166	SRR11808870:2907280.640012	1	1
30167	SRR11808870:2907290.634572	1	1
30168	SRR11808870:2907320.637401	1	1
30169	SRR11808870:2907370.611116	3	3
30170	SRR11808870:290740.646296	1	1
30171	SRR11808870:2907540.600330	1	1
30172	SRR11808870:2907670.614517	1	1
30173	SRR11808870:2907700.607110	1	1
30174	SRR11808870:2907850.646218	1	1
30175	SRR11808870:2907890.624743	1	1
30176	SRR11808870:2908130.601828	1	1
30177	SRR11808870:2908170.606190	1	1
30178	SRR11808870:2908300.666826	1	1
30179	SRR11808870:2908310.661190	3	3
30180	SRR11808870:2908520.602193	1	1
30181	SRR11808870:2908610.669345	1	1
30182	SRR11808870:2908660.621005	1	1
30183	SRR11808870:2908700.629280	1	1
30185	SRR11808870:2908830.622196	1	1
30186	SRR11808870:2908840.669692	1	1
30187	SRR11808870:2908850.622539	1	1
30188	SRR11808870:2908940.621064	1	1
30189	SRR11808870:2908950.628794	1	1
30190	SRR11808870:2908990.603505	1	1
30191	SRR11808870:2909130.631070	2	2
30192	SRR11808870:2909180.629171	1	1
30193	SRR11808870:2909220.631683	1	1
30194	SRR11808870:2909330.612008	1	1
30195	SRR11808870:2909470.646281	1	1
30196	SRR11808870:2909530.600030	1	1
30197	SRR11808870:2909570.636306	1	1
30198	SRR11808870:2909720.618040	1	1
30199	SRR11808870:2909730.642261	1	1
30200	SRR11808870:2909830.630553	1	1
30201	SRR11808870:2909870.603810	1	1
30202	SRR11808870:290990.720414	1	1
30203	SRR11808870:2909900.623062	1	1
30204	SRR11808870:2909960.639519	1	1
30205	SRR11808870:2910050.633699	1	1
30206	SRR11808870:2910200.659400	1	1
30207	SRR11808870:2910270.640504	1	1
30208	SRR11808870:2910300.643500	1	1
30209	SRR11808870:2910310.674204	1	1
30210	SRR11808870:2910440.613917	1	1
30211	SRR11808870:2910480.650049	1	1
30212	SRR11808870:2910490.616600	1	1
30213	SRR11808870:2910570.623120	1	1
30214	SRR11808870:2910580.642820	1	1
30215	SRR11808870:2910590.612999	2	2
30216	SRR11808870:291060.616352	1	1
30217	SRR11808870:2910610.644443	1	1
30218	SRR11808870:2910630.668876	1	1
30219	SRR11808870:2910750.668879	1	1
30220	SRR11808870:2910790.651519	1	1
30221	SRR11808870:2910980.650601	1	1
30222	SRR11808870:2911020.622153	1	1
30223	SRR11808870:2911070.603236	1	1
30224	SRR11808870:2911100.607579	1	1
30225	SRR11808870:2911110.639551	1	1
30226	SRR11808870:2911130.618019	1	1
30227	SRR11808870:2911190.604717	1	1
30228	SRR11808870:2911240.654112	1	1
30229	SRR11808870:2911320.631606	1	1
30230	SRR11808870:2911350.646524	1	1
30231	SRR11808870:2911390.650144	1	1
30232	SRR11808870:291140.626296	1	1
30233	SRR11808870:2911400.654616	1	1
30234	SRR11808870:2911610.602055	1	1
30235	SRR11808870:2911670.604017	1	1
30236	SRR11808870:2911680.623211	1	1
30237	SRR11808870:2911700.660797	1	1
30238	SRR11808870:2911720.696847	1	1
30239	SRR11808870:2911760.636995	1	1
30240	SRR11808870:2911840.637952	1	1
30241	SRR11808870:2911850.629028	3	3
30242	SRR11808870:2911870.615839	1	1
30243	SRR11808870:2911880.610768	1	1
30244	SRR11808870:2911930.705527	1	1
30245	SRR11808870:2911980.639019	1	1
30246	SRR11808870:291200.645325	1	1
30247	SRR11808870:2912010.692497	1	1
30248	SRR11808870:2912070.605324	1	1
30249	SRR11808870:2912080.607714	1	1
30250	SRR11808870:2912310.672073	1	1
30251	SRR11808870:2912340.627566	1	1
30252	SRR11808870:2912350.656080	2	2
30253	SRR11808870:2912460.720514	1	1
30254	SRR11808870:2912700.620011	1	1
30255	SRR11808870:291280.630123	1	1
30256	SRR11808870:2912840.642405	1	1
30257	SRR11808870:291300.658370	1	1
30258	SRR11808870:2913000.605620	1	1
30259	SRR11808870:2913100.600407	1	1
30260	SRR11808870:2913210.607736	1	1
30261	SRR11808870:2913220.627787	3	3
30262	SRR11808870:2913310.602743	1	1
30263	SRR11808870:2913320.601644	1	1
30264	SRR11808870:2913350.643952	1	1
30265	SRR11808870:2913390.611933	2	2
30266	SRR11808870:2913410.607715	1	1
30267	SRR11808870:2913580.632706	3	3
30268	SRR11808870:2913630.649643	1	1
30269	SRR11808870:2913660.648211	2	2
30270	SRR11808870:2913680.624695	1	1
30271	SRR11808870:2913690.625480	2	2
30272	SRR11808870:291370.639269	1	1
30273	SRR11808870:2913710.607911	1	1
30274	SRR11808870:2913750.662401	1	1
30275	SRR11808870:2913790.620881	1	1
30276	SRR11808870:2913900.636353	1	1
30277	SRR11808870:2913980.616702	3	3
30278	SRR11808870:29140.617337	1	1
30279	SRR11808870:2914000.645686	1	1
30280	SRR11808870:2914010.616273	2	2
30281	SRR11808870:2914040.619155	1	1
30282	SRR11808870:2914070.619870	1	1
30283	SRR11808870:2914150.634653	1	1
30284	SRR11808870:2914160.646592	2	2
30285	SRR11808870:2914200.625042	1	1
30286	SRR11808870:2914330.603495	1	1
30287	SRR11808870:2914620.600996	1	1
30288	SRR11808870:2914680.608257	1	1
30289	SRR11808870:2914990.634169	1	1
30290	SRR11808870:2915100.636404	1	1
30291	SRR11808870:291520.600821	1	1
30292	SRR11808870:2915350.620941	1	1
30293	SRR11808870:2915400.619844	1	1
30294	SRR11808870:2915800.611872	1	1
30295	SRR11808870:2915820.657006	1	1
