amplicon	linearized.dereplicate_ERR3460466.merged.fastq	total
ERR3460466:::34954:0:0:0:0.604732	2	2
ERR3460466:::3506:0:0:0:0.616075	2	2
ERR3460466:::35162:0:0:0:0.662688	2	2
ERR3460466:::3554:0:0:0:0.619359	2	2
ERR3460466:::35641:0:0:0:0.629270	2	2
ERR3460466:::36010:0:0:0:0.645440	2	2
ERR3460466:::36274:0:0:0:0.642867	2	2
ERR3460466:::36309:0:0:0:0.604274	2	2
ERR3460466:::36646:0:0:0:0.602314	2	2
ERR3460466:::36714:0:0:0:0.613208	2	2
ERR3460466:::37056:0:0:0:0.614785	2	2
ERR3460466:::3735:0:0:0:0.619886	2	2
ERR3460466:::3760:0:0:0:0.676516	2	2
ERR3460466:::37941:0:0:0:0.644648	2	2
ERR3460466:::37950:0:0:0:0.616731	2	2
ERR3460466:::37967:0:0:0:0.618391	2	2
ERR3460466:::38170:0:0:0:0.601070	2	2
ERR3460466:::38179:0:0:0:0.628957	2	2
ERR3460466:::38278:0:0:0:0.603203	2	2
ERR3460466:::38692:0:0:0:0.619833	2	2
ERR3460466:::38727:0:0:0:0.604124	2	2
ERR3460466:::38746:0:0:0:0.640358	2	2
ERR3460466:::38859:0:0:0:0.618222	2	2
ERR3460466:::3896:0:0:0:0.629940	2	2
ERR3460466:::38968:0:0:0:0.627314	2	2
ERR3460466:::39531:0:0:0:0.644029	2	2
ERR3460466:::3977:0:0:0:0.623848	2	2
ERR3460466:::39817:0:0:0:0.638335	2	2
ERR3460466:::40066:0:0:0:0.602644	2	2
ERR3460466:::4013:0:0:0:0.616714	2	2
ERR3460466:::40354:0:0:0:0.630147	2	2
ERR3460466:::405:0:0:0:0.607715	2	2
ERR3460466:::4155:0:0:0:0.639527	2	2
ERR3460466:::41568:0:0:0:0.631942	2	2
ERR3460466:::4162:0:0:0:0.613160	2	2
ERR3460466:::41641:0:0:0:0.620068	2	2
ERR3460466:::42158:0:0:0:0.608421	2	2
ERR3460466:::42342:0:0:0:0.606558	2	2
ERR3460466:::4259:0:0:0:0.601030	2	2
ERR3460466:::42664:0:0:0:0.625735	2	2
ERR3460466:::42939:0:0:0:0.625493	2	2
ERR3460466:::42979:0:0:0:0.638916	2	2
ERR3460466:::43277:0:0:0:0.615382	2	2
ERR3460466:::43402:0:0:0:0.617099	2	2
ERR3460466:::43443:0:0:0:0.624174	2	2
ERR3460466:::4351:0:0:0:0.608228	2	2
ERR3460466:::43682:0:0:0:0.626849	2	2
ERR3460466:::43764:0:0:0:0.600703	2	2
ERR3460466:::43833:0:0:0:0.615212	2	2
ERR3460466:::44280:0:0:0:0.644259	2	2
ERR3460466:::44667:0:0:0:0.607591	2	2
ERR3460466:::44681:0:0:0:0.615329	2	2
ERR3460466:::45598:0:0:0:0.610671	2	2
ERR3460466:::45881:0:0:0:0.613375	2	2
ERR3460466:::46112:0:0:0:0.623652	2	2
ERR3460466:::46181:0:0:0:0.630698	2	2
ERR3460466:::46323:0:0:0:0.602107	2	2
ERR3460466:::46412:0:0:0:0.614739	2	2
ERR3460466:::46506:0:0:0:0.607950	2	2
ERR3460466:::47275:0:0:0:0.615367	2	2
ERR3460466:::4760:0:0:0:0.633669	2	2
ERR3460466:::4782:0:0:0:0.628793	2	2
ERR3460466:::48593:0:0:0:0.608879	2	2
ERR3460466:::48942:0:0:0:0.618024	2	2
ERR3460466:::48964:0:0:0:0.638817	2	2
ERR3460466:::49222:0:0:0:0.627355	2	2
ERR3460466:::4923:0:0:0:0.610064	2	2
ERR3460466:::49349:0:0:0:0.643223	2	2
ERR3460466:::49691:0:0:0:0.620793	2	2
ERR3460466:::4978:0:0:0:0.618030	2	2
ERR3460466:::49953:0:0:0:0.620414	2	2
ERR3460466:::50009:0:0:0:0.615764	2	2
ERR3460466:::50109:0:0:0:0.613144	2	2
ERR3460466:::50241:0:0:0:0.617955	2	2
ERR3460466:::50291:0:0:0:0.601885	2	2
ERR3460466:::50501:0:0:0:0.619375	2	2
ERR3460466:::5051:0:0:0:0.621474	2	2
