OTU	ERR0000003	classification
ERR3:401310.624168	13	Eukaryota;Chordata;Actinopteri;Anguilliformes;Anguillidae;Anguilla;Anguilla interioris
ERR3:1005440.616888	12	Eukaryota;Cnidaria;Hydrozoa;Limnomedusae;Olindiasidae;Cubaia;Cubaia aphrodite
ERR3:1008960.701564	12	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Dicrotendipes;Dicrotendipes lucifer
ERR3:1012350.646518	12	Eukaryota;Platyhelminthes;Cestoda;Diphyllidea;Echinobothriidae;Echinobothrium;Echinobothrium harfordi
ERR3:1017530.644833	12	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Microdon;Microdon analis
ERR3:1033280.623541	12	Eukaryota;Arthropoda;Insecta;Coleoptera;Dytiscidae;Uvarus;Uvarus baoulicus
ERR3:103810.667856	12	Eukaryota;Arthropoda;Insecta;Lepidoptera;Pyralidae;Lista;Lista haraldusalis
ERR3:1056740.621162	12	Eukaryota;Echinodermata;Ophiuroidea;Euryalida;Euryalidae;Sthenocephalus;Sthenocephalus anopla
ERR3:1082570.652046	12	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Merulinidae;Platygyra;Platygyra carnosus
ERR3:1098670.718704	12	Eukaryota;Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta;Atheta kenyamontis
ERR3:1148120.626386	12	Eukaryota;Arthropoda;Insecta;Diptera;Sciomyzidae;Anticheta;Anticheta analis
ERR3:1151050.688086	12	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Metopomyza;Metopomyza flavonotata
ERR3:117040.674908	12	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Ablabesmyia;Ablabesmyia aspera
ERR3:11770.698923	12	Eukaryota;Chordata;Actinopteri;Aulopiformes;Synodontidae;Saurida;Saurida umeyoshii
ERR3:1181850.662649	12	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Apogonichthyoides;Apogonichthyoides umbratilis
ERR3:1219520.694323	12	Eukaryota;Arthropoda;Insecta;Diptera;Ptychopteridae;Bittacomorphella;Bittacomorphella fenderiana
ERR3:122100.642856	12	Eukaryota;Chordata;Mammalia;Insectivora;Talpidae;Galemys;Galemys pyrenaicus
ERR3:1361820.622812	12	Eukaryota;Chordata;Amphibia;Caudata;Plethodontidae;Batrachoseps;Batrachoseps wrighti
ERR3:1023160.669772	11	Eukaryota;Arthropoda;Branchiopoda;Diplostraca;Chydoridae;Pseudochydorus;Pseudochydorus globosus
ERR3:1028730.654220	11	Eukaryota;Arthropoda;Insecta;Orthoptera;Tettigoniidae;Eupholidoptera;Eupholidoptera uvarovi
ERR3:1030710.741421	11	Eukaryota;Chordata;Squamata;Dipsadidae;Hypsiglena;Hypsiglena jani
ERR3:1057520.705435	11	Eukaryota;Echinodermata;Ophiuroidea;Euryalida;Euryalidae;Asteromorpha;Asteromorpha capensis
ERR3:1061260.706101	11	Eukaryota;Arthropoda;Insecta;Diptera;Micropezidae;Grallipeza;Grallipeza vicina
ERR3:1086630.634511	11	Eukaryota;Chordata;Actinopteri;Aulopiformes;Aulopidae;Hime;Hime japonica
ERR3:1102070.608157	11	Eukaryota;Echinodermata;Ophiuroidea;Euryalida;Gorgonocephalidae;Gorgonocephalus;Gorgonocephalus tuberosus
ERR3:1134510.708217	11	Eukaryota;Arthropoda;Insecta;Neuroptera;Myrmeleontidae;Baliga;Baliga eurysticta
ERR3:1143370.617647	11	Eukaryota;Chordata;Squamata;Gekkonidae;Lepidodactylus;Lepidodactylus lugubris
ERR3:1150390.630765	11	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Percichthyidae;Percilia;Percilia irwini
ERR3:1251900.694293	11	Eukaryota;Chordata;Amphibia;Anura;Hyperoliidae;Hyperolius;Hyperolius ocellatus
ERR3:1267640.714202	11	Eukaryota;Echinodermata;Ophiuroidea;Euryalida;Gorgonocephalidae;Astrocladus;Astrocladus exiguus
ERR3:1007530.679461	10	Eukaryota;Arthropoda;Insecta;Coleoptera;Cantharidae;Malthodes;Malthodes mysticus
ERR3:1028370.664048	10	Eukaryota;Echinodermata;Ophiuroidea;Euryalida;Asteroschematidae;Asteroschema;Asteroschema edmondsoni
ERR3:1033640.701894	10	Eukaryota;Arthropoda;Insecta;Coleoptera;Staphylinidae;Derops;Derops uenoi
ERR3:1050970.675957	10	Eukaryota;Arthropoda;Arachnida;Ixodida;Ixodidae;Ixodes;Ixodes monospinosus
ERR3:1059980.690677	10	Eukaryota;Arthropoda;Arachnida;Scorpiones;Buthidae;Centruroides;Centruroides thorellii
ERR3:1087770.717946	10	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila hamifera
ERR3:1093340.685593	10	Eukaryota;Arthropoda;Insecta;Coleoptera;Buprestidae;Thrincopyge;Thrincopyge ambiens
ERR3:1103100.605674	10	Eukaryota;Chordata;Mammalia;Dasyuromorphia;Dasyuridae;Dasykaluta;Dasykaluta rosamondae
ERR3:1143970.628813	10	Eukaryota;Chordata;Squamata;Dipsadidae;Imantodes;Imantodes cenchoa
ERR3:1164730.612580	10	Eukaryota;Arthropoda;Insecta;Diptera;Hybotidae;Platypalpus;Platypalpus vegetus
ERR3:1272950.642561	10	Eukaryota;Chordata;Amphibia;Caudata;Plethodontidae;Stereochilus;Stereochilus marginatus
ERR3:1328840.622322	10	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Chlorophanus;Chlorophanus sibiricus
ERR3:1334770.711049	10	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Stempellinella;Stempellinella tamaseptima
ERR3:367760.631643	10	Eukaryota;Arthropoda;Malacostraca;Amphipoda;Pontogeneiidae;Gondogeneia;Gondogeneia antarctica
ERR3:75720.734745	10	Eukaryota;Chordata;Actinopteri;Atheriniformes;Isonidae;Iso;Iso hawaiiensis
ERR3:1006150.663844	9	Eukaryota;Mollusca;Bivalvia;Lucinoida;Lucinidae;Lucinella;Lucinella divaricata
ERR3:1009490.713018	9	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Zaprionus;Zaprionus davidi
ERR3:1016380.725953	9	Eukaryota;Arthropoda;Insecta;Diptera;Culicidae;Anopheles;Anopheles letifer
ERR3:1027350.665759	9	Eukaryota;Chordata;Mammalia;Carnivora;Procyonidae;Bassariscus;Bassariscus astutus
ERR3:1057830.705866	9	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Ablabesmyia;Ablabesmyia monilis
ERR3:1061440.727386	9	Eukaryota;Arthropoda;Insecta;Hymenoptera;Halictidae;Ruizantheda;Ruizantheda proxima
ERR3:1083800.656231	9	Eukaryota;Nematoda;Chromadorea;Rhigonematida;Rhigonematidae;Rhigonema;Rhigonema thysanophora
ERR3:1104650.602681	9	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Pauropsalta;Pauropsalta herveyensis (nomen nudum)
ERR3:1125180.696225	9	Eukaryota;Arthropoda;Maxillopoda;Cyclopoida;Cyclopidae;Diacyclops;Diacyclops belgicus
ERR3:1201540.717497	9	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Cricotopus;Cricotopus patens
ERR3:1220810.709315	9	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR3:1300550.645535	9	Eukaryota;Arthropoda;Insecta;Coleoptera;Cantharidae;Malthodes;Malthodes mysticus
ERR3:168710.629666	9	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR3:17300.653377	9	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Hypoplectrus;Hypoplectrus gemma
ERR3:845340.680597	9	Eukaryota;Arthropoda;Insecta;Coleoptera;Carabidae;Bembidion;Bembidion semistriatum
ERR3:1021870.677993	8	Eukaryota;Chordata;Aves;Falconiformes;Accipitridae;Nisaetus;Nisaetus alboniger
ERR3:1025230.666909	8	Eukaryota;Arthropoda;Arachnida;Scorpiones;Buthidae;Centruroides;Centruroides nigrimanus
ERR3:102670.623182	8	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Zapogon;Zapogon evermanni
ERR3:1027500.688924	8	Eukaryota;Porifera;Demospongiae;Astrophorida;Geodiidae;Caminus;Caminus vulcani
ERR3:103680.673568	8	Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Amobia;Amobia erythrura
ERR3:1044250.614148	8	Eukaryota;Chordata;Amphibia;Anura;Hyperoliidae;Hyperolius;Hyperolius ocellatus
ERR3:1058910.724884	8	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Stegana;Stegana singularis
ERR3:1061300.708850	8	Eukaryota;Arthropoda;Insecta;Diptera;Stratiomyidae;Beris;Beris fuscipes
ERR3:1062400.634136	8	Eukaryota;Mollusca;Gastropoda;Onchidiidae;Onchidella;Onchidella celtica
ERR3:1070460.694724	8	Eukaryota;Arthropoda;Insecta;Diptera;Bombyliidae;Bombylius;Bombylius major
ERR3:1080820.659513	8	Eukaryota;Hemichordata;Pterobranchia;Rhabdopleurida;Rhabdopleuridae;Rhabdopleura;Rhabdopleura compacta
ERR3:1082500.678455	8	Eukaryota;Annelida;Polychaeta;Eunicida;Eunicidae;Marphysa;Marphysa angeli
ERR3:1094040.636050	8	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR3:1103400.685203	8	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Napomyza;Napomyza montanoides
ERR3:1125710.696167	8	Eukaryota;Mollusca;Gastropoda;Diplommatinidae;Diplommatina;Diplommatina prava
ERR3:1134210.688587	8	Eukaryota;Echinodermata;Ophiuroidea;Euryalida;Gorgonocephalidae;Astrophyton;Astrophyton muricatum
ERR3:1147420.617126	8	Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Cephalotes;Cephalotes biguttatus
ERR3:1151960.634015	8	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Metriocnemus;Metriocnemus beringiensis
ERR3:1172600.607666	8	Eukaryota;Cnidaria;Anthozoa;Antipatharia;Antipathidae;Stichopathes;Stichopathes lutkeni
ERR3:1186580.669156	8	Eukaryota;Arthropoda;Insecta;Mantodea;Mantidae;Gimantis;Gimantis assamica
ERR3:1197160.727097	8	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Cricotopus;Cricotopus patens
ERR3:1206050.725208	8	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Ablabesmyia;Ablabesmyia aspera
ERR3:1219040.691510	8	Eukaryota;Chordata;Actinopteri;Gonorynchiformes;Gonorynchidae;Gonorynchus;Gonorynchus abbreviatus
ERR3:1234920.647953	8	Eukaryota;Arthropoda;Insecta;Diptera;Culicidae;Culex;Culex serratimarge
ERR3:1238250.675614	8	Eukaryota;Arthropoda;Malacostraca;Decapoda;Alpheidae;Alpheus;Alpheus japonicus
ERR3:1283910.666421	8	Eukaryota;Arthropoda;Insecta;Lepidoptera;Tortricidae;Aphelia;Aphelia unitana
ERR3:136960.692332	8	Eukaryota;Chordata;Squamata;Sphaerodactylidae;Teratoscincus;Teratoscincus scincus
ERR3:2000.607653	8	Eukaryota;Annelida;Polychaeta;Orbiniidae;Orbinia;Orbinia latreillii
ERR3:254290.665299	8	Eukaryota;Chordata;Actinopteri;Gadiformes;Bregmacerotidae;Bregmaceros;Bregmaceros nectabanus
ERR3:1001730.679846	7	Eukaryota;Echinodermata;Ophiuroidea;Euryalida;Asteroschematidae;Squamophis;Squamophis amamiensis
ERR3:100700.689353	7	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus maddeni
ERR3:1008980.724476	7	Eukaryota;Chordata;Squamata;Leptotyphlopidae;Rena;Rena humilis
ERR3:1020100.612690	7	Eukaryota;Arthropoda;Branchiopoda;Diplostraca;Chydoridae;Pseudochydorus;Pseudochydorus globosus
ERR3:1025580.656262	7	Eukaryota;Platyhelminthes;Trematoda;Echinostomida;Notocotylidae;Ogmocotyle;Ogmocotyle sikae
ERR3:1025810.633867	7	Eukaryota;Mollusca;Gastropoda;Onchidiidae;Onchidella;Onchidella celtica
ERR3:1027450.689132	7	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Ischionoplus;Ischionoplus niveoguttatus
ERR3:1031360.700971	7	Eukaryota;Arthropoda;Insecta;Isoptera;Termitidae;Procubitermes;Procubitermes arboricola
ERR3:1032280.614851	7	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Trissopelopia;Trissopelopia longimana
ERR3:103400.722454	7	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Ablabesmyia;Ablabesmyia aspera
ERR3:1040040.707527	7	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR3:1043780.666771	7	Eukaryota;Platyhelminthes;Cestoda;Nippotaeniidea;Nippotaeniidae;Nippotaenia;Nippotaenia chaenogobii
ERR3:105010.708156	7	Eukaryota;Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Heterarthrus;Heterarthrus aceris
ERR3:1052260.706442	7	Eukaryota;Chordata;Mammalia;Diprotodontia;Phalangeridae;Spilocuscus;Spilocuscus maculatus
ERR3:1057300.614411	7	Eukaryota;Platyhelminthes;Trematoda;Strigeidida;Schistosomatidae;Austrobilharzia;Austrobilharzia terrigalensis
ERR3:1080000.679229	7	Eukaryota;Arthropoda;Insecta;Coleoptera;Staphylinidae;Ischnopoderona;Ischnopoderona gracilicornis
ERR3:1080050.601187	7	Eukaryota;Arthropoda;Insecta;Mantodea;Amorphoscelidae;Cliomantis;Cliomantis obscura
ERR3:1090760.732566	7	Eukaryota;Arthropoda;Insecta;Phthiraptera;Philopteridae;Bothriometopus;Bothriometopus macrocnemis
ERR3:1096580.700928	7	Eukaryota;Arthropoda;Insecta;Hemiptera;Lygaeidae;Caenocoris;Caenocoris nerii
ERR3:1113870.690300	7	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Acraea;Acraea pharsalus
ERR3:1115530.661829	7	Eukaryota;Chordata;Squamata;Agamidae;Hydrosaurus;Hydrosaurus amboinensis
ERR3:1115710.644392	7	Eukaryota;Chordata;Squamata;Iguanidae;Iguana;Iguana iguana
ERR3:1132450.700660	7	Eukaryota;Mollusca;Bivalvia;Ostreoida;Ostreidae;Ostrea;Ostrea lurida
ERR3:1149380.684214	7	Eukaryota;Chordata;Mammalia;Insectivora;Soricidae;Crocidura;Crocidura mindorus
ERR3:1153120.625205	7	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Halocynthia;Halocynthia spinosa
ERR3:1153310.680270	7	Eukaryota;Arthropoda;Insecta;Orthoptera;Acrididae;Pacris;Pacris xizangensis
ERR3:1168490.657867	7	Eukaryota;Platyhelminthes;Cestoda;Diphyllobothriidea;Diphyllobothriidae;Spirometra;Spirometra decipiens
ERR3:1168690.603865	7	Eukaryota;Chordata;Aves;Galliformes;Numididae;Acryllium;Acryllium vulturinum
ERR3:1181390.625473	7	Eukaryota;Platyhelminthes;Monogenea;Gyrodactylidae;Gyrodactylus;Gyrodactylus pomeraniae x Gyrodactylus lavareti
ERR3:1207970.645562	7	Eukaryota;Chordata;Mammalia;Diprotodontia;Pseudocheiridae;Pseudochirulus;Pseudochirulus canescens
ERR3:1208440.664435	7	Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Plakina;Plakina crypta
ERR3:1212830.710996	7	Eukaryota;Arthropoda;Branchiopoda;Diplostraca;Eurycercidae;Eurycercus;Eurycercus lamellatus
ERR3:122170.716465	7	Eukaryota;Arthropoda;Insecta;Diptera;Simuliidae;Simulium;Simulium tahanense
ERR3:1242810.635160	7	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Gudanga;Gudanga pterolongata
ERR3:1316090.711339	7	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Stempellinella;Stempellinella tamaseptima
ERR3:134350.692944	7	Eukaryota;Echinodermata;Ophiuroidea;Euryalida;Gorgonocephalidae;Astrophyton;Astrophyton muricatum
ERR3:153570.727756	7	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Corynoneura;Corynoneura carriana
ERR3:166300.652950	7	Eukaryota;Porifera;Demospongiae;Haplosclerida;Lubomirskiidae;Rezinkovia;Rezinkovia echinata
ERR3:339740.745815	7	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Dolichoris;Dolichoris subtrinervianae
ERR3:491400.710096	7	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Pauropsalta;Pauropsalta herveyensis (nomen nudum)
ERR3:1000870.630640	6	Eukaryota;Chordata;Mammalia;Carnivora;Mustelidae;Mustela;Mustela nigripes
ERR3:1005200.655721	6	Eukaryota;Arthropoda;Insecta;Mantodea;Amorphoscelidae;Cliomantis;Cliomantis obscura
ERR3:1006360.696387	6	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Dendrophylliidae;Dendrophyllia;Dendrophyllia cribrosa
ERR3:1007390.688508	6	Eukaryota;Chordata;Squamata;Dipsadidae;Hypsiglena;Hypsiglena torquata
ERR3:101310.700761	6	Eukaryota;Arthropoda;Insecta;Diptera;Simuliidae;Simulium;Simulium anatinum
ERR3:1020220.716267	6	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Ablabesmyia;Ablabesmyia monilis
ERR3:1023430.632749	6	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Polypedilum;Polypedilum quadriguttatum
ERR3:1028990.658927	6	Eukaryota;Chordata;Aves;Passeriformes;Fringillidae;Melamprosops;Melamprosops phaeosoma
ERR3:1038320.688164	6	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Ischionoplus;Ischionoplus niveoguttatus
ERR3:1043270.667235	6	Eukaryota;Arthropoda;Malacostraca;Decapoda;Cambaridae;Orconectes;Orconectes punctimanus
ERR3:1045030.638334	6	Eukaryota;Arthropoda;Maxillopoda;Arguloida;Argulidae;Argulus;Argulus americanus
ERR3:1061380.645910	6	Eukaryota;Arthropoda;Insecta;Coleoptera;Buprestidae;Thrincopyge;Thrincopyge ambiens
ERR3:1075920.631620	6	Eukaryota;Chordata;Squamata;Leptotyphlopidae;Rena;Rena humilis
ERR3:1077690.615808	6	Eukaryota;Arthropoda;Insecta;Diptera;Micropezidae;Hemichaeta;Hemichaeta scutellata
ERR3:1086110.717235	6	Eukaryota;Arthropoda;Insecta;Psocoptera;Mesopsocidae;Mesopsocus;Mesopsocus unipunctatus
ERR3:1086930.669783	6	Eukaryota;Chordata;Squamata;Dipsadidae;Imantodes;Imantodes cenchoa
ERR3:1088850.632078	6	Eukaryota;Chordata;Actinopteri;Alepocephaliformes;Leptochilichthyidae;Leptochilichthys;Leptochilichthys agassizii
ERR3:1090920.666886	6	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR3:110030.661229	6	Eukaryota;Arthropoda;Insecta;Coleoptera;Cantharidae;Malthodes;Malthodes mysticus
ERR3:1108600.608269	6	Eukaryota;Arthropoda;Insecta;Trichoptera;Hydropsychidae;Hydropsyche;Hydropsyche yenisar
ERR3:1114250.662213	6	Eukaryota;Arthropoda;Insecta;Coleoptera;Buprestidae;Evides;Evides gambiensis
ERR3:1114700.703472	6	Eukaryota;Mollusca;Gastropoda;Lymnaeidae;Galba;Galba pervia
ERR3:1122100.706096	6	Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Plakina;Plakina monolopha
ERR3:1125140.750146	6	Eukaryota;Arthropoda;Insecta;Diptera;Hybotidae;Platypalpus;Platypalpus vegetus
ERR3:1125940.713395	6	Eukaryota;Chordata;Testudines;Chelidae;Phrynops;Phrynops hilarii
ERR3:1126000.711092	6	Eukaryota;Chordata;Squamata;Colubridae;Lycodon;Lycodon semicarinatus
ERR3:1129230.651016	6	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Blastophaga;Blastophaga intermedia
ERR3:1134400.679317	6	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Dendrophylliidae;Dendrophyllia;Dendrophyllia cribrosa
ERR3:1141520.688049	6	Eukaryota;Arthropoda;Malacostraca;Decapoda;Mictyridae;Mictyris;Mictyris longicarpus
ERR3:1143810.724272	6	Eukaryota;Arthropoda;Insecta;Coleoptera;Nitidulidae;Nitidula;Nitidula flavomaculata
ERR3:1155020.635252	6	Eukaryota;Chordata;Chondrichthyes;Pristiformes/Rhiniformes group;Rhinobatidae;Rhinobatos;Rhinobatos glaucostigma
ERR3:1158370.646277	6	Eukaryota;Arthropoda;Insecta;Mantodea;Mantidae;Ligaria;Ligaria brevicollis
ERR3:1162110.602977	6	Eukaryota;Chordata;Mammalia;Insectivora;Soricidae;Crocidura;Crocidura mindorus
ERR3:1166150.660163	6	Eukaryota;Arthropoda;Insecta;Orthoptera;Acrididae;Ceracris;Ceracris versicolor
ERR3:1176610.699437	6	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Barbus;Barbus trimaculatus
ERR3:118920.676207	6	Eukaryota;Arthropoda;Insecta;Lepidoptera;Prodoxidae;Lampronia;Lampronia rubiella
ERR3:1203940.712703	6	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR3:1238130.671933	6	Eukaryota;Mollusca;Gastropoda;Hydrobiidae;Pyrgulopsis;Pyrgulopsis crystalis
ERR3:1256030.711976	6	Eukaryota;Nematoda;Chromadorea;Tylenchida;Pratylenchidae;Radopholus;Radopholus similis
ERR3:128380.649782	6	Eukaryota;Chordata;Mammalia;Rodentia;Geomyidae;Cratogeomys;Cratogeomys fumosus
ERR3:1286420.682653	6	Eukaryota;Chordata;Aves;Piciformes;Picidae;Campethera;Campethera cailliautii
ERR3:1325550.659726	6	Eukaryota;Arthropoda;Insecta;Orthoptera;Acrididae;Chorthippus;Chorthippus chinensis
ERR3:1355400.699473	6	Eukaryota;Rotifera;Monogononta;Ploima;Lecanidae;Lecane;Lecane elsa
ERR3:165500.611661	6	Eukaryota;Arthropoda;Malacostraca;Mysida;Mysidae;Neomysis;Neomysis japonica
ERR3:180780.635542	6	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR3:20690.680769	6	Eukaryota;Arthropoda;Insecta;Diptera;Clusiidae;Apiochaeta;Apiochaeta chiloensis
ERR3:209960.652227	6	Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Sarcophaga;Sarcophaga pumila
ERR3:245290.664072	6	Eukaryota;Chordata;Squamata;Dipsadidae;Hypsiglena;Hypsiglena slevini
ERR3:264490.647882	6	Eukaryota;Arthropoda;Maxillopoda;Porocephalida;Armilliferidae;Armillifer;Armillifer armillatus
ERR3:26550.629528	6	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Blastophaga;Blastophaga intermedia
ERR3:592270.605561	6	Eukaryota;Arthropoda;Arachnida;Ixodida;Ixodidae;Haemaphysalis;Haemaphysalis hystricis
ERR3:729880.672676	6	Eukaryota;Arthropoda;Insecta;Diptera;Mycetophilidae;Sciophila;Sciophila pseudoflexuosa
ERR3:1005040.679089	5	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Tanytarsus;Tanytarsus telmaticus
ERR3:1009350.672161	5	Eukaryota;Cnidaria;Anthozoa;Pennatulacea;Renillidae;Renilla;Renilla muelleri
ERR3:1013390.697874	5	Eukaryota;Arthropoda;Insecta;Mecoptera;Panorpidae;Sinopanorpa;Sinopanorpa digitiformis
ERR3:1019240.634823	5	Eukaryota;Arthropoda;Insecta;Mantodea;Mantidae;Danuria;Danuria thunbergi
ERR3:1025080.729048	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Cleridae;Opilo;Opilo whitei
ERR3:1031870.722010	5	Eukaryota;Arthropoda;Insecta;Isoptera;Termitidae;Postsubulitermes;Postsubulitermes parviconstrictus
ERR3:1048220.601195	5	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Pauropsalta;Pauropsalta borealis
ERR3:1048990.693456	5	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Pseudolaubuca;Pseudolaubuca sinensis
ERR3:1049760.713146	5	Eukaryota;Chordata;Actinopteri;Anguilliformes;Anguillidae;Anguilla;Anguilla celebesensis
ERR3:1056370.682043	5	Eukaryota;Arthropoda;Diplopoda;Spirobolida;Spirobolidae;Narceus;Narceus annularus
ERR3:1058780.610289	5	Eukaryota;Nematoda;Chromadorea;Rhabditida;Panagrolaimidae;Panagrellus;Panagrellus redivivus
ERR3:1060950.650440	5	Eukaryota;Arthropoda;Insecta;Diptera;Anthomyiidae;Fucellia;Fucellia tergina
ERR3:1068810.645196	5	Eukaryota;Arthropoda;Insecta;Isoptera;Termitidae;Leptomyxotermes;Leptomyxotermes doriae
ERR3:1073600.719240	5	Eukaryota;Arthropoda;Insecta;Orthoptera;Tetrigidae;Alulatettix;Alulatettix yunnanensis
ERR3:1076270.609351	5	Eukaryota;Arthropoda;Insecta;Trichoptera;Hydropsychidae;Hydropsyche;Hydropsyche yenisar
ERR3:1077280.643745	5	Eukaryota;Platyhelminthes;Cestoda;Tetrabothriidea;Tetrabothriidae;Tetrabothrius;Tetrabothrius erostris
ERR3:1078200.700213	5	Eukaryota;Arthropoda;Insecta;Diptera;Bombyliidae;Bombylius;Bombylius major
ERR3:1082130.738954	5	Eukaryota;Chordata;Mammalia;Carnivora;Mustelidae;Mustela;Mustela nigripes
ERR3:1084180.705773	5	Eukaryota;Arthropoda;Insecta;Diptera;Clusiidae;Clusiodes;Clusiodes verticalis
ERR3:1087080.700920	5	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila mediosignata
ERR3:1093430.700021	5	Eukaryota;Chordata;Amphibia;Caudata;Hynobiidae;Hynobius;Hynobius nigrescens
ERR3:1093780.619163	5	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Metopomyza;Metopomyza flavonotata
ERR3:1103640.704497	5	Eukaryota;Arthropoda;Insecta;Diptera;Hybotidae;Platypalpus;Platypalpus luteus
ERR3:1114870.674145	5	Eukaryota;Nematoda;Chromadorea;Rhabditida;Metastrongylidae;Metastrongylus;Metastrongylus salmi
ERR3:1117770.602406	5	Eukaryota;Nematoda;Chromadorea;Rhabditida;Filaroididae;Parafilaroides;Parafilaroides normani
ERR3:112730.651772	5	Eukaryota;Arthropoda;Insecta;Plecoptera;Perlidae;Acroneuria;Acroneuria hainana
ERR3:1134600.710435	5	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus fusciceps
ERR3:1136890.689567	5	Eukaryota;Chordata;Squamata;Dipsadidae;Hypsiglena;Hypsiglena torquata
ERR3:1158450.729200	5	Eukaryota;Platyhelminthes;Cestoda;Haplobothriidea;Haplobothriidae;Haplobothrium;Haplobothrium globuliforme
ERR3:1160660.717363	5	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Parazacco;Parazacco spilurus
ERR3:1164350.639450	5	Eukaryota;Arthropoda;Insecta;Hemiptera;Aleyrodidae;Aleurodicus;Aleurodicus dugesii
ERR3:1165900.709144	5	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Corynoneura;Corynoneura scutellata
ERR3:1171490.604260	5	Eukaryota;Chordata;Amphibia;Caudata;Salamandridae;Echinotriton;Echinotriton chinhaiensis
ERR3:1172580.742894	5	Eukaryota;Chordata;Amphibia;Anura;Bufonidae;Bufo;Bufo tibetanus
