amplicon	linearized.dereplicate_ERR3460470.merged.fastq	total
ERR3460470:::7555:0:0:0:0.600272	5	5
ERR3460470:::764:0:0:0:0.630799	5	5
ERR3460470:::77534:0:0:0:0.628914	5	5
ERR3460470:::77810:0:0:0:0.691963	5	5
ERR3460470:::80845:0:0:0:0.606377	5	5
ERR3460470:::84250:0:0:0:0.605087	5	5
ERR3460470:::8555:0:0:0:0.609351	5	5
ERR3460470:::9113:0:0:0:0.610918	5	5
ERR3460470:::92081:0:0:0:0.633048	5	5
ERR3460470:::9629:0:0:0:0.644159	5	5
ERR3460470:::964:0:0:0:0.616626	5	5
ERR3460470:::9684:0:0:0:0.625360	5	5
ERR3460470:::9822:0:0:0:0.611177	5	5
ERR3460470:::9842:0:0:0:0.623168	5	5
ERR3460470:::9967:0:0:0:0.609608	5	5
ERR3460470:::100226:0:0:0:0.620292	4	4
ERR3460470:::10028:0:0:0:0.627380	4	4
ERR3460470:::10051:0:0:0:0.634677	4	4
ERR3460470:::101250:0:0:0:0.601986	4	4
ERR3460470:::10191:0:0:0:0.647597	4	4
ERR3460470:::10252:0:0:0:0.630474	4	4
ERR3460470:::10355:0:0:0:0.634066	4	4
ERR3460470:::10496:0:0:0:0.628205	4	4
ERR3460470:::10720:0:0:0:0.631568	4	4
ERR3460470:::10872:0:0:0:0.618394	4	4
ERR3460470:::11040:0:0:0:0.610827	4	4
ERR3460470:::1104:0:0:0:0.647099	4	4
ERR3460470:::1131:0:0:0:0.677091	4	4
ERR3460470:::11494:0:0:0:0.600380	4	4
ERR3460470:::11552:0:0:0:0.615940	4	4
ERR3460470:::118274:0:0:0:0.614043	4	4
ERR3460470:::11966:0:0:0:0.623974	4	4
ERR3460470:::12189:0:0:0:0.655106	4	4
ERR3460470:::12519:0:0:0:0.603756	4	4
ERR3460470:::12574:0:0:0:0.648313	4	4
ERR3460470:::12680:0:0:0:0.632264	4	4
ERR3460470:::12749:0:0:0:0.649843	4	4
ERR3460470:::12838:0:0:0:0.647204	4	4
ERR3460470:::12848:0:0:0:0.631338	4	4
ERR3460470:::12893:0:0:0:0.626759	4	4
ERR3460470:::12968:0:0:0:0.612601	4	4
ERR3460470:::13008:0:0:0:0.632499	4	4
ERR3460470:::13777:0:0:0:0.602945	4	4
ERR3460470:::13810:0:0:0:0.646441	4	4
ERR3460470:::14131:0:0:0:0.624643	4	4
ERR3460470:::14215:0:0:0:0.656139	4	4
ERR3460470:::14271:0:0:0:0.608476	4	4
ERR3460470:::14411:0:0:0:0.637732	4	4
