amplicon	linearized.dereplicate_SRR1808872.merged.fastq	total
SRR11808872:::7065:0:0:0:0.607379	1	1
SRR11808872:::70652:0:0:0:0.616614	1	1
SRR11808872:::70657:0:0:0:0.620420	1	1
SRR11808872:::70660:0:0:0:0.625685	1	1
SRR11808872:::70664:0:0:0:0.619597	1	1
SRR11808872:::70666:0:0:0:0.635350	1	1
SRR11808872:::7068:0:0:0:0.600937	1	1
SRR11808872:::70688:0:0:0:0.630121	1	1
SRR11808872:::70704:0:0:0:0.619461	1	1
SRR11808872:::70709:0:0:0:0.600930	1	1
SRR11808872:::70711:0:0:0:0.615637	1	1
SRR11808872:::70718:0:0:0:0.627539	1	1
SRR11808872:::70732:0:0:0:0.601211	1	1
SRR11808872:::70737:0:0:0:0.632349	1	1
SRR11808872:::7074:0:0:0:0.640240	1	1
SRR11808872:::70751:0:0:0:0.625273	1	1
SRR11808872:::70772:0:0:0:0.614377	1	1
SRR11808872:::70786:0:0:0:0.651094	1	1
SRR11808872:::7079:0:0:0:0.618067	1	1
SRR11808872:::7080:0:0:0:0.629018	1	1
SRR11808872:::70815:0:0:0:0.626764	1	1
SRR11808872:::7082:0:0:0:0.618691	1	1
SRR11808872:::70833:0:0:0:0.620442	1	1
SRR11808872:::70838:0:0:0:0.641079	1	1
SRR11808872:::70877:0:0:0:0.606086	1	1
SRR11808872:::7088:0:0:0:0.606214	1	1
SRR11808872:::7090:0:0:0:0.601446	1	1
SRR11808872:::70903:0:0:0:0.600564	1	1
SRR11808872:::70924:0:0:0:0.618132	1	1
SRR11808872:::70936:0:0:0:0.620198	1	1
SRR11808872:::70937:0:0:0:0.611108	1	1
SRR11808872:::70941:0:0:0:0.608595	1	1
SRR11808872:::70967:0:0:0:0.616971	1	1
SRR11808872:::70969:0:0:0:0.610947	1	1
SRR11808872:::7097:0:0:0:0.611494	1	1
SRR11808872:::70979:0:0:0:0.600741	1	1
SRR11808872:::70982:0:0:0:0.645859	1	1
SRR11808872:::70983:0:0:0:0.630835	1	1
SRR11808872:::70999:0:0:0:0.625584	1	1
SRR11808872:::710:0:0:0:0.614944	1	1
SRR11808872:::7102:0:0:0:0.646384	1	1
SRR11808872:::71022:0:0:0:0.613831	1	1
SRR11808872:::71034:0:0:0:0.608295	1	1
SRR11808872:::71038:0:0:0:0.618470	1	1
SRR11808872:::71052:0:0:0:0.607910	1	1
SRR11808872:::71063:0:0:0:0.624847	1	1
SRR11808872:::71073:0:0:0:0.603244	1	1
SRR11808872:::71076:0:0:0:0.638623	1	1
SRR11808872:::71088:0:0:0:0.617615	1	1
SRR11808872:::711:0:0:0:0.625690	1	1
SRR11808872:::7111:0:0:0:0.608403	1	1
SRR11808872:::7113:0:0:0:0.606338	1	1
SRR11808872:::71149:0:0:0:0.607984	1	1
SRR11808872:::71155:0:0:0:0.619886	1	1
SRR11808872:::71161:0:0:0:0.635242	1	1
SRR11808872:::71168:0:0:0:0.627176	1	1
SRR11808872:::71169:0:0:0:0.651539	1	1
SRR11808872:::71171:0:0:0:0.610135	1	1
SRR11808872:::71174:0:0:0:0.630736	1	1
SRR11808872:::71188:0:0:0:0.607965	1	1
SRR11808872:::71198:0:0:0:0.622108	1	1
SRR11808872:::71209:0:0:0:0.611301	1	1
SRR11808872:::71223:0:0:0:0.614303	1	1
SRR11808872:::71235:0:0:0:0.611466	1	1
SRR11808872:::71246:0:0:0:0.610582	1	1
SRR11808872:::71248:0:0:0:0.615730	1	1
SRR11808872:::7127:0:0:0:0.612675	1	1
SRR11808872:::713:0:0:0:0.603797	1	1
SRR11808872:::71307:0:0:0:0.602467	1	1
SRR11808872:::71314:0:0:0:0.612008	1	1
SRR11808872:::7132:0:0:0:0.605035	1	1
SRR11808872:::71347:0:0:0:0.605202	1	1
SRR11808872:::71349:0:0:0:0.636218	1	1
SRR11808872:::7149:0:0:0:0.622497	1	1
SRR11808872:::7154:0:0:0:0.617937	1	1
SRR11808872:::71542:0:0:0:0.608225	1	1
SRR11808872:::7155:0:0:0:0.617332	1	1
SRR11808872:::71595:0:0:0:0.676543	1	1
SRR11808872:::71628:0:0:0:0.625872	1	1
SRR11808872:::7165:0:0:0:0.636067	1	1
SRR11808872:::71655:0:0:0:0.623043	1	1
SRR11808872:::71694:0:0:0:0.628992	1	1
SRR11808872:::71727:0:0:0:0.626661	1	1
SRR11808872:::7173:0:0:0:0.610136	1	1
SRR11808872:::71763:0:0:0:0.610815	1	1
SRR11808872:::71769:0:0:0:0.623967	1	1
SRR11808872:::71774:0:0:0:0.638946	1	1
SRR11808872:::71811:0:0:0:0.624009	1	1
SRR11808872:::71812:0:0:0:0.611401	1	1
SRR11808872:::71832:0:0:0:0.614006	1	1
SRR11808872:::71843:0:0:0:0.615251	1	1
SRR11808872:::71865:0:0:0:0.601934	1	1
SRR11808872:::71866:0:0:0:0.606531	1	1
SRR11808872:::7188:0:0:0:0.625361	1	1
SRR11808872:::71882:0:0:0:0.608852	1	1
SRR11808872:::7195:0:0:0:0.622416	1	1
SRR11808872:::7196:0:0:0:0.620789	1	1
SRR11808872:::71973:0:0:0:0.615570	1	1
SRR11808872:::7198:0:0:0:0.636675	1	1
SRR11808872:::7202:0:0:0:0.624950	1	1
SRR11808872:::72027:0:0:0:0.601089	1	1
SRR11808872:::72045:0:0:0:0.614796	1	1
SRR11808872:::72050:0:0:0:0.601645	1	1
SRR11808872:::7206:0:0:0:0.616569	1	1
SRR11808872:::72080:0:0:0:0.614949	1	1
SRR11808872:::72082:0:0:0:0.620472	1	1
SRR11808872:::72090:0:0:0:0.605605	1	1
SRR11808872:::72126:0:0:0:0.613821	1	1
SRR11808872:::72134:0:0:0:0.632032	1	1
SRR11808872:::72147:0:0:0:0.621290	1	1
SRR11808872:::7215:0:0:0:0.601159	1	1
SRR11808872:::72167:0:0:0:0.611021	1	1
SRR11808872:::72183:0:0:0:0.613397	1	1
SRR11808872:::72186:0:0:0:0.604415	1	1
SRR11808872:::72189:0:0:0:0.631536	1	1
SRR11808872:::72191:0:0:0:0.639407	1	1
SRR11808872:::72199:0:0:0:0.631975	1	1
SRR11808872:::72200:0:0:0:0.625867	1	1
SRR11808872:::72205:0:0:0:0.607085	1	1
SRR11808872:::72215:0:0:0:0.601646	1	1
SRR11808872:::72220:0:0:0:0.607687	1	1
SRR11808872:::72223:0:0:0:0.618126	1	1
SRR11808872:::72227:0:0:0:0.637586	1	1
SRR11808872:::72260:0:0:0:0.637863	1	1
SRR11808872:::72284:0:0:0:0.638639	1	1
SRR11808872:::72293:0:0:0:0.626173	1	1
SRR11808872:::72295:0:0:0:0.608130	1	1
SRR11808872:::72301:0:0:0:0.628180	1	1
SRR11808872:::72316:0:0:0:0.608501	1	1
SRR11808872:::72322:0:0:0:0.639821	1	1
SRR11808872:::72329:0:0:0:0.603754	1	1
SRR11808872:::72338:0:0:0:0.607898	1	1
SRR11808872:::72348:0:0:0:0.621421	1	1
SRR11808872:::72355:0:0:0:0.612910	1	1
SRR11808872:::72360:0:0:0:0.658595	1	1
SRR11808872:::72362:0:0:0:0.624611	1	1
SRR11808872:::7237:0:0:0:0.618604	1	1
SRR11808872:::72375:0:0:0:0.648252	1	1
SRR11808872:::72378:0:0:0:0.611795	1	1
SRR11808872:::72385:0:0:0:0.605243	1	1
SRR11808872:::72391:0:0:0:0.606538	1	1
SRR11808872:::72398:0:0:0:0.641527	1	1
SRR11808872:::72406:0:0:0:0.600007	1	1
SRR11808872:::7243:0:0:0:0.613957	1	1
SRR11808872:::72432:0:0:0:0.640344	1	1
SRR11808872:::72438:0:0:0:0.634680	1	1
SRR11808872:::7244:0:0:0:0.628868	1	1
SRR11808872:::72458:0:0:0:0.617816	1	1
SRR11808872:::72459:0:0:0:0.609114	1	1
SRR11808872:::72466:0:0:0:0.614138	1	1
SRR11808872:::7248:0:0:0:0.616348	1	1
SRR11808872:::725:0:0:0:0.624376	1	1
SRR11808872:::72504:0:0:0:0.619847	1	1
SRR11808872:::72505:0:0:0:0.607732	1	1
SRR11808872:::7251:0:0:0:0.614163	1	1
SRR11808872:::72513:0:0:0:0.611508	1	1
SRR11808872:::72526:0:0:0:0.634835	1	1
SRR11808872:::72538:0:0:0:0.612104	1	1
SRR11808872:::72541:0:0:0:0.628109	1	1
SRR11808872:::72546:0:0:0:0.606573	1	1
SRR11808872:::72553:0:0:0:0.623505	1	1
SRR11808872:::72563:0:0:0:0.606621	1	1
SRR11808872:::72566:0:0:0:0.614306	1	1
SRR11808872:::7261:0:0:0:0.625225	1	1
SRR11808872:::72634:0:0:0:0.641333	1	1
SRR11808872:::72640:0:0:0:0.604218	1	1
SRR11808872:::7265:0:0:0:0.627015	1	1
SRR11808872:::72654:0:0:0:0.618175	1	1
SRR11808872:::72664:0:0:0:0.619570	1	1
SRR11808872:::7267:0:0:0:0.614675	1	1
SRR11808872:::72672:0:0:0:0.601284	1	1
SRR11808872:::72676:0:0:0:0.610906	1	1
SRR11808872:::7272:0:0:0:0.603886	1	1
SRR11808872:::72722:0:0:0:0.612375	1	1
SRR11808872:::7273:0:0:0:0.649022	1	1
SRR11808872:::7276:0:0:0:0.609723	1	1
SRR11808872:::72771:0:0:0:0.647371	1	1
SRR11808872:::72772:0:0:0:0.627573	1	1
SRR11808872:::72784:0:0:0:0.606012	1	1
SRR11808872:::72793:0:0:0:0.655958	1	1
SRR11808872:::72795:0:0:0:0.604207	1	1
SRR11808872:::72796:0:0:0:0.614974	1	1
SRR11808872:::72797:0:0:0:0.602003	1	1
SRR11808872:::72812:0:0:0:0.614786	1	1
SRR11808872:::72819:0:0:0:0.610606	1	1
SRR11808872:::7283:0:0:0:0.609877	1	1
SRR11808872:::72835:0:0:0:0.610073	1	1
SRR11808872:::7284:0:0:0:0.628029	1	1
SRR11808872:::72850:0:0:0:0.607245	1	1
SRR11808872:::7285:0:0:0:0.631278	1	1
SRR11808872:::72854:0:0:0:0.602850	1	1
SRR11808872:::72857:0:0:0:0.605532	1	1
SRR11808872:::72869:0:0:0:0.628466	1	1
SRR11808872:::72882:0:0:0:0.629229	1	1
SRR11808872:::72884:0:0:0:0.635539	1	1
SRR11808872:::7290:0:0:0:0.623944	1	1
SRR11808872:::72902:0:0:0:0.609359	1	1
SRR11808872:::72908:0:0:0:0.608785	1	1
SRR11808872:::72914:0:0:0:0.641180	1	1
SRR11808872:::72922:0:0:0:0.603028	1	1
SRR11808872:::72930:0:0:0:0.630925	1	1
SRR11808872:::72954:0:0:0:0.634797	1	1
SRR11808872:::7297:0:0:0:0.623525	1	1
SRR11808872:::72982:0:0:0:0.640100	1	1
SRR11808872:::7302:0:0:0:0.602066	1	1
SRR11808872:::73061:0:0:0:0.635404	1	1
SRR11808872:::73063:0:0:0:0.624104	1	1
SRR11808872:::73091:0:0:0:0.607014	1	1
SRR11808872:::7311:0:0:0:0.639455	1	1
SRR11808872:::73115:0:0:0:0.600289	1	1
SRR11808872:::7313:0:0:0:0.626324	1	1
SRR11808872:::73192:0:0:0:0.611664	1	1
SRR11808872:::7327:0:0:0:0.609550	1	1
SRR11808872:::7328:0:0:0:0.632529	1	1
SRR11808872:::7331:0:0:0:0.607530	1	1
SRR11808872:::7350:0:0:0:0.604933	1	1
SRR11808872:::7351:0:0:0:0.602043	1	1
SRR11808872:::73531:0:0:0:0.625749	1	1
SRR11808872:::73557:0:0:0:0.611184	1	1
SRR11808872:::73602:0:0:0:0.618271	1	1
SRR11808872:::7362:0:0:0:0.606309	1	1
SRR11808872:::7363:0:0:0:0.630657	1	1
SRR11808872:::73643:0:0:0:0.620592	1	1
SRR11808872:::73659:0:0:0:0.614937	1	1
SRR11808872:::7366:0:0:0:0.621037	1	1
SRR11808872:::73702:0:0:0:0.678477	1	1
SRR11808872:::73718:0:0:0:0.623319	1	1
SRR11808872:::7372:0:0:0:0.642339	1	1
SRR11808872:::73721:0:0:0:0.620986	1	1
SRR11808872:::73722:0:0:0:0.621087	1	1
SRR11808872:::73786:0:0:0:0.639931	1	1
SRR11808872:::73789:0:0:0:0.612448	1	1
SRR11808872:::73795:0:0:0:0.610315	1	1
SRR11808872:::7380:0:0:0:0.613885	1	1
SRR11808872:::73803:0:0:0:0.618699	1	1
SRR11808872:::73837:0:0:0:0.623949	1	1
SRR11808872:::73851:0:0:0:0.600500	1	1
SRR11808872:::7388:0:0:0:0.643824	1	1
SRR11808872:::73897:0:0:0:0.648347	1	1
SRR11808872:::73918:0:0:0:0.604841	1	1
SRR11808872:::73932:0:0:0:0.634447	1	1
SRR11808872:::73935:0:0:0:0.628979	1	1
SRR11808872:::7394:0:0:0:0.654310	1	1
SRR11808872:::73957:0:0:0:0.638688	1	1
SRR11808872:::73976:0:0:0:0.607152	1	1
SRR11808872:::73977:0:0:0:0.622098	1	1
SRR11808872:::73978:0:0:0:0.623216	1	1
SRR11808872:::73985:0:0:0:0.610803	1	1
SRR11808872:::73986:0:0:0:0.616444	1	1
SRR11808872:::7399:0:0:0:0.604535	1	1
SRR11808872:::73993:0:0:0:0.603842	1	1
SRR11808872:::740:0:0:0:0.612410	1	1
SRR11808872:::74008:0:0:0:0.628838	1	1
SRR11808872:::74020:0:0:0:0.600887	1	1
SRR11808872:::74040:0:0:0:0.631639	1	1
SRR11808872:::74044:0:0:0:0.619621	1	1
SRR11808872:::74047:0:0:0:0.600662	1	1
SRR11808872:::74054:0:0:0:0.604198	1	1
SRR11808872:::74060:0:0:0:0.636119	1	1
SRR11808872:::7406:0:0:0:0.620927	1	1
SRR11808872:::74061:0:0:0:0.644248	1	1
SRR11808872:::74086:0:0:0:0.601214	1	1
SRR11808872:::74096:0:0:0:0.624490	1	1
SRR11808872:::74097:0:0:0:0.622378	1	1
SRR11808872:::7410:0:0:0:0.608612	1	1
SRR11808872:::74106:0:0:0:0.620380	1	1
SRR11808872:::7411:0:0:0:0.651786	1	1
SRR11808872:::74112:0:0:0:0.609093	1	1
SRR11808872:::74114:0:0:0:0.629803	1	1
SRR11808872:::74130:0:0:0:0.638968	1	1
SRR11808872:::74133:0:0:0:0.629212	1	1
SRR11808872:::74136:0:0:0:0.620596	1	1
SRR11808872:::74140:0:0:0:0.612242	1	1
SRR11808872:::7415:0:0:0:0.629777	1	1
SRR11808872:::74154:0:0:0:0.629206	1	1
SRR11808872:::74165:0:0:0:0.602667	1	1
SRR11808872:::74171:0:0:0:0.604616	1	1
SRR11808872:::74186:0:0:0:0.602713	1	1
SRR11808872:::7419:0:0:0:0.619105	1	1
SRR11808872:::74191:0:0:0:0.633976	1	1
SRR11808872:::7421:0:0:0:0.608152	1	1
SRR11808872:::74211:0:0:0:0.628135	1	1
SRR11808872:::74213:0:0:0:0.625195	1	1
SRR11808872:::74219:0:0:0:0.607350	1	1
SRR11808872:::7423:0:0:0:0.644638	1	1
SRR11808872:::74238:0:0:0:0.609525	1	1
SRR11808872:::7424:0:0:0:0.631782	1	1
SRR11808872:::74251:0:0:0:0.602914	1	1
SRR11808872:::74266:0:0:0:0.610095	1	1
SRR11808872:::74274:0:0:0:0.604861	1	1
SRR11808872:::74275:0:0:0:0.633551	1	1
SRR11808872:::7428:0:0:0:0.630189	1	1
SRR11808872:::74289:0:0:0:0.657642	1	1
SRR11808872:::74304:0:0:0:0.604418	1	1
SRR11808872:::74319:0:0:0:0.609400	1	1
SRR11808872:::7432:0:0:0:0.632477	1	1
SRR11808872:::74323:0:0:0:0.636999	1	1
SRR11808872:::74324:0:0:0:0.606932	1	1
SRR11808872:::7433:0:0:0:0.629319	1	1
SRR11808872:::74332:0:0:0:0.622471	1	1
SRR11808872:::74336:0:0:0:0.630187	1	1
SRR11808872:::74347:0:0:0:0.609508	1	1
SRR11808872:::74350:0:0:0:0.614933	1	1
SRR11808872:::74355:0:0:0:0.610796	1	1
SRR11808872:::74367:0:0:0:0.641168	1	1
SRR11808872:::74371:0:0:0:0.606501	1	1
SRR11808872:::74377:0:0:0:0.623143	1	1
SRR11808872:::74381:0:0:0:0.603936	1	1
SRR11808872:::7440:0:0:0:0.613507	1	1
SRR11808872:::7441:0:0:0:0.601197	1	1
SRR11808872:::74415:0:0:0:0.605484	1	1
SRR11808872:::74419:0:0:0:0.632725	1	1
SRR11808872:::74421:0:0:0:0.608265	1	1
SRR11808872:::74424:0:0:0:0.617836	1	1
SRR11808872:::7443:0:0:0:0.600235	1	1
SRR11808872:::74435:0:0:0:0.618877	1	1
SRR11808872:::74443:0:0:0:0.602411	1	1
SRR11808872:::7445:0:0:0:0.615613	1	1
SRR11808872:::74453:0:0:0:0.629716	1	1
SRR11808872:::74475:0:0:0:0.616475	1	1
SRR11808872:::74493:0:0:0:0.616790	1	1
SRR11808872:::74500:0:0:0:0.611443	1	1
SRR11808872:::745:0:0:0:0.604238	1	1
SRR11808872:::7452:0:0:0:0.654036	1	1
SRR11808872:::74522:0:0:0:0.608925	1	1
SRR11808872:::74525:0:0:0:0.618829	1	1
SRR11808872:::74526:0:0:0:0.640281	1	1
SRR11808872:::74538:0:0:0:0.635711	1	1
SRR11808872:::74560:0:0:0:0.601302	1	1
SRR11808872:::74566:0:0:0:0.614816	1	1
SRR11808872:::74574:0:0:0:0.626984	1	1
SRR11808872:::74577:0:0:0:0.611600	1	1
SRR11808872:::74578:0:0:0:0.643801	1	1
SRR11808872:::7458:0:0:0:0.601290	1	1
SRR11808872:::74588:0:0:0:0.611455	1	1
SRR11808872:::7460:0:0:0:0.630050	1	1
SRR11808872:::74608:0:0:0:0.617912	1	1
SRR11808872:::74609:0:0:0:0.610571	1	1
SRR11808872:::74624:0:0:0:0.614250	1	1
SRR11808872:::74628:0:0:0:0.611551	1	1
SRR11808872:::74636:0:0:0:0.615729	1	1
SRR11808872:::74651:0:0:0:0.614983	1	1
SRR11808872:::74655:0:0:0:0.611880	1	1
SRR11808872:::74660:0:0:0:0.608811	1	1
SRR11808872:::74700:0:0:0:0.603701	1	1
SRR11808872:::747:0:0:0:0.600910	1	1
SRR11808872:::74702:0:0:0:0.625489	1	1
SRR11808872:::74714:0:0:0:0.600580	1	1
SRR11808872:::74718:0:0:0:0.620861	1	1
SRR11808872:::7472:0:0:0:0.601151	1	1
SRR11808872:::74724:0:0:0:0.633237	1	1
SRR11808872:::74728:0:0:0:0.632156	1	1
SRR11808872:::74738:0:0:0:0.605037	1	1
SRR11808872:::7475:0:0:0:0.612014	1	1
SRR11808872:::74771:0:0:0:0.600203	1	1
SRR11808872:::74777:0:0:0:0.643244	1	1
SRR11808872:::74784:0:0:0:0.638465	1	1
SRR11808872:::74790:0:0:0:0.631386	1	1
SRR11808872:::74791:0:0:0:0.636805	1	1
SRR11808872:::74800:0:0:0:0.603612	1	1
SRR11808872:::74801:0:0:0:0.611136	1	1
SRR11808872:::74806:0:0:0:0.610408	1	1
SRR11808872:::74811:0:0:0:0.605118	1	1
SRR11808872:::74818:0:0:0:0.622307	1	1
SRR11808872:::74821:0:0:0:0.614466	1	1
SRR11808872:::74842:0:0:0:0.614292	1	1
SRR11808872:::7487:0:0:0:0.633696	1	1
SRR11808872:::74888:0:0:0:0.620494	1	1
SRR11808872:::74903:0:0:0:0.614804	1	1
SRR11808872:::7493:0:0:0:0.618599	1	1
SRR11808872:::74938:0:0:0:0.638554	1	1
SRR11808872:::74951:0:0:0:0.629645	1	1
SRR11808872:::7497:0:0:0:0.624065	1	1
SRR11808872:::74978:0:0:0:0.624870	1	1
SRR11808872:::74990:0:0:0:0.630687	1	1
SRR11808872:::74993:0:0:0:0.606783	1	1
SRR11808872:::75020:0:0:0:0.628054	1	1
SRR11808872:::75045:0:0:0:0.635052	1	1
SRR11808872:::75047:0:0:0:0.602431	1	1
SRR11808872:::75054:0:0:0:0.613941	1	1
SRR11808872:::75068:0:0:0:0.619858	1	1
SRR11808872:::7508:0:0:0:0.601647	1	1
SRR11808872:::7515:0:0:0:0.622217	1	1
SRR11808872:::75152:0:0:0:0.610889	1	1
SRR11808872:::75163:0:0:0:0.604305	1	1
SRR11808872:::75165:0:0:0:0.619467	1	1
SRR11808872:::75224:0:0:0:0.604787	1	1
SRR11808872:::7530:0:0:0:0.648601	1	1
SRR11808872:::7531:0:0:0:0.616887	1	1
SRR11808872:::7538:0:0:0:0.638014	1	1
SRR11808872:::75384:0:0:0:0.605678	1	1
SRR11808872:::75406:0:0:0:0.604751	1	1
SRR11808872:::75457:0:0:0:0.635986	1	1
SRR11808872:::75487:0:0:0:0.626148	1	1
SRR11808872:::75488:0:0:0:0.609853	1	1
SRR11808872:::7550:0:0:0:0.639707	1	1
SRR11808872:::75501:0:0:0:0.627487	1	1
SRR11808872:::75506:0:0:0:0.605832	1	1
SRR11808872:::75514:0:0:0:0.607022	1	1
SRR11808872:::75527:0:0:0:0.620912	1	1
SRR11808872:::75547:0:0:0:0.630592	1	1
SRR11808872:::75549:0:0:0:0.636231	1	1
SRR11808872:::7558:0:0:0:0.634453	1	1
SRR11808872:::75597:0:0:0:0.631856	1	1
SRR11808872:::7560:0:0:0:0.607969	1	1
SRR11808872:::75641:0:0:0:0.608266	1	1
SRR11808872:::75653:0:0:0:0.633432	1	1
SRR11808872:::75656:0:0:0:0.611739	1	1
SRR11808872:::75667:0:0:0:0.634884	1	1
SRR11808872:::7571:0:0:0:0.614323	1	1
SRR11808872:::75736:0:0:0:0.608794	1	1
SRR11808872:::75754:0:0:0:0.638669	1	1
SRR11808872:::75788:0:0:0:0.633138	1	1
SRR11808872:::75804:0:0:0:0.623820	1	1
SRR11808872:::7581:0:0:0:0.632873	1	1
SRR11808872:::75816:0:0:0:0.632327	1	1
SRR11808872:::75828:0:0:0:0.629123	1	1
SRR11808872:::75842:0:0:0:0.625004	1	1
SRR11808872:::75853:0:0:0:0.613533	1	1
SRR11808872:::75857:0:0:0:0.608086	1	1
SRR11808872:::7587:0:0:0:0.600551	1	1
SRR11808872:::75874:0:0:0:0.633990	1	1
SRR11808872:::75875:0:0:0:0.617781	1	1
SRR11808872:::75877:0:0:0:0.623558	1	1
SRR11808872:::7588:0:0:0:0.622006	1	1
SRR11808872:::75901:0:0:0:0.634440	1	1
SRR11808872:::75944:0:0:0:0.633575	1	1
SRR11808872:::75952:0:0:0:0.632312	1	1
SRR11808872:::75955:0:0:0:0.638030	1	1
SRR11808872:::75962:0:0:0:0.643732	1	1
SRR11808872:::75963:0:0:0:0.637344	1	1
SRR11808872:::75978:0:0:0:0.629971	1	1
SRR11808872:::75980:0:0:0:0.623011	1	1
SRR11808872:::7598:0:0:0:0.640776	1	1
SRR11808872:::75988:0:0:0:0.626431	1	1
SRR11808872:::7599:0:0:0:0.628479	1	1
SRR11808872:::76004:0:0:0:0.601280	1	1
SRR11808872:::76011:0:0:0:0.625064	1	1
SRR11808872:::76013:0:0:0:0.637256	1	1
SRR11808872:::76027:0:0:0:0.606729	1	1
SRR11808872:::76030:0:0:0:0.605539	1	1
SRR11808872:::76031:0:0:0:0.612007	1	1
SRR11808872:::76048:0:0:0:0.649918	1	1
SRR11808872:::76052:0:0:0:0.648691	1	1
SRR11808872:::76053:0:0:0:0.601785	1	1
SRR11808872:::76057:0:0:0:0.601774	1	1
SRR11808872:::76060:0:0:0:0.620025	1	1
SRR11808872:::76068:0:0:0:0.625515	1	1
SRR11808872:::7607:0:0:0:0.619981	1	1
SRR11808872:::76078:0:0:0:0.607939	1	1
SRR11808872:::76097:0:0:0:0.644201	1	1
SRR11808872:::76107:0:0:0:0.605198	1	1
SRR11808872:::76108:0:0:0:0.603276	1	1
SRR11808872:::76133:0:0:0:0.614755	1	1
SRR11808872:::76143:0:0:0:0.614802	1	1
SRR11808872:::76144:0:0:0:0.644425	1	1
SRR11808872:::7615:0:0:0:0.621611	1	1
SRR11808872:::76154:0:0:0:0.608648	1	1
SRR11808872:::76162:0:0:0:0.609877	1	1
SRR11808872:::76172:0:0:0:0.620314	1	1
SRR11808872:::76175:0:0:0:0.619063	1	1
SRR11808872:::76184:0:0:0:0.605529	1	1
SRR11808872:::7620:0:0:0:0.645589	1	1
SRR11808872:::76204:0:0:0:0.612578	1	1
SRR11808872:::7621:0:0:0:0.634712	1	1
SRR11808872:::76212:0:0:0:0.602682	1	1
SRR11808872:::76221:0:0:0:0.622507	1	1
SRR11808872:::7623:0:0:0:0.615828	1	1
SRR11808872:::76239:0:0:0:0.618501	1	1
SRR11808872:::76243:0:0:0:0.619565	1	1
SRR11808872:::76244:0:0:0:0.605734	1	1
SRR11808872:::76253:0:0:0:0.610804	1	1
SRR11808872:::76267:0:0:0:0.603751	1	1
SRR11808872:::76269:0:0:0:0.611035	1	1
SRR11808872:::7628:0:0:0:0.609343	1	1
SRR11808872:::76293:0:0:0:0.624702	1	1
SRR11808872:::76299:0:0:0:0.605934	1	1
SRR11808872:::76303:0:0:0:0.625447	1	1
SRR11808872:::76308:0:0:0:0.627399	1	1
SRR11808872:::76317:0:0:0:0.616013	1	1
SRR11808872:::76328:0:0:0:0.639879	1	1
SRR11808872:::76340:0:0:0:0.631598	1	1
SRR11808872:::76341:0:0:0:0.628718	1	1
SRR11808872:::76348:0:0:0:0.614443	1	1
SRR11808872:::76349:0:0:0:0.610035	1	1
SRR11808872:::7636:0:0:0:0.607703	1	1
SRR11808872:::76361:0:0:0:0.614866	1	1
SRR11808872:::76373:0:0:0:0.616030	1	1
SRR11808872:::76380:0:0:0:0.637438	1	1
SRR11808872:::76381:0:0:0:0.663614	1	1
SRR11808872:::76391:0:0:0:0.603067	1	1
SRR11808872:::76394:0:0:0:0.605900	1	1
SRR11808872:::76399:0:0:0:0.650069	1	1
SRR11808872:::76400:0:0:0:0.617539	1	1
SRR11808872:::76407:0:0:0:0.620121	1	1
SRR11808872:::76408:0:0:0:0.617075	1	1
SRR11808872:::76412:0:0:0:0.639229	1	1
SRR11808872:::76436:0:0:0:0.618353	1	1
SRR11808872:::76472:0:0:0:0.600242	1	1
SRR11808872:::76475:0:0:0:0.615933	1	1
SRR11808872:::76481:0:0:0:0.600851	1	1
SRR11808872:::76499:0:0:0:0.606345	1	1
SRR11808872:::76502:0:0:0:0.603488	1	1
SRR11808872:::76503:0:0:0:0.613215	1	1
SRR11808872:::76516:0:0:0:0.626137	1	1
SRR11808872:::76530:0:0:0:0.613412	1	1
SRR11808872:::76540:0:0:0:0.625584	1	1
SRR11808872:::76544:0:0:0:0.604187	1	1
SRR11808872:::76551:0:0:0:0.636450	1	1
SRR11808872:::76556:0:0:0:0.640480	1	1
SRR11808872:::76595:0:0:0:0.632341	1	1
SRR11808872:::76596:0:0:0:0.602949	1	1
SRR11808872:::76604:0:0:0:0.628734	1	1
SRR11808872:::76605:0:0:0:0.609620	1	1
SRR11808872:::76630:0:0:0:0.632152	1	1
SRR11808872:::7667:0:0:0:0.625041	1	1
SRR11808872:::7683:0:0:0:0.614390	1	1
SRR11808872:::76840:0:0:0:0.608799	1	1
SRR11808872:::7686:0:0:0:0.607687	1	1
SRR11808872:::76864:0:0:0:0.602268	1	1
SRR11808872:::7689:0:0:0:0.608645	1	1
SRR11808872:::76897:0:0:0:0.617339	1	1
SRR11808872:::76899:0:0:0:0.609295	1	1
SRR11808872:::770:0:0:0:0.633375	1	1
SRR11808872:::77001:0:0:0:0.613391	1	1
SRR11808872:::77005:0:0:0:0.606312	1	1
SRR11808872:::77013:0:0:0:0.614378	1	1
SRR11808872:::77015:0:0:0:0.638119	1	1
SRR11808872:::77026:0:0:0:0.603468	1	1
SRR11808872:::7703:0:0:0:0.627228	1	1
SRR11808872:::77031:0:0:0:0.606578	1	1
SRR11808872:::7706:0:0:0:0.631009	1	1
SRR11808872:::77118:0:0:0:0.600958	1	1
SRR11808872:::77141:0:0:0:0.620863	1	1
SRR11808872:::7715:0:0:0:0.627968	1	1
SRR11808872:::77162:0:0:0:0.600413	1	1
SRR11808872:::77163:0:0:0:0.612568	1	1
