amplicon	ERR1308201	total
ERR1308201:1430040.604719	2	2
ERR1308201:1431680.608343	2	2
ERR1308201:1433250.605318	2	2
ERR1308201:1444720.607293	2	2
ERR1308201:1448190.624112	2	2
ERR1308201:1448920.600333	2	2
ERR1308201:1452120.618370	2	2
ERR1308201:1455530.631914	2	2
ERR1308201:1461500.622903	2	2
ERR1308201:1462600.609139	2	2
ERR1308201:1465880.626275	2	2
ERR1308201:1468810.635782	2	2
ERR1308201:1470710.637334	2	2
ERR1308201:1479420.606426	2	2
ERR1308201:1482930.606214	2	2
ERR1308201:1483210.614638	2	2
ERR1308201:1483590.609866	2	2
ERR1308201:1483790.613986	2	2
ERR1308201:1484620.617826	2	2
ERR1308201:148940.603559	2	2
ERR1308201:1489940.603304	2	2
ERR1308201:1495650.612775	2	2
ERR1308201:1502090.603689	2	2
ERR1308201:1503920.610358	2	2
ERR1308201:152950.604906	2	2
ERR1308201:15310.664129	2	2
ERR1308201:1546750.601004	2	2
ERR1308201:1576230.609230	2	2
ERR1308201:1604950.605828	2	2
ERR1308201:1611120.608602	2	2
ERR1308201:1611730.608894	2	2
ERR1308201:1612310.615669	2	2
ERR1308201:1614710.609774	2	2
ERR1308201:1617370.606116	2	2
ERR1308201:161910.603748	2	2
ERR1308201:1620820.611974	2	2
ERR1308201:1621620.651094	2	2
ERR1308201:1623620.613576	2	2
ERR1308201:1625690.607082	2	2
ERR1308201:163390.600021	2	2
ERR1308201:1634960.622365	2	2
ERR1308201:1637870.609758	2	2
ERR1308201:1638520.600137	2	2
ERR1308201:1640650.605715	2	2
ERR1308201:1641180.610754	2	2
ERR1308201:16420.611947	2	2
ERR1308201:1645630.610804	2	2
ERR1308201:1646400.620391	2	2
ERR1308201:166160.605007	2	2
ERR1308201:1664840.602931	2	2
ERR1308201:167010.622301	2	2
ERR1308201:1672450.604684	2	2
ERR1308201:1672520.605075	2	2
ERR1308201:1675100.600980	2	2
ERR1308201:1679820.601649	2	2
ERR1308201:1679880.622780	2	2
ERR1308201:1683950.615672	2	2
ERR1308201:1684080.610133	2	2
ERR1308201:1686810.611536	2	2
ERR1308201:168960.612669	2	2
ERR1308201:168990.605420	2	2
ERR1308201:1690400.611820	2	2
ERR1308201:1692520.622337	2	2
ERR1308201:1693880.624523	2	2
ERR1308201:1699450.613288	2	2
ERR1308201:1700570.613452	2	2
