OTU	ERR0000001	classification
ERR1:1368470.664886	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1368660.607417	3	Eukaryota;Platyhelminthes;Cestoda;Haplobothriidea;Haplobothriidae;Haplobothrium;Haplobothrium globuliforme
ERR1:1368930.656303	3	Eukaryota;Gastrotricha;Macrodasyida;Thaumastodermatidae;Tetranchyroderma;Tetranchyroderma quadritentaculatum
ERR1:1369020.705888	3	Eukaryota;Chordata;Squamata;Anguidae;Ophisaurus;Ophisaurus attenuatus
ERR1:1370540.645137	3	Eukaryota;Chordata;Actinopteri;Gadiformes;Bregmacerotidae;Bregmaceros;Bregmaceros nectabanus
ERR1:1370850.689725	3	Eukaryota;Chordata;Testudines;Geoemydidae;Cyclemys;Cyclemys atripons
ERR1:1371740.674107	3	Eukaryota;Chordata;Aves;Passeriformes;Hirundinidae;Tachycineta;Tachycineta cyaneoviridis
ERR1:1374340.611802	3	Eukaryota;Chordata;Actinopteri;Osteoglossiformes;Osteoglossidae;Scleropages;Scleropages jardinii
ERR1:1374730.711102	3	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Alcyoniidae;Lobophytum;Lobophytum pauciflorum
ERR1:1374950.633010	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1375810.609488	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1376390.673724	3	Eukaryota;Chordata;Squamata;Chamaeleonidae;Chamaeleo;Chamaeleo zeylanicus
ERR1:1377270.658460	3	Eukaryota;Chordata;Squamata;Dipsadidae;Imantodes;Imantodes cenchoa
ERR1:1378370.693842	3	Eukaryota;Arthropoda;Insecta;Isoptera;Termitidae;Pseudacanthotermes;Pseudacanthotermes militaris
ERR1:137930.699364	3	Eukaryota;Annelida;Haplotaxida;Enchytraeidae;Chamaedrilus;Chamaedrilus glandulosus
ERR1:1381820.645721	3	Eukaryota;Chordata;Actinopteri;Alepocephaliformes;Alepocephalidae;Leptoderma;Leptoderma retropinna
ERR1:1382260.697967	3	Eukaryota;Arthropoda;Arachnida;Scorpiones;Buthidae;Centruroides;Centruroides noxius
ERR1:1382750.650286	3	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Bothidae;Laeops;Laeops lanceolata
ERR1:1384280.710323	3	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Aiptasiidae;Aiptasia;Aiptasia pulchella
ERR1:1384440.627767	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1386480.658504	3	Eukaryota;Arthropoda;Insecta;Mantodea;Thespidae;Thesprotia;Thesprotia graminis
ERR1:1386490.718450	3	Eukaryota;Hemichordata;Pterobranchia;Rhabdopleurida;Rhabdopleuridae;Rhabdopleura;Rhabdopleura compacta
ERR1:1387000.619776	3	Eukaryota;Annelida;Haplotaxida;Naididae;Spirosperma;Spirosperma apapillatus
ERR1:1387460.723768	3	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Poritidae;Porites;Porites porites
ERR1:1390910.621054	3	Eukaryota;Chordata;Amphibia;Gymnophiona;Typhlonectidae;Typhlonectes;Typhlonectes natans
ERR1:1392430.685269	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
ERR1:1392600.690063	3	Eukaryota;Echinodermata;Crinoidea;Cyrtocrinida;Holopodidae;Holopus;Holopus rangii
ERR1:139370.680262	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Kradibia;Kradibia jacobsi
ERR1:1394370.658585	3	Eukaryota;Porifera;Demospongiae;Dictyoceratida;Spongiidae;Hyattella;Hyattella sinuosa
ERR1:1395050.616434	3	Eukaryota;Arthropoda;Chilopoda;Lithobiomorpha;Henicopidae;Cermatobius;Cermatobius longicornis
ERR1:1396040.609855	3	Eukaryota;Nematoda;Chromadorea;Ascaridida;Anisakidae;Anisakis;Anisakis simplex C Nascetti et al., 1986
ERR1:1398800.621530	3	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Actinernidae;Isactinernus;Isactinernus quadrilobatus
ERR1:1399400.674467	3	Eukaryota;Chordata;Actinopteri;Osteoglossiformes;Osteoglossidae;Scleropages;Scleropages jardinii
ERR1:1400060.633998	3	Eukaryota;Mollusca;Gastropoda;Lottiidae;Patelloida;Patelloida striata
ERR1:1400320.649590	3	Eukaryota;Chordata;Amphibia;Caudata;Salamandridae;Laotriton;Laotriton laoensis
ERR1:1401850.612952	3	Eukaryota;Chordata;Aves;Passeriformes;Pardalotidae;Acanthiza;Acanthiza chrysorrhoa
ERR1:1402490.660734	3	Eukaryota;Cnidaria;Anthozoa;Antipatharia;Antipathidae;Stichopathes;Stichopathes lutkeni
ERR1:1403000.680782	3	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Pavona;Pavona decussata
ERR1:1404060.633873	3	Eukaryota;Chordata;Actinopteri;Perciformes;Zoarcidae;Zoarces;Zoarces gillii
ERR1:1406510.631631	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1407070.718504	3	Eukaryota;Mollusca;Bivalvia;Veneroida;Galeommatidae;Galeomma;Galeomma turtoni
ERR1:140820.631860	3	Eukaryota;Chordata;Amphibia;Caudata;Plethodontidae;Batrachoseps;Batrachoseps campi
ERR1:1408200.646717	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1408310.652504	3	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1:1408860.690128	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Pseudolucia;Pseudolucia charlotte
ERR1:1411480.643774	3	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Pyura;Pyura gangelion
ERR1:141300.696447	3	Eukaryota;Mollusca;Bivalvia;Veneroida;Galeommatidae;Galeomma;Galeomma turtoni
ERR1:1414390.644524	3	Eukaryota;Arthropoda;Insecta;Diptera;Cecidomyiidae;Rhopalomyia;Rhopalomyia pomum
ERR1:1416100.678036	3	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Rhinogobio;Rhinogobio ventralis
ERR1:1419690.651991	3	Eukaryota;Platyhelminthes;Trematoda;Strigeidida;Sanguinicolidae;Chimaerohemecus;Chimaerohemecus trondheimensis
ERR1:1419710.729841	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1420710.657394	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1422630.603450	3	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Actinostolidae;Antholoba;Antholoba achates
ERR1:1422650.676773	3	Eukaryota;Chordata;Amphibia;Gymnophiona;Rhinatrematidae;Rhinatrema;Rhinatrema bivittatum
ERR1:1422930.600044	3	Eukaryota;Chordata;Amphibia;Gymnophiona;Rhinatrematidae;Epicrionops;Epicrionops niger
ERR1:1424300.654888	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1427480.676164	3	Eukaryota;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Ammothella;Ammothella spinifera
ERR1:1427910.690701	3	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1:1428920.611818	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1429330.614127	3	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Aulagromyza;Aulagromyza luteoscutellata
ERR1:1429380.681537	3	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus anthracinus
ERR1:1430260.682184	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1431030.689529	3	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Lepidocephalus;Lepidocephalus thermalis
ERR1:1431060.735268	3	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Pavona;Pavona decussata
ERR1:1431480.701688	3	Eukaryota;Arthropoda;Insecta;Trichoptera;Leptoceridae;Setodes;Setodes oligius
ERR1:1431990.609702	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1433440.619606	3	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Caryophylliidae;Solenosmilia;Solenosmilia variabilis
ERR1:1434650.726300	3	Eukaryota;Cnidaria;Anthozoa;Corallimorpharia;Corallimorphidae;Corallimorphus;Corallimorphus profundus
ERR1:14350.633499	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1435130.727699	3	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Samaridae;Samariscus;Samariscus latus
ERR1:1435720.682565	3	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Lepidocephalus;Lepidocephalus thermalis
ERR1:1436310.706362	3	Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Hemitriakis;Hemitriakis japanica
ERR1:1438720.715145	3	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Actiniidae;Isosicyonis;Isosicyonis striata
ERR1:1440190.622113	3	Eukaryota;Chordata;Thaliacea;Doliolida;Doliolidae;Doliolum;Doliolum nationalis
ERR1:1440560.647109	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Cerambycidae;Pterolophia;Pterolophia rigida
ERR1:1440760.637872	3	Eukaryota;Hemichordata;Pterobranchia;Rhabdopleurida;Rhabdopleuridae;Rhabdopleura;Rhabdopleura compacta
ERR1:1441880.718768	3	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Caryophylliidae;Solenosmilia;Solenosmilia variabilis
ERR1:1442080.660372	3	Eukaryota;Annelida;Polychaeta;Terebellida;Pectinariidae;Pectinaria;Pectinaria granulata
ERR1:1442480.623255	3	Eukaryota;Chordata;Amphibia;Gymnophiona;Typhlonectidae;Typhlonectes;Typhlonectes natans
ERR1:144250.699024	3	Eukaryota;Nematoda;Chromadorea;Rhabditida;Cephalobidae;Acrobeles;Acrobeles complexus
ERR1:1442650.645214	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:144330.652527	3	Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus;Diaphus chrysorhynchus
ERR1:1443840.686426	3	Eukaryota;Nematoda;Chromadorea;Ascaridida;Cucullanidae;Cucullanus;Cucullanus robustus
ERR1:1444000.622493	3	Eukaryota;Chordata;Aves;Galliformes;Phasianidae;Crossoptilon;Crossoptilon mantchuricum
ERR1:1444520.652836	3	Eukaryota;Cnidaria;Anthozoa;Pennatulacea;Renillidae;Renilla;Renilla muelleri
ERR1:1444890.673398	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Staphylinidae;Dianous;Dianous alternans
ERR1:144600.632449	3	Eukaryota;Arthropoda;Malacostraca;Isopoda;Gnathiidae;Gnathia;Gnathia limicola
ERR1:1446330.714854	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Nitidulidae;Niliodes;Niliodes bipenicillatus
ERR1:1448550.640659	3	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Lepidocephalus;Lepidocephalus thermalis
ERR1:144890.656356	3	Eukaryota;Chordata;Actinopteri;Anguilliformes;Monognathidae;Monognathus;Monognathus jesperseni
ERR1:1449890.734586	3	Eukaryota;Mollusca;Bivalvia;Myoida;Pholadidae;Barnea;Barnea davidi
ERR1:145060.690388	3	Eukaryota;Nematoda;Chromadorea;Rhabditida;Molineidae;Nematodirus;Nematodirus oiratianus
ERR1:1451320.682793	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1451630.635221	3	Eukaryota;Chordata;Mammalia;Bovidae;Naemorhedus;Naemorhedus caudatus
ERR1:1452340.700732	3	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1:1452760.670901	3	Eukaryota;Arthropoda;Arachnida;Scorpiones;Buthidae;Centruroides;Centruroides limpidus
ERR1:1452780.638393	3	Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Petrogale;Petrogale purpureicollis
ERR1:145410.658753	3	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Rhinogobio;Rhinogobio cylindricus
ERR1:1454470.689367	3	Eukaryota;Arthropoda;Insecta;Diptera;Mycetophilidae;Rondaniella;Rondaniella dimidiata
ERR1:145530.643540	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1456050.655277	3	Eukaryota;Chordata;Aves;Falconiformes;Accipitridae;Nisaetus;Nisaetus alboniger
ERR1:1457350.727465	3	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Caldwellia;Caldwellia angularis
ERR1:1459150.705456	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Crambidae;Catharylla;Catharylla mayrabonillae
ERR1:1459320.630913	3	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Lepidocephalus;Lepidocephalus thermalis
ERR1:1460100.627392	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1464450.675845	3	Eukaryota;Porifera;Demospongiae;Haplosclerida;Lubomirskiidae;Rezinkovia;Rezinkovia echinata
ERR1:1465780.693662	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1469890.663681	3	Eukaryota;Annelida;Polychaeta;Questidae;Questa;Questa ersei
ERR1:1471240.617412	3	Eukaryota;Annelida;Hirudinida;Arhynchobdellida;Haemadipsidae;Philaemon;Philaemon gloriosi
ERR1:147140.688196	3	Eukaryota;Chordata;Actinopteri;Beryciformes;Melamphaidae;Poromitra;Poromitra oscitans
ERR1:1471400.717886	3	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Mussidae;Mussa;Mussa angulosa
ERR1:1475400.640332	3	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Lepidocephalus;Lepidocephalus thermalis
ERR1:147780.689862	3	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Caryophylliidae;Solenosmilia;Solenosmilia variabilis
ERR1:1478060.652453	3	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Ostorhinchus;Ostorhinchus neotes
ERR1:1478380.678806	3	Eukaryota;Nematoda;Chromadorea;Tylenchida;Aphelenchoididae;Bursaphelenchus;Bursaphelenchus cocophilus
ERR1:1478390.729380	3	Eukaryota;Chordata;Mammalia;Primates;Pitheciidae;Cacajao;Cacajao calvus
ERR1:1478410.699990	3	Eukaryota;Porifera;Demospongiae;Haplosclerida;Petrosiidae;Xestospongia;Xestospongia proxima
ERR1:1479280.682105	3	Eukaryota;Chordata;Aves;Psittaciformes;Psittacidae;Rhynchopsitta;Rhynchopsitta terrisi
ERR1:1479990.653753	3	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1:1480450.658472	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1481830.607522	3	Eukaryota;Chordata;Squamata;Gekkonidae;Cyrtodactylus;Cyrtodactylus vilaphongi
ERR1:1482090.673367	3	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Bothidae;Asterorhombus;Asterorhombus intermedius
ERR1:1482140.701627	3	Eukaryota;Chordata;Squamata;Agamidae;Pseudotrapelus;Pseudotrapelus chlodnickii
ERR1:1483260.649359	3	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Pavona;Pavona decussata
ERR1:1485140.692669	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Megachilidae;Hoplitis;Hoplitis platalea
ERR1:1485930.703633	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Tongeia;Tongeia filicaudis
ERR1:14860.637255	3	Eukaryota;Chordata;Amphibia;Anura;Strabomantidae;Pristimantis;Pristimantis thymelensis
ERR1:1487380.689511	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:148910.681549	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1489770.608334	3	Eukaryota;Chordata;Actinopteri;Siluriformes;Ariidae;Sciades;Sciades seemanni
ERR1:1490780.644056	3	Eukaryota;Chordata;Aves;Passeriformes;Mimidae;Toxostoma;Toxostoma cinereum
ERR1:1491930.626074	3	Eukaryota;Nematoda;Chromadorea;Rhabditida;Molineidae;Nematodirus;Nematodirus oiratianus
ERR1:1492430.675389	3	Eukaryota;Arthropoda;Arachnida;Araneae;Antrodiaetidae;Aliatypus;Aliatypus gnomus
ERR1:1493910.603338	3	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Gobiobotia;Gobiobotia intermedia
ERR1:1494910.721045	3	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Alcyoniidae;Lobophytum;Lobophytum catalai
ERR1:1495540.617366	3	Eukaryota;Chordata;Actinopteri;Alepocephaliformes;Alepocephalidae;Conocara;Conocara murrayi
ERR1:1495950.638367	3	Eukaryota;Arthropoda;Arachnida;Scorpiones;Diplocentridae;Diplocentrus;Diplocentrus whitei
ERR1:1496200.692608	3	Eukaryota;Chordata;Squamata;Uropeltidae;Rhinophis;Rhinophis philippinus
ERR1:1497300.670288	3	Eukaryota;Chordata;Mammalia;Dasyuromorphia;Dasyuridae;Sminthopsis;Sminthopsis crassicaudata
ERR1:1498750.644969	3	Eukaryota;Arthropoda;Ostracoda;Myodocopida;Cypridinidae;Vargula;Vargula hilgendorfii
ERR1:1499210.666706	3	Eukaryota;Arthropoda;Insecta;Phthiraptera;Haematopinidae;Haematopinus;Haematopinus apri
ERR1:1499250.641693	3	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sprattus;Sprattus antipodum
ERR1:1499290.605270	3	Eukaryota;Arthropoda;Insecta;Embioptera;Oligotomidae;Aposthonia;Aposthonia japonica
ERR1:1499800.604648	3	Eukaryota;Chordata;Actinopteri;Argentiniformes;Opisthoproctidae;Opisthoproctus;Opisthoproctus soleatus
ERR1:1500580.628657	3	Eukaryota;Platyhelminthes;Trematoda;Plagiorchiida;Paramphistomidae;Calicophoron;Calicophoron microbothrioides
ERR1:1500830.712315	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1500880.681815	3	Eukaryota;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Achelia;Achelia bituberculata
ERR1:1501610.700056	3	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Barbus;Barbus trimaculatus
ERR1:150240.698130	3	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Nephtheidae;Scleronephthya;Scleronephthya gracillimum
ERR1:150290.649564	3	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Lepidocephalus;Lepidocephalus thermalis
ERR1:1504130.631091	3	Eukaryota;Chordata;Actinopteri;Lophiiformes;Diceratiidae;Diceratias;Diceratias pileatus
ERR1:1504700.657523	3	Eukaryota;Arthropoda;Malacostraca;Isopoda;Cirolanidae;Eurydice;Eurydice pulchra
ERR1:1506440.695012	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1506880.659788	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Pauropsalta;Pauropsalta agasta (nomen nudum)
ERR1:1507120.709532	3	Eukaryota;Chordata;Aves;Anseriformes;Anseranatidae;Anseranas;Anseranas semipalmata
ERR1:1507590.670377	3	Eukaryota;Arthropoda;Arachnida;Araneae;Plectreuridae;Plectreurys;Plectreurys deserta
ERR1:1507980.625618	3	Eukaryota;Chordata;Squamata;Agamidae;Acanthosaura;Acanthosaura armata
ERR1:1511540.640659	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1511880.666958	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1512310.668027	3	Eukaryota;Chordata;Actinopteri;Stomiiformes;Gonostomatidae;Cyclothone;Cyclothone braueri
ERR1:1512500.639782	3	Eukaryota;Mollusca;Bivalvia;Lucinoida;Lucinidae;Loripes;Loripes lacteus
ERR1:151280.684035	3	Eukaryota;Chordata;Squamata;Elapidae;Micrurus;Micrurus fulvius
ERR1:1516180.690116	3	Eukaryota;Chordata;Actinopteri;Osteoglossiformes;Notopteridae;Chitala;Chitala blanci
ERR1:1517500.645816	3	Eukaryota;Chordata;Squamata;Gekkonidae;Hemidactylus;Hemidactylus bowringii
ERR1:1517850.619132	3	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Brephamia;Brephamia parvula
ERR1:1518960.712052	3	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Caryophylliidae;Solenosmilia;Solenosmilia variabilis
ERR1:1519340.635456	3	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Brephamia;Brephamia parvula
ERR1:1519920.680678	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1520780.602245	3	Eukaryota;Arthropoda;Insecta;Isoptera;Termitidae;Nasutitermes;Nasutitermes bikpelanus
ERR1:1521600.631791	3	Eukaryota;Arthropoda;Arachnida;Scorpiones;Bothriuridae;Brachistosternus;Brachistosternus paposo
ERR1:1522780.654303	3	Eukaryota;Cnidaria;Anthozoa;Antipatharia;Antipathidae;Stichopathes;Stichopathes lutkeni
ERR1:1529230.664314	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Adelphocoris;Adelphocoris fasciaticollis
ERR1:1529300.685640	3	Eukaryota;Chordata;Actinopteri;Cichliformes;Cichlidae;Astatotilapia;Astatotilapia calliptera
ERR1:1530680.685413	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1532360.719141	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Wiebesia;Wiebesia frustrata
ERR1:1532870.683285	3	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Westracystis;Westracystis lissus
ERR1:1533110.632817	3	Eukaryota;Mollusca;Bivalvia;Veneroida;Cardiidae;Acanthocardia;Acanthocardia tuberculata
ERR1:1533910.714614	3	Eukaryota;Chordata;Squamata;Chamaeleonidae;Chamaeleo;Chamaeleo zeylanicus
ERR1:1534190.640312	3	Eukaryota;Chordata;Squamata;Gekkonidae;Hemidactylus;Hemidactylus bowringii
ERR1:1535370.665106	3	Eukaryota;Chordata;Squamata;Gekkonidae;Lepidodactylus;Lepidodactylus lugubris
ERR1:1538350.675256	3	Eukaryota;Chordata;Actinopteri;Perciformes;Zoarcidae;Zoarces;Zoarces gillii
ERR1:1541620.660446	3	Eukaryota;Annelida;Polychaeta;Sabellida;Serpulidae;Serpula;Serpula vermicularis
ERR1:1543450.660347	3	Eukaryota;Chordata;Appendicularia;Oikopleuridae;Oikopleura;Oikopleura dioica
ERR1:1545280.693631	3	Eukaryota;Arthropoda;Arachnida;Scorpiones;Buthidae;Centruroides;Centruroides nigrimanus
ERR1:1545670.623119	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Dytiscidae;Cybister;Cybister vicinus
ERR1:1548340.663646	3	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Bothidae;Crossorhombus;Crossorhombus kobensis
ERR1:1548650.638146	3	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Lagocephalus;Lagocephalus gloveri
ERR1:154900.648754	3	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Bothidae;Laeops;Laeops lanceolata
ERR1:1551430.691887	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
ERR1:1554370.643690	3	Eukaryota;Chordata;Aves;Galliformes;Phasianidae;Tetraophasis;Tetraophasis obscurus
ERR1:1555430.620376	3	Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Macaca;Macaca nigra
ERR1:1556180.678529	3	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Acroporidae;Astreopora;Astreopora explanata
ERR1:1558790.645129	3	Eukaryota;Porifera;Demospongiae;Dictyoceratida;Irciniidae;Ircinia;Ircinia oros
ERR1:1559050.711324	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Velamysta;Velamysta phengites
ERR1:1560200.661911	3	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Siphamia;Siphamia tubulata
ERR1:1560640.658055	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1560710.684855	3	Eukaryota;Arthropoda;Malacostraca;Isopoda;Sphaeromatidae;Sphaeroma;Sphaeroma serratum
ERR1:1561140.631042	3	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Lepidocephalus;Lepidocephalus thermalis
ERR1:1561410.617583	3	Eukaryota;Arthropoda;Insecta;Mantodea;Hymenopodidae;Hymenopus;Hymenopus coronatus
ERR1:1562410.613235	3	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Enoplosidae;Enoplosus;Enoplosus armatus
ERR1:1562470.693672	3	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Ostorhinchus;Ostorhinchus rueppellii
ERR1:1563560.623051	3	Eukaryota;Annelida;Hirudinida;Arhynchobdellida;Haemadipsidae;Philaemon;Philaemon gloriosi
ERR1:1564520.635514	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1569340.682435	3	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Chromatomyia;Chromatomyia scolopendri
ERR1:1569630.657993	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:157030.732837	3	Eukaryota;Chordata;Ascidiacea;Enterogona;Ascidiidae;Ascidia;Ascidia ahodori
ERR1:1570660.651542	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1570840.672745	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1571750.691199	3	Eukaryota;Chordata;Mammalia;Carnivora;Ursidae;Ursus;Ursus deningeri
ERR1:1572220.695619	3	Eukaryota;Chordata;Actinopteri;Gobiiformes;Eleotridae;Eleotris;Eleotris oxycephala
ERR1:1573840.713025	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1574080.642986	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
